id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
104,0,Quickbooks Premier Professional Services Edition 2007,Intuit,399.95,Adobe Production Premium CS3 Software Suite For Windows Professional Editing Software,,1698.95
105,1,Logic Pro 6 Upgrade,Apple,199.99,Logic Platinum/Gold to Logic Pro 6 Update,Apple Software,149.0
106,0,Britannica Deluxe,Avanquest Software,29.95,Britannica Deluxe 2008,,26.5
107,0,TLC Arthur's Kindergarten Learning System 2008,Encore,19.99,Encore Software 13871 TLC Reader Rabbit 1st Grade Learning System 2008,,17.97
108,0,Tonka Town Jewel Case,Atari,9.99,Geometry Win/Mac Jewel Case,,9.59
109,0,Punch 5 In 1 Home Design,Punch Software,39.99,Punch Software 41100 Punch ! Home Design Architectural Series 18,Punch Software,118.99
110,0,Adobe Creative Suite Cs3 Web Premium Upsell Mac,Adobe,1399.0,Adobe Cs3 Master Collection Upsell From Cs1,,2054.99
111,0,Illustrator CS3 Mac Ed 1U,Adobe Education Box,199.0,Adobe Illustrator CS3 Mac,,599.0
112,1,Microsoft Windows Vista Business,Microsoft,299.95,Microsoft Windows Vista Business,,299.99
113,0,Instant Play Guitar Deluxe V2,Topics Entertainment,39.48,Instant Immersion Spanish Deluxe 2.0 Topics,,39.99
114,0,Microsoft Windows Terminal Server 2003 Client Additional License For Users - 5 User,Microsoft,669.0,Microsoft R18-00908 Windows Server 2003 Client Access License 20-Pack Per User,Microsoft,688.99
115,0,Adventure Workshop 4th-6th Grade 7th Edition,Encore Software,19.99,Encore Software 10590 Adventure Workshop Preschool 1st Grade 7th Ed Sb Cs By Riverdeep,,17.97
116,0,Jumpstart Advanced Preschool V2.0,Knowledge Adventure,19.99,Jumpstart Advanced 3rd Grade (PC/Mac) Knowledge Adventure,,19.99
117,1,Aquarium 3-In-One Collection,Encore Software,19.99,Aquarium 3-In-One Limited Edition,,19.95
118,0,Hoyle Casino 2007,Encore,19.99,Hoyle Card Games 2007,,19.99
119,0,McAfee Total Protection 2007 3 Users,Mcafee,99.99,MtP07Emb3RuA McAfee Total Protection 2007 Complete Package 3 Users Cd Mini-Box Wi,,86.94
120,0,Microsoft Visio Standard 2007,Microsoft,259.95,Microsoft Windows Vista Business Full Version,,249.95
121,0,Adobe Premiere Pro CS3 Upgrade,Adobe,299.0,Premiere Pro Cs3 Mac,,808.15
122,0,Procurve Vpn Client Software Unlimited Client Licenses,Hewlett Packard,unknown,Sr2116010 Safenet Softremote Vpn Client License 5 Users Win,,184.57
123,0,Adobe Illustrator CS3 Mac,Adobe,599.0,Adobe InDesign CS3 For Mac Upgrade,,205.99
124,0,Punch! Home Design Architectural Series 18,Punch! Software,129.99,Punch Software 38100 Punch! Super Home Suite Complete Product Architectural 1 User Complete Product Standard English PC,,45.97
125,0,Microsoft Office 2004 Professional Mac,Microsoft,499.99,Web Easy Pro 6,,49.99
126,0,Microsoft OneNote 2007 Upgrade,Microsoft,79.95,Microsoft Office 2004 For Mac Standard Edition Upgrade Version,,234.95
127,0,Adobe Creative Suite CS3 Web Premium Upsell Mac,Adobe,1399.0,Adobe Cs3 Production Premium Upgrade,,822.99
128,0,Adobe After Effects 7.0 Professional Mac,Adobe,999.0,Adobe After Effects Cs3 Professional Software For Windows Effects Software,unknown,998.95
129,0,Microsoft Powerpoint 2004 Upgrade Mac,Microsoft,109.99,Microsoft Access 2007,,109.99
130,0,Computrace LoJack For Laptops 3 Year License Mac,Absolute Software,99.95,Absolute Software Computrace LoJack For Laptops 3 Year License Win 2000 Xp,,85.97
131,0,Punch! 5 In 1 Home Design,Punch! Software,39.99,Punch Software 84100 Punch! Home Design Architectural Series 4000 V. 10.0 Architectural PC,,168.97
132,0,Family Tree Maker Version 16 Essentials,Encore,29.95,Encore Inc Family Tree Maker 2008 Platinum,,85.07
133,0,High School Advantage 2007,Encore Software,29.95,Encore Inc Math Advantage 2008,,33.89
134,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package 1 User Cd Mini-Box Win Canadian French,Adobe Systems Inc,unknown,Adobe Premiere Elements 3 And Photoshop Elements 5 Software For Windows Consumer Video Editing Software,,149.95
135,0,Adobe Indesign Cs3 Upgrade Mac,Adobe,199.0,Adobe Photoshop Cs3 For Mac Upgrade,,189.99
136,1,Turbocad Mac 3D For Mac,IMSI,249.99,IMSI Design Llc Turbocad Mac 3D,IMSI,204.67
137,0,Microsoft Windows XP Professional Upgrade With Sp2,Microsoft Software,199.99,Adobe After Effects Professional 7 Software For Windows Effects Software,,999.0
138,0,Quicken 2007 Premier,Intuit,79.95,Intuit Inc Quickbooks Premier Edition 2007 5 User,,1309.31
139,0,Microsoft Office & Windows Training Professional,Topics Entertainment,49.95,Microsoft Office 2004 Software Suite Oem Mac Apple & Mac Software,,239.95
140,1,QuickBooks Premier Professional Services Edition 2007,Intuit,399.95,QuickBooks Premier Professional Services Edition 2007,Intuit,349.95
141,0,Adobe Creative Suite CS3 Design Premium Upsell Mac,Adobe,1599.0,29500244 Adobe Creative Suite 3 Design Premium Product Upgrade Package 1 User Upgrade,,1687.48
142,0,Adobe Illustrator CS3 Upgrade Mac,Adobe,199.0,Adobe Contribute CS3 Upgrade,,82.99
143,0,Microsoft Office Frontpage 2003 Academic Version Windows ),Microsoft,159.98,Microsoft W87-02380 Office SBE 2007 Win32,,400.34
144,0,Microsoft Visual Studio Test Agent 2005 Cd 1 Processor License,Microsoft Software,5099.0,F1Q-00302 Microsoft Visual Studio 2005 Professional Edition Upgrade Package + Msdn Profe,,757.74
145,0,Microsoft OneNote 2007,Microsoft,99.95,Microsoft Money 2007 Home And Business (PC),,89.99
146,0,Peachtree By Sage Complete Accounting 2007,Sage Software,269.99,Peachtree (R) Complete Iii For Dos 5.0-10 Continuous Checks,,144.59
147,0,Math Missions The Amazing Arcade Adventure Grades 3-5,Scholastic,19.99,Math Missions The Race To Spectacle City Arcade Grades K-2,,8.49
148,0,Acrobat Professional 8 Windows,Adobe,273.0,Adobe Acrobat V8.0 Professional For Mac Upgrade,,145.99
149,0,Valuesoft Tune Transfer For Ipod Software For Windows Xp,Valuesoft,29.95,Adobe Captivate 2 Software For Windows Presentation Software,,598.95
150,0,Math Missions The Race To Spectacle City Arcade Grades K-2,Scholastic,29.95,Math Missions The Amazing Arcade Adventure Grades 3-5,,12.95
151,0,Microsoft Visio Standard 2007 Version Upgrade,Microsoft,129.95,F1Q-00302 Microsoft Visual Studio 2005 Professional Edition Upgrade Package + MSDN Profe,,757.74
152,0,National Geographic Photo Gallery Jewel Case,Topics Entertainment,9.99,Merriam-Webster's Dictionary Win/Mac Jewel Case,,9.59
153,0,Peachtree By Sage Premium Accounting For Nonprofits 2007,Sage Software,599.99,Peachtree Compatible Continuous Forms Accounting For Windows 8.0-2004 Version,,199.99
154,1,USA/World Extreme Landscapes Bundle,Abacus,39.95,Abacus USA/World Extreme Landscapes Bundle,,38.43
155,0,Sony Sound Forge Audio Studio 8,Sony Pictures Digital Entertainment,69.99,Sony Creative Software Sound Forge Audio Studio V. 8.0 Complete Product,,55.29
156,0,Upgrade Emc Retrospect 7.5 Multi Server Windows Only,Dantz,unknown,Retrospect 7.5 Prof Win Upg Only Pz24a0075,Emc,54.68
157,0,Digidesign Music Production Toolkit Pro Tools LE,Digidesign,495.0,Make Songwriter Software Music Production Software,,37.95
158,0,Punch! Master Landscape & Home Design,Punch Software,99.99,Punch Software 90500 Home Design Studio Mac,Punch Software,135.99
159,0,Microsoft Office 2004 Professional Mac,Microsoft,499.99,Microsoft Windows XP Professional Edition With Sp2,,199.99
160,0,Adobe Photoshop CS3 Extended Upgrade Mac,Adobe,349.0,Adobe Photoshop CS3 Extended Software Full Version For Macintosh,,969.0
161,0,Family Tree Maker Version 16 Collectors Edition,Encore Software,unknown,Encore Software Family Tree Maker Version 16 Standard,,42.97
162,0,Instant Immersion Language Lab Deluxe Edition,Topics Entertainment,unknown,Instant Immersion 33 Languages,,47.36
163,0,Emedia Intermediate Guitar Method Os X,Emedia,59.99,Emedia Music Corp Emedia Intermediate Guitar Method,,49.21
164,0,Apple Final Cut Studio 2 Mac,Apple,1299.0,Ma888z/a Final Cut Studio V. 2 Version Upgrade Package 1 Seat Dvd Mac,,460.7
165,0,Steinberg Cubase Studio 4,Steinberg,499.99,Steinberg Studio Case 2 Music Production System Educational Discount Music Production Software,,164.95
166,0,Punch ! Master Landscape & Home Design,Punch ! Software,59.99,Instant Landscape Design 3.0,,17.9
167,0,Registry Mechanic By Encore Software,Encore Software,46.52,Software,,736.95
168,0,Cubase 4 Competitive Crossgrade,Steinberg ( Yamaha ),549.99,Steinberg Wavelab Studio 6 Audio Editing Software Competitive Crossgrade Music Production Software,,199.95
169,1,Autodesk Autocad 2007 Courseware Customizing The Interface,Autodesk PSG,47.95,Autodesk Autocad 2007 Courseware Customizing The Interface,,39.69
170,1,Humorous Greeting Card Factory,Nova Development,29.99,Humorous Greeting Card Factory,Nova Development,29.99
171,0,Punch! 5 In 1 Home Design,Punch Software,39.99,Punch Software 20100 Punch! 5 In 1 Home Design,Punch Software,35.99
172,0,Adobe Premiere Pro 2.0,Adobe,849.0,Adobe Premiere Pro CS3 Video Editing Software For Mac Av Production Software,,798.95
173,0,Microsoft Mappoint 2006 Standard Edition,Microsoft,299.0,Microsoft Word 2007 Upgrade (PC),,109.95
174,0,Hallmark Card Studio 2005 Deluxe,Sierra Home,49.99,Sierrahome Hse Hallmark Card Studio Special Edition Win 98 Me 2000 Xp,Sierrahome,19.26
175,0,Instant Immersion Italian 2.0,Topics Entertainment,29.99,Instant Immers Spanish Dlux 2,,36.11
176,1,Burning Monkey Solitaire 2005 Edition,Freeverse Software,24.99,Freeverse Burning Monkey Solitaire 3D,,24.99
177,0,Aquarium 3-In-One Collection Win/Mac,Encore Software,19.99,Fallout Collection Dvd-Rom,,24.49
178,0,Microsoft Office & Windows Training,Topics Entertainment,29.99,Microsoft Microsoft Office Pro 2004 Software Suite Mac Apple & Mac Software,,498.95
179,0,steinberg Cubase 4 Digital Audio Software,steinberg,999.99,Sony Media Software Sound Forge 9 Digital Audio Production Suite Music Production Software,,299.95
180,0,Adobe Photoshop CS2 Mac Old Version,Adobe,649.0,Adobe Pagemaker 7.0 For Mac Version Upgrade,,79.99
181,0,Diskeeper 2007 Professional Single Lic Pack,Diskeeper Corporation,79.21,Microsoft Office Accounting Professional 2007 (PC),,229.95
182,0,Adobe Creative Suite Cs3 Design Premium Upgrade Mac,Adobe,599.0,Adobe Cs3 Web Premium Upgrade,,517.99
183,0,Punch! Professional Home Design Suite,Punch! Software,69.99,Punch Software 14100 Punch! Home Design Suite Professional Architectural 1 User (S) PC,,59.97
184,0,Instant Immersion Japanese Audio Book,Topics Entertainment,unknown,Instant Immersion 33 Languages,,47.36
185,0,Peachtree By Sage Pro Accounting 2007,Sage Software,169.99,Laser Checks For Peachtree R Accounting For Windows 8.0-2005,,106.29
186,0,Allume Aquazone Seven Seas Deluxe,Allume,38.89,Allume Aquazone Bass Edition,Smith-Micro Software,19.99
187,0,Marine Aquarium 2.0 Pc And Mac,Encore,29.99,Marine Aquarium & Goldfish Aquarium,,19.99
188,1,HP SP Linux WE 50 Lic/CD 3.0 C T3586A,Hewlett-Packard,unknown,HP SP Linux WE 50 Lic/CD 3.0 C,Hewlett-Packard,69216.95
189,1,Microsoft Office & Windows Training,Topics Entertainment,29.99,Microsoft Office And Windows Training Win 98 Me Nt 2000 Xp,,29.95
190,1,TextBridge Pro 11,Nuance Communications Inc.,79.99,Scansoft TextBridge Pro V. 11,Nuance Communications Inc.,68.99
191,0,Adobe Production Studio Premium,Adobe,1699.0,Adobe Production Premium Cs3 Software Suite For Windows Professional Editing Software,unknown,1698.95
192,0,Adobe Dreamweaver CS3 Upgrade,Adobe,199.0,Adobe Illustrator CS3 Upgrade From Freehand For Mac,,206.99
193,0,Adobe Creative Suite CS3 Design Premium Mac,Adobe,1799.0,Adobe Creative Suite 3 Cs3 Design Suite Standard Upgrade Upsell Mac,,859.96
194,0,Microsoft Data Analyzer 2002,Microsoft,179.0,Microsoft Office 2004 Std Upgrade,,219.99
195,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package 1 User Cd Mini-Box Win Canadian French,Adobe Systems Inc,unknown,Prw Photo Explosion Deluxe V. 3.0 Complete Package 1 User Cd Win,,47.6
196,0,Adobe After Effects Professional 7.0,Adobe,999.0,Adobe Acrobat V8.0 Professional For Mac Academic,Adobe Education Box,159.99
197,0,Punch! Home Design Architectural Series 4000 V10,Punch! Software,199.99,Punch Software 42100 Punch! Home Design Architectural Series 18 Complete Product Architectural 1 User (S) Complete Product Standard English PC,,108.97
198,0,M-Audio Pro Tools M-Powered 7.3 M-Audio Compatible World-Class Production Software,M-Audio,299.99,Apple/Emagic Logic Pro 7.2 Software Music Production Software,,999.0
199,0,Instant Immersion Italian Platinum,Topics Entertainment,129.99,Instant Immersion Japanese Audio Book,,19.95
200,0,Elementary Advantage 2008,Encore Software,unknown,Encore Software Elementary Advantage 2008 Training/Wbt Pc,,33.97
201,0,Quickverse Mac Bible Study 2007 White Box,Findex,59.95,Findex.com Inc Quickverse Mac Bible Study 2007 Gold Box,,215.42
202,0,M-Audio Pro Tools M-Powered 7.3 M-Audio Compatible World-Class Production Software,M-Audio,299.99,Adobe Soundbooth CS3 Audio Editing Software Windows Music Production Software,,198.95
203,0,Pinnacle Mobile Media Organizer,Pinnacle,49.99,Pinnacle Mobile Media Converter Software For Windows Ipod Software,,29.95
204,1,Adobe Soundbooth CS3,Adobe,199.0,Adobe Soundbooth CS3,,198.95
205,0,Microsoft Office 2004 Standard Mac,Microsoft,399.99,Microsoft Office Outlook 2007,,109.95
206,0,Adobe Creative Suite Cs3 Design Premium Upgrade Mac,Adobe,599.0,Adobe Cs3 Design Premium Upsell,,1639.99
207,0,Symantec Client Security 3.1 With Groupware Protection Business Pack 50 User,Symantec,3732.0,10517940 Symantec Client Security With Groupware Protection Business Pack V. 3.1 -,,3323.92
208,0,CA Internet Security Suite 2007 3 User,Computer Associates,69.95,Quickbooks Pro 2007 3 User,Intuit,398.99
209,0,Adobe Photoshop CS3 Mac,Adobe,649.0,Adobe R Photoshop R 7.0 Upgrade For Pc,,679.99
210,0,Microsoft Excel 2004 Mac,Microsoft,229.99,Microsoft Works Suite 2006,,99.99
