id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released
22,0,Slow Down (Sure Shot Rockers Reggae Dub Remix),Selena Gomez,Slow Down (Reggae Remixes) - Single,"Reggae, Music, Electronic, Dance, Rock",USD 2.00,"2013 Hollywood Records, Inc.",03:15,2013-08-20,Good For You (Yellow Claw & Cesqeaux Remix) [feat. A$AP Rocky],Selena Gomez,Good For You (Remixes),Pop,USD 2.00,(C) 2015 Interscope Records,03:01,2015-09-04
23,1,True Colors (feat. Nicki Minaj),Wiz Khalifa,VAL -,Hip-Hop/Rap,USD 1.29,VAL -,04:15,2014-08-19,True Colors (feat. Nicki Minaj) [Explicit],Wiz Khalifa,Blacc Hollywood,Rap & Hip-Hop,USD 1.29,VAL -,04:15,2014-08-19
24,1,"Turn Around (5,4,3,2,1) [DJ Bam Bam Radio Remix]",Flo Rida,"Turn Around (5,4,3,2,1) - Deluxe Single","Hip-Hop/Rap, Music, Electronic, Rap, Dirty South, Dance",USD 1.29,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,03:35,VAL -,"Turn Around (5,4,3,2,1)",Flo Rida,Only One Flo (Part 1) [Deluxe],Rap & Hip-Hop,USD 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,03:20,2010-11-26
25,0,Lifted (feat. Emeli Sandé & Professor Green),Naughty Boy,Hotel Cabana (Deluxe Version),"Pop, Music, Rock, R&B / Soul, Contemporary R&B, Dance,Electronic,Hip-Hop / Rap, Pop/Rock",USD 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,04:15,2013-05-06,One Way (feat. Mic Righteous),Naughty Boy,Hotel Cabana (Deluxe Version),Pop,USD 1.29,(C) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,03:26,2014-05-06
26,0,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,Mac and Devin Go to High School (Music from and Inspired By the Movie) [Deluxe Version],"Soundtrack,Music,Hip-Hop / Rap, West Coast Rap, Gangsta Rap, Hardcore Rap, Rap, Soundtrack",USD 1.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,04:12,2011-12-12,Can You Control Yo Hoe (Album Version (Explicit)) [feat. Soopafly] [Explicit],Snoop Dogg,R&G (Rhythm & Gangsta) : The Masterpiece (Explicit Version),"Gangsta & Hardcore, Rap & Hip-Hop",USD 0.99,(C) 2004 Geffen Records,03:08,VAL -
27,1,Gone,The Weeknd,VAL -,"R&B / Soul, Music, Rock, Contemporary R&B",USD 1.29,VAL -,08:07,2012-11-13,Gone (Album Version [Edited]) [Clean],The Weeknd,Trilogy (Edited Version) [Clean],R&B,USD 1.29,"(C) 2013 XO & co. , Inc.",08:07,2015-09-18
28,0,If I Am a Stranger (Live in Amsterdam),Ryan Adams,Live After Deaf (Live) [Complete Collection],"Singer/Songwriter, Music, Rock",USD 0.99,VAL -,VAL -,2012-07-02,Lucky Now (Live at Carnegie Hall),Ryan Adams,Live at Carnegie Hall [Explicit],Rock,USD 1.29,(C) 2015 PaxAmericana Recording Company,06:01,2015-04-21
29,0,Masterpiece (feat. Jordan Rakei),Disclosure,Caracal,"Electronic, Music, Dance, Garage, House, Rock",VAL -,VAL -,04:01,VAL -,Holding On (feat. Gregory Porter),Disclosure,Caracal,"Electronica, Dance & Electronic",VAL -,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",05:15,2015-09-25
30,0,Dangerous (feat. Sam Martin) [Robin Schulz Remix] [Radio Edit],David Guetta,Listen (Deluxe Version),"Dance, Music, Rock, House, Electronic, French Pop",USD 1.29,VAL -,03:20,2014-11-24,I'll Keep Loving you (feat. Birdy & Jaymes Young),David Guetta,Listen (Deluxe),Dance & Electronic,USD 1.29,2015 If Moving Your Mine,03:08,VAL -
31,0,El Perdón (Forgiveness),Nicky Jam & Enrique Iglesias,El Perd ' _ n ( Forgiveness ) - Single,"Pop, Music",USD 1.29,2015 Sony Music Entertainment US Latin LLC,VAL -,2015-07-10,El Perdón (Gregor Salto Remix),Nicky Jam & Enrique Iglesias,El PerdÌ_n ( The Remixes ),"International, Latin Music, Latin Hip-Hop",USD 1.29,VAL -,04:09,VAL -
32,0,Take Care (feat. Rihanna),Drake,Take Care (Deluxe Version),"Hip-Hop/Rap, Music",USD 1.29,‰ ãÑ 2011 Cash Money Records Inc.,04:37,2011-11-15,Make Me Proud [feat. Nicki Minaj] [Clean],Drake,Take Care (Deluxe Edition),Rap & Hip-Hop,USD 1.29,( C ) 2012 Cash Money Records Inc.,03:39,2012-03-20
33,0,Whateva (feat. Monty),Fetty Wap,Fetty Wap (Deluxe),Hip-Hop/Rap,VAL -,VAL -,05:11,VAL -,My Way (feat. Monty) [Explicit],Fetty Wap,Fetty Wap (Deluxe),Rap & Hip-Hop,USD 1.29,"(C) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",03:33,2015-09-25
34,1,I Ain't Livin' Long Like This,Chris Janson,Take It to the Bank - EP,"Country, Music",USD 1.29,VAL -,04:13,2014-02-24,I Ain't Livin' Long Like This,Chris Janson,Take It to the Bank (EP),Country,USD 1.29,(C) 2012 Cash Money Records Inc.,04:13,VAL -
35,1,I Can't Go There (Acoustic Version),Kenny Chesney,"No Shoes, No Shirt, No Problems","Country, Music, Contemporary Country, Urban Cowboy",USD 0.99,VAL -,03:45,2002-04-02,I Can't Go There (Acoustic Version),Kenny Chesney,"No Shoes, No Shirt, No Problems",Country,USD 0.99,Underground Avenue,03:45,2002-04-02
36,0,Second Chance (Live Acoustic from Kansas City),Shinedown,Somewhere In the Stratosphere (Live),"Rock, Music, Metal, Alternative, Hard Rock",USD 1.29,VAL -,05:06,2011-04-18,Times Like These (Live Acoustic From Kansas City),Shinedown,Somewhere In The Stratosphere,Rock,USD 1.29,( C ) 2005 MCA Nashville,04:07,2011-04-18
37,1,Who I Am With You,VAL -,A.M.,"Country, Music, Urban Cowboy, Contemporary Country",USD 1.29,VAL -,VAL -,2013-09-16,Who I Am With You,Chris Young,A.M.,VAL -,USD 1.29,"( C ) 2010 Hollywood Records , Inc.",03:11,2013-09-16
38,0,If I Am a Stranger (Live in Amsterdam),Ryan Adams,Live After Deaf (Live),"Singer/Songwriter, Music, Rock",USD 0.99,VAL -,05:10,2012-07-02,16 Days (Live in London 2 Bonus Track),Ryan Adams,Live After Deaf (Collection),"Folk, Rock",USD 0.99,2012 PAXAM RECORDS,04:56,2012-07-02
39,0,Gold (feat. Eighty4 Fly),Macklemore & Ryan Lewis,The Heist (Deluxe Edition),"Hip-Hop/Rap, Music, Rap, Alternative Rap, West Coast Rap",USD 1.29,"‰ ãÑ 2012 Macklemore , LLC .",04:11,2012-08-01,Neon Cathedral (feat. Allen Stone),Macklemore & Ryan Lewis,The Heist,Rap & Hip-Hop,USD 1.29,VAL -,04:34,VAL -
40,0,The Whisperer (feat. Sia),David Guetta,Listen,"Dance, Music, Electronic, House, Rock, French Pop",VAL -,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",VAL -,2014-11-24,S.T.O.P (feat. Ryan Tedder),David Guetta,Listen (Deluxe),Dance & Electronic,USD 1.29,VAL -,03:34,2014-11-24
41,0,As Long As You Love Me (feat. Big Sean) [Audien Luvstep Mix],Justin Bieber,As Long As You Love Me (Remixes),"Dance, Music, Rock",USD 1.29,2012 The Island Def Jam Music Group,04:40,2012-09-11,Love Me Like You Do (Sax Instrumental Version),Justin Ward,Love Me Like You Do,Pop,USD 0.89,(C) 2015 Covered Records,03:16,VAL -
42,1,Doin' My Thing,Luke Bryan,VAL -,"Country, Music, Contemporary Country",USD 1.29,VAL -,03:09,2009-10-02,Doin' My Thing,Luke Bryan,VAL -,Country,USD 1.29,( C ) 2009 Capitol Records Nashville,03:09,2009-10-02
43,0,Remember You (feat. The Weeknd),Wiz Khalifa,O.N.I.F.C. (Deluxe Version),"Hip-Hop/Rap, Music, Hardcore Rap, East Coast Rap, Rap",USD 1.99,VAL -,05:20,2012-12-04,KK (feat. Project Pat & Juicy J) [Explicit],Wiz Khalifa,Blacc Hollywood (Deluxe) [Explicit],Rap & Hip-Hop,USD 1.29,2014 Atlantic Recording Corporation,04:09,2014-08-19
44,0,"Turn Around (5,4,3,2,1) [AK Remix]",Flo Rida,VAL -,"Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",USD 1.29,2011 Atlantic Recording Corporation,05:09,2011-04-19,Gdfr (feat. Sage The Gemini & Lookas) [K. Theory Remix],Flo Rida,VAL -,Rap & Hip-Hop,USD 1.29,2014 Atlantic Recording Corporation,03:08,2015-01-21
45,0,Fake (Demo),Shinedown,Us and Them (Deluxe Version),"Rock, Music, Metal, Hard Rock, Alternative",USD 1.29,VAL -,05:05,VAL -,Left Out [Demo],Shinedown,Leave A Whisper (Deluxe),Rock,USD 1.29,VAL -,03:36,2003-05-27
46,1,Whateva (feat. Monty),Fetty Wap,Fetty Wap (Deluxe),Hip-Hop/Rap,VAL -,VAL -,05:11,VAL -,Whateva (feat. Monty) [Clean],Fetty Wap,Fetty Wap (Deluxe) [Clean],Rap & Hip-Hop,USD 1.29,"(C) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",05:11,2015-09-25
47,0,Every Time You Go,Ellie Goulding,Bright Lights (Deluxe Version),"Pop, Music, Dance, Rock",USD 1.29,VAL -,03:25,VAL -,I Know You Care,Ellie Goulding,Halcyon (Deluxe),Pop,USD 1.29,( C ) 2013 Polydor Ltd. ( UK ),03:26,2013-08-27
48,1,Goner,twenty one pilots,Blurryface,"Alternative, Music, Rock, Adult Alternative, Indie Rock, Hip-Hop / Rap, Rap, Underground Rap",USD 1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,03:56,2015-05-15,Goner,twenty one pilots,Blurryface,Alternative Rock,USD 1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,03:56,2015-05-15
49,0,Toyfriend (feat. Wynter Gordon) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),"Dance, Music",USD 1.29,VAL -,02:51,2009-08-21,Gettin' Over (feat. Chris Willis) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),Dance & Electronic,USD 1.29,(C) 2014 Swedish House Mafia Holdings Ltd (BVI) under exclusive license to Virgin Records Ltd,03:31,2009-08-21
50,0,Dangerous (feat. Sam Martin) [Robin Schulz Remix] [Radio Edit],David Guetta,Listen (Deluxe Version),"Dance, Music, Rock, House, Electronic, French Pop",USD 1.29,VAL -,03:20,2014-11-24,Gettin' Over You (feat. Fergie & LMFAO),David Guetta,One Love (Deluxe Version),Dance & Electronic,USD 1.29,(C) 2014 Swedish House Mafia Holdings Ltd (BVI),03:07,2009-08-21
51,0,Obsession (feat. JD Davis & Miss B),David Guetta,Pop Life (Extended Version),"Dance, Music, Rock, Pop, House, Electronic, Electronica, Adult Alternative",VAL -,‰ ãÑ 2007 Gum Records,03:06,2007-09-18,Gettin' Over (feat. Chris Willis; Continuous Mix Version),David Guetta,One Love (Deluxe Version),Dance & Electronic,USD 1.29,(C) 2014 Swedish House Mafia Holdings Ltd (BVI) under exclusive license to Virgin Records Ltd,03:31,2009-08-21
52,0,Epilogue (feat. George the Poet),Naughty Boy,Hotel Cabana,"Pop, Music, R&B / Soul, Contemporary R&B, Hip-Hop/Rap, Pop/Rock, Rock",USD 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,01:28,2014-05-06,Wonder (feat. Emeli Sandé),Naughty Boy,Hotel Cabana (Deluxe Version),Pop,USD 1.29,(C) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,03:27,2014-05-06
53,1,Sunburn (Bonus Track),Ed Sheeran,VAL -,"Singer/Songwriter, Music",USD 1.29,2011 Warner Music UK Limited,04:35,2011-09-09,Sunburn (Deluxe Edition),Ed Sheeran,VAL -,Pop,USD 1.29,Doll records,04:35,2011-09-09
54,1,I Don't Believe You (Main Version),P!nk,Funhouse,"Pop, Music, R&B / Soul, Dance, Pop/Rock",USD 1.29,VAL -,04:36,2008-10-28,I Don't Believe You,P!nk,Funhouse (Explicit),"R&B, Pop",USD 1.29,(c) 2006 Roadshow,04:36,2008-10-28
55,0,"Crack In the Pearl, Pt. II (feat. Stevie Wonder & Jeff Bhasker)",Mark Ronson,Uptown Special,"Pop, Music, R&B / Soul, Funk, Soul",USD 1.29,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",02:16,2015-01-13,Crack In the Pearl,Mark Ronson,Uptown Special,Pop,USD 1.29,2015 Real Sounds,02:25,VAL -
56,0,You & Me (feat. Eliza Doolittle),Disclosure,Settle (Deluxe Version),"Electronic, Music",USD 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",04:26,VAL -,Defeated No More [feat. Edward Macfarlane],Disclosure,Settle,"Electronica, Dance & Electronic",USD 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",06:07,VAL -
57,0,Toyfriend (feat. Wynter Gordon) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),"Dance, Music",USD 1.29,2010 Gum Prod licence exclusive Parlophone Music France,VAL -,2009-08-21,I Wan na Go Crazy (feat. Will.I.Am) [Extended; Continuous Mix Version],David Guetta,One Love (Deluxe Version),Dance & Electronic,USD 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,04:54,2009-08-21
58,0,Whateva (feat. Monty),Fetty Wap,Deluxe,Hip-Hop/Rap,VAL -,VAL -,05:11,VAL -,My Way (feat. Monty) [Explicit],Fetty Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,USD 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",03:33,2015-09-25
59,0,O Little Town of Bethlehem,Kenny Chesney,VAL -,"Holiday, Music, Country",USD 0.99,2003 BMG Music,04:18,2003-10-04,Sweet Little Jesus Boy,Kenny Rogers,Christmas Greetings,"Holiday, Christmas",USD 1.29,"( C ) 2000 Capitol Records , LLC",03:04,2000-08-17
60,0,"Why You Up In Here (feat. Ludacris, Git Fresh & Gucci Mane)",Flo Rida,"Only One Flo, Pt. 1",Hip-Hop/Rap,USD 1.29,VAL -,03:36,2010-11-24,Street Money (feat. Rick Ross) [Explicit],Flo Rida,Welcome to Flo Rida [Explicit],Rap & Hip-Hop,USD 0.99,VAL -,03:57,2015-04-06
61,0,Beautiful Now (feat. Jon Bellion) [Charlie Darker Remix],Zedd,Beautiful Now (feat. Jon Bellion) [Remixes] - EP,"Dance, Music",USD 1.29,2015 Interscope Records,04:15,2015-07-10,Clarity (Zedd Union Mix) [feat. Foxes],Zedd,Clarity (Remixes),Dance & Electronic,USD 1.29,(C) 2013 Interscope Records,03:28,2013-02-12
62,1,We Run Sugarland Love On The Inside ( Deluxe Fan Edition ),VAL -,VAL -,"Country, Music, Rock, Contemporary Country, Southern Rock, Contemporary Bluegrass",USD 1.29,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",03:55,2008-07-22,We Run,Sugarland,Love On The Inside,Country,USD 1.29,"( C ) 2008 Mercury Records , a Division of UMG Recordings , Inc.",03:56,2008-07-29
63,0,Toyfriend (feat. Wynter Gordon) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),"Dance, Music",USD 2.00,2010 Gum Prod licence exclusive Parlophone Music France,02:51,VAL -,S.T.O.P (feat. Ryan Tedder),David Guetta,Listen (Deluxe),Dance & Electronic,USD 1.29,2015 If Moving Your Mine,03:34,2014-11-24
64,0,That Good,Snoop Dogg & Wiz Khalifa,Mac and Devin Go to High School ( Music from and Inspired By the Movie ),"Hip-Hop / Rap, Hardcore Rap, West Coast Rap, Gangsta Rap, Rap, Soundtrack",USD 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,03:48,2011-12-09,I 'm Good [ Explicit ],Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,USD 0.99,VAL -,02:32,2009-04-17
65,0,I'm a Machine (feat. Crystal Nicole and Tyrese Gibson),David Guetta,VAL -,"Dance, Music, House, Electronic, Rock",USD 1.29,VAL -,03:34,2011-08-26,Little Bad Girl (feat. Taio Cruz & Ludacris) [Explicit],David Guetta,Nothing But The Beat,Dance & Electronic,USD 1.29,2009 Andy Henningsen,03:12,2011-08-26
66,1,Truce twenty one pilots,VAL -,Vessel,"Alternative, Music, Rock, Indie Rock, Hip-Hop / Rap, Rap, Underground Rap",USD 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States,02:22,2013-01-04,Truce twenty one pilots,VAL -,Vessel,"Alternative Rock, Indie & Lo-Fi",USD 1.29,"(C) 2000 Columbia Pictures Industries, Inc.",02:22,2013-01-04
67,0,Second Chance (Live Acoustic from Kansas City),Shinedown,Somewhere In the Stratosphere (Live),"Rock, Music, Metal, Alternative, Hard Rock",USD 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,05:06,2011-04-18,Diamond Eyes (Boom-Lay Boom-Lay Boom) [Live From Washington State],Shinedown,Somewhere In The Stratosphere,Rock,USD 1.29,( C ) 2005 MCA Nashville,05:44,2011-04-18
68,0,VHS Outro (Interlude),X Ambassadors,VAL -,"Alternative, Music, Rock, Adult Alternative",USD 1.29,VAL -,01:25,2015-06-30,Smoke (Interlude) [Explicit],X Ambassadors,VHS [Explicit],Alternative Rock,USD 1.29,(C) 2015 KIDinaKORNER/Interscope Records,00:24,2015-06-30
69,1,That Lucky Old Sun (Just Rolls Around Heaven All Day (with Willie Nelson)),VAL -,Lucky Old Sun,"Country, Music, Contemporary Country, Honky Tonk",USD 0.99,"2008 Blue Chair Records, LLC",04:16,VAL -,That Lucky Old Sun (Just Rolls Around Heaven All Day (with Willie Nelson)),Kenny Chesney,Lucky Old Sun,"Country, Contemporary Country",USD 0.99,"(P) 2008 Blue Chair Records, LLC",04:16,2008-10-21
70,0,Toyfriend (feat. Wynter Gordon) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),"Dance, Music",USD 1.29,VAL -,VAL -,2009-08-21,Missing You (feat. Novel) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),Dance & Electronic,USD 1.29,(C) 2014 Swedish House Mafia Holdings Ltd (BVI) under exclusive license to Virgin Records Ltd,04:59,2009-08-21
71,0,Hurt a Lot Worse,Toby Keith,"Beyond The Hits , Vol . 1","Country, Music",VAL -,‰ ãÑ 2011 TriPower,04:21,2011-12-20,Days Go By,Keith Urban,Greatest Hits - 18 Kids,Country,USD 1.29,© 2007 Capitol Records Nashville,03:49,2007-11-20
