id,label,left_name,left_brewery,left_primary_style,left_secondary_style,left_abv,left_is_amber,left_is_ale,left_is_lager,left_is_imperial,left_special_ingredients,right_name,right_brewery,right_primary_style,right_secondary_style,right_abv,right_is_amber,right_is_ale,right_is_lager,right_is_imperial,right_special_ingredients
52,0,Three Beavers,Howe Sound Inn & Brewing Company,American Amber Ale,Red Ale,7.5,True,True,False,True,,406,406 Brewing Company,Strong Ale,,9.2,False,True,False,True,
53,0,Arthur's Imperial Red Ale,Otto's Pub and Brewery,American Red Ale,Amber Ale,6.9,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Strong Ale,Red Ale,9.5,False,True,False,True,
54,0,Red Dragon,Hoppy Brewing Co.,Amber Ale,American Red Ale,5.5,True,True,False,False,Smoked,Baird Smoked,Baird Brewing Co.,Smoked Ale,,unknown,True,True,False,False,Smoked
55,0,Olympus Mons,Due South Brewing Co.,American Amber Ale,Red Ale,9.2,True,True,False,True,,Ale Mania,Ale Mania,Strong Ale,,9.5,False,True,False,True,
56,0,Mr. Grain Jeans,Outpost Natural Foods,Amber Ale,American Red Ale,5.5,True,True,False,False,Organic,Squatters Respect Your Mother,Squatters Craft Beers,Amber Ale,,4.0,True,True,False,False,Organic
57,0,Kindest Find Imperial Red Ale,Smuttynose Brewing Company,Red Ale,Amber,8.5,True,True,False,True,,Revelry Imperial Red Ale,Two Brothers Brewing Company,Strong Ale,Red Ale,9.5,False,True,False,True,
58,0,Broadhead Red Ale,Bainbridge Island Brewing Company,Amber Red Ale,,8.5,True,True,False,False,Bourbon Barrel Aged,Flat 12 Red Ale,Flat 12 Bierwerks,Amber Ale,,unknown,True,True,False,False,Barrel Aged
59,0,Pizza Orgasmica,Devil's Canyon Brewing Company,Amber Ale,Red Ale,6.5,True,True,False,False,,Pizza Port Acacia,Pizza Port,Belgian Ale,,unknown,False,True,False,False,
60,0,Iron Mike's Amber Ale,Jacob Leinenkugel Brewing Company,Amber Ale,,unknown,True,True,False,False,,Railway City Iron Spike Amber Ale,Railway City Brewing Company,Amber Ale,,4.6,True,True,False,False,
61,0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Red Ale,Amber Ale,7.8,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Strong Ale,,9.2,False,True,False,True,
62,0,Photobomb,Crooked Ladder Brewing Company,American Amber Ale,Red Ale,8.5,True,True,False,True,,The Libertine,Fulton Beer Company,Strong Ale,,8.5,False,True,False,True,Rye Whiskey Barrel Aged
63,0,Arthur's Imperial Red Ale,Otto's Pub and Brewery,American Red Ale,Amber Ale,6.9,True,True,False,True,,Kinetic Infrared Imperial Red Ale,Kinetic Brewing Company,Strong Ale,,9.3,False,True,False,True,
64,0,Red Rocket,Third Base Sports Bar & Brewery,Amber Ale,Red Ale,6.4,True,True,False,False,,Blue Cat Red Toad,Blue Cat Brew Pub,Bitter,ESB,5.7,True,True,False,False,
65,0,Eruption Red Ale,Worthy Brewing Company,American Amber Ale,,8.0,True,True,False,True,,Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Imperial Red Ale,,9.2,False,True,False,True,
66,0,Red Ale,BearWaters Brewing,American Amber Ale,,6.7,True,True,False,False,Barrel Aged,Calico Amber Ale,Ballast Point Brewing,Amber Ale,,5.0,True,True,False,False,Rum Barrel Aged
67,0,Gorgon Red Ale,Ballistic Brewing Co.,American Amber Ale,Red Ale,5.5,True,True,False,False,,Red Horn Drink Well Red Ale,Red Horn Coffee House and Brewing Company,Amber Ale,,5.5,True,True,False,False,
68,0,Ginger Red Ale,Elk Street Brewery & Tap Room,American Amber Ale,,6.8,True,True,False,False,ginger,Wyatt Earp Red Ale,The Beer Company,Irish Red Ale,,7.0,True,True,False,False,
69,0,North 45 Amber Ale,Petoskey Brewing Company,Amber Ale,Red Ale,5.8,True,True,False,False,,Amber Ale,Thirsty Pagan Brewing,Amber Ale,,unknown,True,True,False,False,
70,1,Red's On Vacation,Barley John's Brew Pub,Amber Ale,,5.44,True,True,False,False,,Barley John's Reds on Vacation,Barley John's Brew Pub,Amber Ale,,5.44,True,True,False,False,
71,1,Old Cellar Dweller,Driftwood Brewery,Barleywine,,11.6,False,True,False,True,,Old Cellar Dweller Barleywine,Driftwood Brewery,Barleywine,,14.0,False,True,False,True,
72,0,Lavery Imperial Red Ale,Lavery Brewing Company,American Red Ale,Amber,8.2,True,True,False,True,,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,Strong Ale,Red Ale,7.8,False,True,False,True,
73,0,Double Dread Red Ale,Mad River Brewing Company,American Amber Ale,Red Ale,8.6,True,True,False,True,,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Company,Strong Ale,Red Ale,7.1,False,True,False,True,
74,0,Roundabout,Bonfire Brewing Company,American Amber Ale,Red Ale,8.8,True,True,False,True,,YuleSmith,AleSmith Brewing Company,Strong Ale,,8.5,False,True,False,True,
75,0,Port Chester Red Ale,Greenpoint Beerworks / Kelso of Brooklyn,American Amber Ale,Red Ale,5.5,True,True,False,False,,Rhino Chaser Imperial Red Ale,Pizza Port,American Strong Ale,Red Ale,9.5,False,True,False,True,
76,0,Red Hopper,Black Acre Brewing Co.,American Red Ale,Amber Ale,6.2,True,True,False,True,,Proof Abandoned Planet,Proof Brewing Company,Amber Ale,,7.5,True,True,False,True,
77,1,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,Amber Ale,,4.7,True,True,False,False,,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,Amber Ale,,4.7,True,True,False,False,
78,1,Eldred Rock Amber,Haines Brewing Company,Amber Ale,,5.0,True,True,False,False,,Eldred Rock Amber,Haines Brewing Company,Amber Ale,,5.0,True,True,False,False,
79,0,Double Dread,Mad River Brewing Company,American Red Ale,American Amber Ale,8.6,True,True,False,True,,406 Imperial,406 Brewing Company,Strong Ale,,9.2,False,True,False,True,
80,0,Blood on the Blade,Backpocket Brewing,American Red Ale,,7.0,True,True,False,False,,Bloodhound,Bacchus Brewing Company,India Pale Ale,,6.0,False,True,False,False,
81,1,My Hoppy Valentine,Excel Brewing Company,American Amber Ale,,6.5,True,True,False,False,,My Hoppy Valentine,Excel Brewing Company,Amber Ale,,6.5,True,True,False,False,
82,0,Hop Around,Big Bay Brewing Co.,American Red Ale,American Amber,9.0,True,True,False,True,,Battle Axe,Austin Beerworks,Strong Ale,,8.0,False,True,False,True,
83,0,6th Anniversary Ale,Kern River Brewing Company,American Amber Ale,,8.0,True,True,False,True,,Tumbledown Imp,Tumbledown Brewing LLC,Strong Ale,,7.8,False,True,False,True,
84,0,Photobomb,Crooked Ladder Brewing Company,American Red Ale,Amber Ale,8.5,True,True,False,True,,Heart and Sole,ShuBrew,Strong Ale,,6.8,False,True,False,True,
85,0,Red Imperial Red Ale,Redwood Lodge,American Amber Ale,Red Ale,8.1,True,True,False,True,,Tongue Buckler Imperial Red Ale,Ballast Point Brewing Company,American Strong Ale,Imperial Red Ale,10.0,False,True,False,True,
86,0,Deranger,Laurelwood Public House & Brewery,American Red Ale,American Amber,8.6,True,True,False,True,,Renegade,Renegade Brewing Company,Strong Ale,,8.5,False,True,False,True,
87,0,All American Red Ale,Centennial Beer Company,American Amber Ale,Red Ale,5.0,True,True,False,False,,Stadin American Red Ale,Stadin Panimo,American Amber Ale,Red Ale,4.5,True,True,False,False,
88,0,G'Knight,Oskar Blues,Amber Ale,,8.7,True,True,False,False,Bourbon Barrel Aged,Old Tavern Rat,Lompoc Brewing,Barley Wine,,9.7,False,True,False,False,Bourbon Barrel Aged
89,0,Big V Amber Ale,FreeWheel Brewing Company,Amber Ale,,4.0,True,True,False,False,,Big Texan Texas Red Amber Ale,Big Texan Brewery,Amber Ale,,4.5,True,True,False,False,
90,0,Double Dread,Mad River Brewing Company,American Red Ale,Amber Ale,8.6,True,True,False,True,,Imperial Red Ale,Lagunitas Brewing Company,Strong Ale,,7.8,False,True,False,True,
91,0,5 Star Amber Ale,The Civil Life Brewing Company,Amber Ale,,5.0,True,True,False,False,,Blue Star Apache Amber Ale,Blue Star Brewing Company,Amber Ale,,unknown,True,True,False,False,
92,0,Lavery Imperial Red Ale,Lavery Brewing Company,American Red Ale,Amber,8.2,True,True,False,True,,ShuBrew Heart and Sole Imperial Red Ale,ShuBrew,Strong Ale,Red Ale,6.8,False,True,False,True,
93,0,Barrel Aged Red,Hale's Ales Brewery & Pub,American Amber Ale,,9.0,True,True,False,True,,Imperial Oak Barrel Aged Odin's Beard,Imperial Oak Brewing,Strong Ale,,9.0,False,True,False,True,
94,0,3 Sisters,Wild Ride Brewing,American Amber Ale,Red Ale,6.0,True,True,False,False,,Black Shirt,Black Shirt Brewing,American Strong Ale,,7.09,False,True,False,True,
95,0,Red Dragon,Hoppy Brewing Company,Amber Ale,American Red Ale,5.5,True,True,False,False,smoked,Kilted Dragon,Kilted Dragon Brewing Company,Amber Ale,,5.0,True,True,False,False,
96,0,Rare Breed India Red Ale,Mountain Goat Beer,Amber Red Ale,,6.6,True,True,False,False,,River Red Coat India Red Ale,Hammond River Brewing,Amber Ale,,6.5,True,True,False,False,
97,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,Amber,8.2,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Strong Ale,Red Ale,9.5,False,True,False,True,
98,0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,Red Ale,Amber,7.5,True,True,False,True,,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,Strong Ale,Red Ale,8.5,False,True,False,True,
99,0,Red-oric,Sierra Nevada Brewing Co.,American Amber Ale,Red Ale,8.0,True,True,False,True,,Sum Of Hours,Peter Bs Brewpub,American Strong Ale,,9.5,False,True,False,True,
100,1,Belle Gueule Rousse,Brasseurs R.J.,Amber Ale,,5.2,True,True,False,False,,Belle Gueule Rousse,Brasseurs RJ,Amber Lager,Vienna Lager,5.2,True,False,True,False,
101,0,Red Rock Amber Ale,OPA-OPA Steakhouse & Brewery,Amber Ale,Red Ale,6.0,True,True,False,False,,Slanted Rock Red Ale,Slanted Rock Brewing Company,Red Ale,Amber Ale,5.8,True,True,False,False,
102,1,Ise Kadoya Amber Ale,Ise Kadoya Brewery,Amber Ale,,4.5,True,True,False,False,,Ise Kadoya Amarillo Amber Ale,Ise Kadoya,Amber Ale,,unknown,True,True,False,False,
103,0,Hop Around,Big Bay Brewing Co.,Amber Red Ale,,9.0,True,True,False,True,,Wet Hop Prohibition,Speakeasy Ales and Lagers,Amber Ale,,6.1,True,True,False,False,
104,0,Deranger,Laurelwood Public House & Brewery,American Red Ale,American Amber,8.6,True,True,False,True,,406,406 Brewing Company,Strong Ale,,9.2,False,True,False,True,
105,0,Red Imperial Red Ale,Redwood Lodge,American Amber Ale,,8.1,True,True,False,True,,Tumbledown Imperial Red Ale,Tumbledown Brewing LLC,Strong Ale,,7.8,False,True,False,True,
106,0,All American Red Ale,Centennial Beer Company,American Red Ale,Amber Ale,5.0,True,True,False,False,,Saimaa Special American Red Ale,Saimaan Juomatehdas,American Red Ale,Amber Ale,4.7,True,True,False,False,
107,0,Molly,New Helvetia Brewing Company,American Red Ale,,5.0,True,True,False,False,,Big Time Lift Ticket,Big Time Brewery,India Pale Ale,,7.0,False,True,False,False,
108,1,Barbarian Red Ale,Cervecería Barbarian,American Amber Ale,Red Ale,6.5,True,True,False,False,,Barbarian Red Ale,Cervecería Barbarian,Amber Ale,,6.5,True,True,False,False,
109,0,Hop Around,Big Bay Brewing Co.,American Amber Ale,Red Ale,9.0,True,True,False,True,,Ale Mania,Ale Mania,Strong Ale,,9.5,False,True,False,True,
110,0,Barley Wine,Parallel 49 Brewing Company,Barley Wine,,11.8,False,True,False,True,Barrel Aged,Barley Wine,Elevator Brewing Company,Barley Wine,,unknown,False,True,False,False,Barrel Aged
111,0,West Sixth / Country Boy Country Western,West Sixth Brewing Company,American Red Ale,American Amber Ale,13.0,True,True,False,True,,Figueroa Mountain / Pizza Port Shark Lips,Figueroa Mountain Brewing,American Strong Ale,,8.0,False,True,False,True,
112,0,Roundabout,Bonfire Brewing Company,American Amber Ale,Red Ale,8.8,True,True,False,True,,Marble,Marble Brewery,Strong Ale,,9.0,False,True,False,True,
113,0,Shark Attack,Port Brewing,American Amber Ale,,9.0,True,True,False,True,,Midnight Sun Unite,Midnight Sun Brewing Company,Amber Ale,,7.5,True,True,False,True,
114,0,Riverside Red,Intuition Ale Works,American Amber Ale,,7.8,True,True,False,False,Barrel Aged,Blue Pants Big & Tall,Blue Pants Brewery,Amber Ale,,9.0,True,True,False,False,Barrel Aged
115,1,Oatmeal Amber Ale,Ornery Beer Company,Amber Ale,American Red Ale,5.7,True,True,False,False,,Oatmeal Amber Ale,John Harvard Brewhouse,Amber Ale,,6.5,True,True,False,False,
116,0,Buffalo Trace Amber Ale,Wolf Hills Brewing Company,Amber Ale,,unknown,True,True,False,False,Bourbon Barrel,Barley's Ulysses Imperial Red Ale,Barley's Brewing Company,Imperial Red Ale,Strong Ale,8.6,False,True,False,True,Barrel Aged
117,0,Merry Prankster,Rock Bottom,American Amber Ale,Red Ale,4.56,True,True,False,True,,Marble,Marble Brewery,Strong Ale,,9.0,False,True,False,True,
118,0,Love Rhino,Breckenridge Brewery,Red Ale,Amber,8.9,True,True,False,True,,Revelry,Two Brothers Brewing Company,Strong Ale,,9.5,False,True,False,True,
119,0,Imperial Red Ale,Lagunitas Brewing Company,Amber Ale,Red Ale,7.8,True,True,False,True,,Naughty Redhead Imperial Red Ale,Sick N Twisted Brewing Company,Amber Ale,,8.0,True,True,False,True,
120,0,Imperial Moustache,Salty Nut Brewery,American Amber Ale,Red Ale,6.0,True,True,False,True,,Buffalo Soul Jah,Custom Brewcrafters,Strong Ale,,9.2,False,True,False,True,
121,0,Single Hop #3 Amber Ale,Three Palms Brewing Co.,American Amber Ale,,6.8,True,True,False,False,Citra,Amarillo Single Hop Pale Ale,Hill Farmstead Brewery,American Pale Ale,,5.2,False,True,False,False,Amarillo
122,1,Infrared Imperial Red,Vital Brewing,American Red Ale,Amber,9.4,True,True,False,True,,Infrared Imperial Red,Vital Brewing,Strong Ale,,9.4,False,True,False,True,
123,1,Rip Saw Red,Pints Brewing Company,American Amber Ale,,6.5,True,True,False,False,,Rip Saw Red,Pints Brewing Company,Amber Ale,,5.9,True,True,False,False,
124,0,Bourbon Barrel Red Ale,Figure 8 Brewing,American Red Ale,,unknown,True,True,False,True,Bourbon Barrel,Cape Cod Bourbon Barrel Red,Cape Cod Beer,Amber Ale,,5.5,True,True,False,False,Bourbon Barrel
125,0,Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,American Amber Ale,,unknown,True,True,False,False,,Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,Amber Ale,,6.5,True,True,False,False,
126,0,Tst Brw 01,Brouwerij De Koninck NV,American Amber Ale,Red Ale,7.8,True,True,False,True,,Dirty Hippie,Kern River Brewing,Strong Ale,,8.0,False,True,False,True,
127,0,Buffalo Soul Jah,Three Heads Brewing,American Red Ale,American Amber,9.2,True,True,False,True,,Iron Horse,Iron Horse Brewery,Strong Ale,,unknown,False,True,False,True,
128,0,Roundabout,Bonfire Brewing,Amber Red Ale,,8.8,True,True,False,True,,Peter Bs Sum of Hours,Peter Bs Brewpub,Strong Ale,,9.5,False,True,False,True,
129,0,Deputation Red Ale,Brannon's Pub and Brewery,American Red Ale,Amber Ale,8.0,True,True,False,True,,Atomic Raygun Red Ale,Spring House Brewing Company,Strong Ale,,8.3,False,True,False,True,
130,1,American Red Ale,Rock Art Brewery,American Amber Ale,,4.8,True,True,False,False,,American Red Ale,Americas Brewpub,Amber Ale,,unknown,True,True,False,False,
131,0,Roundabout,Bonfire Brewing Company,American Amber Ale,Red Ale,8.8,True,True,False,True,,Tumbledown,Tumbledown Brewing,Strong Ale,,7.8,False,True,False,True,
132,0,Double Red Ale,The Seven Barrel Brewery,Amber Ale,Red Ale,8.2,True,True,False,False,,Unite Double Red Hot Ale,Midnight Sun Brewing Company,Amber Ale,,7.5,True,True,False,False,
133,0,Molly American Red Ale,New Helvetia Brewing Company,American Red Ale,,5.0,True,True,False,False,,Genesee American Red Ale,Genesee Brewing Company,American Red Ale,,5.0,True,True,False,False,
134,0,Big Bully Amber Ale,Edge Brewing,Amber Ale,,5.0,True,True,False,False,,Big Time Atlas Amber Ale,Big Time Brewery,Amber Ale,,5.4,True,True,False,False,
135,0,Tongue Buckler,Ballast Point Brewing Company,American Red Ale,Amber Ale,10.0,True,True,False,True,,Heart and Sole,ShuBrew,Strong Ale,,6.8,False,True,False,True,
136,0,Bourbon Barrel Red Ale,Figure 8 Brewing,American Amber Ale,,unknown,True,True,False,True,Bourbon Barrel,Imperial Red Ale,Lavery Brewing Company,Strong Ale,,8.2,False,True,False,True,
137,0,Sequoia Amber Ale,Wig And Pen,Amber Ale,,5.9,True,True,False,False,,Aarhus Triple A Amber Ale,Aarhus Bryghus,Amber Ale,,5.5,True,True,False,False,
