id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
140,1,QuickBooks Premier Professional Services Edition,Intuit,399.95,Intuit QuickBooks Premier Professional Services Edition 2007 Software Win Tax & Finance Software,,349.95
141,0,Adobe Creative Suite CS3 Design Premium,Adobe,1599.0,Adobe Creative Suite 3 Design Premium Product Upgrade Package 1 User,,1687.48
142,0,Adobe Illustrator CS3 Upgrade,Adobe,199.0,Adobe Contribute CS3 Upgrade,,82.99
143,0,Microsoft Office FrontPage 2003 Academic Version Windows,Microsoft,159.98,Microsoft W87-02380 Office SBE 2007 Win32,unknown,400.34
144,0,Microsoft Visual Studio Test Agent 2005 CD 1 Processor License,Microsoft Software,5099.0,F1Q-00302 Microsoft Visual Studio 2005 Professional Edition Upgrade Package + MSDN Profe,Microsoft,757.74
145,0,Microsoft OneNote 2007,Microsoft,99.95,Microsoft Money 2007 Home and Business (PC),Unknown,89.99
146,0,Peachtree by Sage Complete Accounting 2007,Sage Software,269.99,Peachtree (R) Complete III for DOS 5.0-10.0 Continuous Checks,unknown,144.59
147,0,Math Missions: The Amazing Arcade Adventure Grades 3-5,Scholastic,19.99,Math Missions: The Race to Spectacle City Arcade (Grades K-2),unknown,8.49
148,0,Acrobat Professional,Adobe,273.0,Adobe Acrobat V8.0 Professional for Mac,unknown,145.99
149,0,ValueSoft Tune Transfer for iPod Software for Windows XP,ValueSoft,29.95,Adobe Captivate 2 Software for Windows Presentation Software,unknown,598.95
150,0,Math Missions: The Race to Spectacle City Arcade (Grades K-2),Scholastic,29.95,Math Missions: The Amazing Arcade Adventure (Grades 3-5),,12.95
151,0,Microsoft Visio Standard 2007,microsoft,129.95,F1Q-00302 Microsoft Visual Studio 2005 Professional Edition Upgrade Package + MSDN Pro,Unknown,757.74
152,0,National Geographic Photo Gallery,Topics Entertainment,9.99,Merriam-Webster's Dictionary,unknown,9.59
153,0,Peachtree by Sage Premium Accounting for Nonprofits 2007,Sage Software,599.99,Peachtree (R) Compatible Continuous Forms - Accounting for Windows 8.0 - 2004 Version,,199.99
154,1,USA/World Extreme Landscapes Bundle,Abacus,39.95,Abacus USA/World Extreme Landscapes Bundle,unknown,38.43
155,0,Sony Sound Forge Audio Studio 8,Sony Pictures Digital Entertainment,69.99,Sony Creative Software Sound Forge Audio Studio V.8.0 Complete Product,Sony,55.29
156,0,Upgrade EMC Retrospect 7.5 Multi Server Windows Only,Dantz,,Retrospect 7.5 Prof Win,EMC,54.68
157,0,Digidesign Music Production Toolkit (Pro Tools LE),Digidesign,495.0,Make Songwriter Software Music Production Software,unknown,37.95
158,0,Punch! Master Landscape & Home Design,Punch! Software,99.99,Punch Software 90500 Home Design Studio,Punch Software,135.99
159,0,Microsoft Office 2004 Professional,microsoft,499.99,Microsoft (R) Windows (R) XP Professional Edition with SP2,unknown,199.99
160,0,Adobe Photoshop CS3 Extended,Adobe,349.0,Adobe Photoshop CS3 Extended Software Full Version for Macintosh,unknown,969.0
161,0,Family Tree Maker Version 16 Collectors Edition,Encore Software,,Encore Software Family Tree Maker Version 16 Standard,Unknown,42.97
162,0,Instant Immersion Language Lab Deluxe Edition,Topics Entertainment,,Instant Immersion 33 Languages,unknown,47.36
163,0,Emedia Intermediate Guitar Method OS X,Emedia,59.99,Emedia Music Corp. Emmedia Intermediate Guitar Method,unknown,49.21
164,0,Apple Final Cut Studio 2,Apple,1299.0,Final Cut Studio V.2 Version Upgrade Package 1 Seat DVD Mac,unknown,460.7
165,0,Steinberg Cubase Studio 4,Steinberg,499.99,Steinberg Studio Case 2 Music Production System Educational Discount Music Production Software,unknown,164.95
166,0,Punch Master Landscape & Home Design,Punch Software,59.99,Instant Landscape Design 3.0,unknown,17.9
167,0,Registry Mechanic by Encore Software,Encore Software,46.52,software,unknown,736.95
168,0,Cubase 4 Competitive Crossgrade,Steinberg (Yamaha),549.99,Steinberg Wavelab Studio 6 Audio Editing Software,unknown,199.95
169,1,AutoCAD 2007 Courseware Customizing the Interface,Autodesk PSG,47.95,Autocad 2007 Courseware Customizing The Interface,unknown,39.69
170,1,Humorous Greeting Card Factory,Nova Development,29.99,Nova Development Ghw Humorous Greeting Card Factory,Nova Development,29.99
171,0,Punch ! 5 in 1 Home Design,Punch ! Software,39.99,Punch Software 5-in-1 Home Design,Punch Software,35.99
172,0,Adobe Premiere Pro,Adobe,849.0,Adobe Premiere Pro CS3 Video Editing Software for Mac AV Production Software,unknown,798.95
173,0,Microsoft Mappoint 2006 Standard Edition,Microsoft,299.0,Microsoft Word 2007,unknown,109.95
174,0,Hallmark Card Studio 2005 Deluxe,Sierra Home,49.99,Sierra Home Hallmark Card Studio Special Edition,Sierra Home,19.26
175,0,Instant Immersion Italian 2.0,Topics Entertainment,29.99,Instant Immerse Spanish Deluxe 2,unknown,36.11
176,1,Burning Monkey Solitaire,Freeverse Software,24.99,FreeVerse Burning Monkey Solitaire 3D,unknown,24.99
177,0,Aquarium 3-in-One Collection,Encore Software,19.99,Fallout Collection,unknown,24.49
178,0,Microsoft Office & Windows Training,Topics Entertainment,29.99,Microsoft Office Pro 2004 Software Suite for Mac,unknown,498.95
179,0,Steinberg Cubase 4 Digital Audio Software,Steinberg,999.99,Sony Media Software Sound Forge 9 Digital Audio Production Suite Music Production Software,Unknown,299.95
180,0,Adobe Photoshop CS2,Adobe,649.0,Adobe PageMaker 7.0 for Mac,unknown,79.99
181,0,Diskeeper 2007 Professional Single Lic Pack,Diskeeper Corporation,79.21,Microsoft Office Accounting Professional 2007,unknown,229.95
182,0,Adobe Creative Suite CS3 Design Premium,Adobe,599.0,Adobe CS3 Web Premium Upgrade,Unknown,517.99
183,0,Punch! Professional Home Design Suite,Punch! Software,69.99,Punch Software Home Design Suite Professional Architectural,unknown,59.97
184,0,Instant Immersion Japanese (Audio Book),Topics Entertainment,,Instant Immersion 33 Languages,Unknown,47.36
185,0,Peachtree by Sage Pro Accounting 2007,Sage Software,169.99,Laser Checks for Peachtree (R) Accounting for Windows,unknown,106.29
186,0,Allume Aquazone Seven Seas Deluxe,Allume,38.89,Allume Aquazone Bass Edition,Smith-Micro Software,19.99
187,0,Marine Aquarium 2.0 (PC & Mac),Encore,29.99,Marine Aquarium & Goldfish Aquarium,,19.99
188,1,HP SP Linux We 50 Lic/CD 3.0 C T3586A,Hewlett-Packard,unknown,Sp Linux We,Hewlett-Packard Company - Consumables,69216.95
189,1,Microsoft Office & Windows Training,Topics Entertainment,29.99,Microsoft Office and Windows Training,unknown,29.95
190,1,TextBridge Pro 11,Nuance Communications Inc.,79.99,Scansoft TextBridge Pro V. 11,Nuance Communications Inc.,68.99
191,0,Adobe Production Studio Premium,Adobe,1699.0,Adobe Production Premium CS3 Software Suite for Windows Professional Editing Software,unknown,1698.95
192,0,Adobe Dreamweaver CS3,Adobe,199.0,Adobe Illustrator CS3 Upgrade from Freehand for Mac,Unknown,206.99
193,0,Adobe Creative Suite CS3 Design Premium,Adobe,1799.0,Adobe Creative Suite 3 (CS3) Design Suite Standard Upgrade,unknown,859.96
194,0,Microsoft Data Analyzer 2002,Microsoft,179.0,Microsoft Office 2004 Std Upgrade,unknown,219.99
195,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package,Adobe Systems Inc.,unknown,Photo Explosion Deluxe v.3.0 Complete Package,unknown,47.6
196,0,Adobe After Effects Professional,Adobe,999.0,Adobe Acrobat V8.0 Professional for Mac Academic,Adobe Education Box,159.99
197,0,Punch ! Home Design Architectural Series 4000 V10,Punch ! Software,199.99,Punch Software Home Design Architectural Series 18 Complete Product,unknown,108.97
198,0,M-Audio Pro Tools M-Powered Software,M-Audio,299.99,Apple/Emagic Logic Pro 7.2 Software Music Production Software,unknown,999.0
199,0,Instant Immersion Italian Platinum,Topics Entertainment,129.99,Instant Immersion Japanese (Audio Book),unknown,19.95
200,0,Elementary Advantage 2008,Encore Software,unknown,Encore Software Encore Elementary Advantage 2008 Training/WBT PC,unknown,33.97
201,0,QuickVerse Mac Bible Study 2007 White Box,Findex,59.95,Findex.com Inc QuickVerse Mac Bible Study 2007 Gold Box,unknown,215.42
202,0,M-Audio Pro Tools M-Powered 7.3 M-Audio Compatible World-Class Production Software,M-Audio,299.99,Adobe Soundbooth CS3 Audio Editing Software Windows Music Production Software,unknown,198.95
203,0,Pinnacle Mobile Media Organizer,Pinnacle,49.99,Pinnacle Mobile Media Converter Software for Windows iPod Software,unknown,29.95
204,1,Adobe Soundbooth CS3,Adobe,199.0,Adobe Soundbooth CS3 Audio Editing Software for Mac Music Production,Unknown,198.95
205,0,Microsoft Office 2004 Standard (Mac),microsoft,399.99,Microsoft Office Outlook 2007,unknown,109.95
206,0,Adobe Creative Suite CS3 Design Premium Upgrade,Adobe,599.0,Adobe CS3 Design Premium Upsell,Unknown,1639.99
207,0,Symantec Client Security 3.1 with Groupware Protection Business Pack 50 User,Symantec,3732.0,Symantec Client Security with Groupware Protection Business Pack v. 3.1,unknown,3323.92
208,0,CA Internet Security Suite 2007 (3 user),Computer Associates,69.95,QuickBooks Pro 2007 3 User,Intuit,398.99
209,0,Adobe Photoshop CS3,Adobe,649.0,Adobe Photoshop 7.0 Upgrade for PC,unknown,679.99
210,0,Microsoft Excel 2004 (Mac),microsoft,229.99,Microsoft Works Suite 2006,unknown,99.99
211,0,Microsoft Office & Windows Training,Topics Entertainment,29.99,Microsoft Windows Vista Business 32-bit OEM,unknown,149.99
212,0,Microsoft Word 2004 Upgrade (Mac),Microsoft,109.99,Microsoft Excel 2004 Spreadsheet Software,unknown,228.95
213,0,Business Card Factory Deluxe,Nova Development,29.99,Nova Greeting Card Factory for Mac,unknown,41.99
214,0,Middle School Success Essentials,Topics Entertainment,29.99,Middle School Success Deluxe 2008 (PC/Mac) Topics,unknown,49.99
215,0,SystemSuite 8 Professional,Individual Software,49.99,Sibelius Sibelius Photoscore Professional 4,unknown,145.7
216,0,QuickBooks POS: Pro Multistore 6.0,Intuit Inc.,1399.95,QuickBooks,unknown,103.99
