id,label,left_name,left_brewery,left_primary_style,left_secondary_style,left_abv,left_is_amber,left_is_ale,left_is_lager,left_is_imperial,left_special_ingredients,right_name,right_brewery,right_primary_style,right_secondary_style,right_abv,right_is_amber,right_is_ale,right_is_lager,right_is_imperial,right_special_ingredients
10,0,Aorta Ale,Short's Brewing Company,American Amber / Red Ale,,8.3,True,True,False,False,,Deadhead Double Red Ale,Destihl Brewery,American Strong Ale,,unknown,False,True,False,True,
11,0,Three Sheets Barleywine,Ballast Point Brewing Company,Barleywine,,9.0,False,True,False,False,,(512) Cabernet Barrel Aged Three,(512) Brewing Company,Abbey Tripel,,9.5,False,False,False,False,
12,1,Peak Organic Maple Collaboration,Peak Organic Brewing Company,American Amber Ale,,7.0,True,True,False,False,Maple,Peak Organic Maple Collaboration,Shipyard Brewing Company,Amber Ale,,6.7,True,True,False,False,
13,0,Bourbon Barrel Red Oak Ale,Tornado Brewing Company,Amber/Red Ale,,unknown,True,True,False,False,,Tongue Buckler Imperial Red Ale,Ballast Point Brewing Company,Imperial Red Ale,,10.0,True,True,False,True,Bourbon Barrel Aged
14,0,John Barleycorn,Mad River Brewing Company,Barleywine,,12.5,False,True,False,False,Bourbon Barrel Aged,Old Numbskull,AleSmith Brewing Company,Barleywine,,11.0,False,True,False,False,Bourbon Barrel Aged
15,1,Royal Amber Ale,Hops Grillhouse & Brewery,American Amber/Red Ale,,4.5,True,True,False,False,,Kalamazoo Royal Amber Ale,Bells Brewery,Amber Ale,,unknown,True,False,False,False,
16,1,Gentle Mongoose,Holy City Brewing,American Amber Ale,,6.9,True,True,False,False,,Gentle Mongoose,Holy City Brewing,Amber Ale,,6.9,True,True,False,False,
17,0,Hop Around Imperial Red Ale,Big Bay Brewing Company,Imperial Red Ale,,9.0,False,True,False,True,,Heart and Sole Imperial Red Ale,ShuBrew,Imperial Red Ale,,6.8,False,True,False,True,
18,0,3 Sisters Red Ale,Wild Ride Brewing Co,Red Ale,,6.0,False,True,False,False,,Saimaan Special Amber Ale,Saimaan Brewery,Amber Ale,,4.7,True,True,False,False,
19,0,Dread Double Red Ale,Bullfrog Brewery,Amber/Red Ale,,7.8,True,True,False,False,,Wildcard Double Down Imperial Red Ale,Wildcard Brewing Company,Imperial/Double Red Ale,,7.5,True,True,False,True,
20,0,Love Rhino,Breckenridge Brewery,Red Ale,,8.9,True,True,False,True,,Madhouse Venture Series Oak Aged Imperial Red,Madhouse Brewing Company,American Strong Ale,,8.5,False,True,False,True,
21,1,Cow Catcher Red,Mountain Town Brewing Company,Amber Ale,,unknown,True,True,False,False,,Mountain Town Cow Catcher Red Ale,Mountain Town Brewing Company,Amber Ale,,5.8,True,True,False,False,
22,0,Texas Red Amber Ale,Big Texan Brewery,Amber Ale,,4.5,True,True,False,False,,William Street Amber Ale,William Street Beer Co.,Amber Ale,,5.0,True,True,False,False,
23,0,6th Anniversary Ale,Kern River Brewing Company,American Amber/Red Ale,,8.0,True,True,False,True,,Rollin Dirty Red Ale,Cigar City Brewing,Irish Ale,,5.0,False,True,False,False,Wood Aged
24,0,St Gleason Imperial Red Ale,Abita Brewing Company,American Amber / Red Ale,,unknown,True,True,False,True,,Mission Carrack Imperial Red Ale,Mission Brewery,American Strong Ale,,10.2,False,True,False,True,
25,0,Bourbon Barrel Imperial Red Ale,Figure 8 Brewing,Imperial Red Ale,,unknown,True,True,False,True,,Naughty Redhead Imperial Red Ale,Sick N Twisted Brewing Company,Imperial Red Ale,,8.0,True,True,False,True,
26,0,Ruby River Red Ale,Ruby River Steakhouse & Brewery,Amber Ale,,4.0,True,True,False,False,,Pokertree Red Earl Ale,Pokertree,Amber Ale,,5.5,True,True,False,False,
27,0,Stone Liberty Station Outbreak Series Red Ale,Stone Brewing Co.,Red Ale,,7.0,True,True,False,False,,Liberty High Point Rocket's Red Ale,Liberty Brewery & Grill,Irish Ale,,unknown,False,True,False,False,
28,0,Channary Imperial Red Ale,Narrows Brewing Company,American Amber/Red Ale,,9.4,True,True,False,True,,The Libertine Imperial Red Ale,Fulton Beer Company,American Strong Ale,,8.5,False,True,False,True,Rye whiskey barrel aged
29,0,Constanza Red Ale,Bomber Brewing,Amber Ale,,6.2,True,True,False,False,,Angry Adam Red Ale,Spiteful Brewing,Amber Ale,,6.0,True,True,False,False,
30,0,Arsenal Imperial Red Ale,Great River Brewery,American Amber / Red Ale,,9.0,True,True,False,True,,Wynwood Fox Imperial Red Ale,Wynwood Brewing Company,American Strong Ale,,7.7,False,True,False,True,
31,0,Dragon Imperial Red Ale,Phillips Brewing Company,Amber/Red Ale,,8.2,True,True,False,True,,Edge Imperial Red Ale,Edge Brewing Company,Strong Ale,,8.5,False,True,False,True,
32,0,Auld Bitch,Tahoe Mountain Brewing Company,American Barleywine,,11.0,False,True,False,False,,Aspen Bourbon Barrel Aged Conundrum,Aspen Brewing Company,Amber Ale,,6.5,True,True,False,False,
33,1,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,Barley Wine,,17.0,False,True,False,False,,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing,Barley Wine,,17.5,False,True,False,False,
34,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,,8.2,True,True,False,True,,Oak Creek King Crimson Imperial Red Ale,Oak Creek Brewing Company,Imperial/Double Red Ale,,9.5,False,True,False,True,
35,0,Bourbon Barrel Aged Red,Bainbridge Island Brewing Company,Amber/Red Ale,,8.5,True,True,False,False,,Tongue Buckler Imperial Red Ale,Ballast Point Brewing Company,Imperial/Double Red Ale,,10.0,False,True,False,True,
36,1,Gorgon Red Ale,Ballistic Brewing Co.,American Amber/Red Ale,,5.5,True,True,False,False,,Gorgon Red Ale,Ballistic Brewing,Amber Ale,,5.5,True,False,False,False,
37,1,Hearthstone Red Rye Ale,Hearthstone Brewery,American Amber / Red Ale,,5.0,True,True,False,False,,Hearthstone Red Rye Ale,Hearthstone Brewery,Specialty Grain,,5.0,True,False,False,False,
38,1,River Otter Ale,Union Station Brewery,American Amber Ale,,5.1,True,True,False,False,,Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,,5.5,False,True,False,False,
39,0,Deputation Imperial Red Ale,Brannon's Pub and Brewery,American Amber/Red Ale,,8.0,True,True,False,True,,Yukon You Only Live Once Imperial Red Ale,Yukon Brewing Company,Amber Ale,,7.5,True,True,False,True,
40,0,Olympus Mons Imperial Red Ale,Due South Brewing Co,American Amber/Red Ale,,9.2,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,,9.2,False,True,False,True,
41,0,Climax Noel,Eel River Brewing Company,American Amber/Red Ale,,9.2,True,True,False,True,,Fulton The Libertine Imperial Red Ale,Fulton Beer Company,American Strong Ale,,8.5,False,True,False,True,Rye Whiskey Barrel Aged
42,0,Old Cascade Amber Ale,Roosterfish Brewing Company,Amber,,5.5,True,False,False,False,,Old Mission Amber Ale,Central Coast Brewing,Amber,,5.5,True,False,False,False,
43,0,Single Hop Citra Amber Ale,Three Palms Brewing Co.,Amber Ale,,6.8,True,True,False,False,Citra,Lancaster Hop Buggy Amber Ale,Lancaster Brewing Co.,Amber Ale,,5.6,True,True,False,False,
44,0,Bourbon Barrel Imperial Red Ale,Figure 8 Brewing,Red Ale,,unknown,False,True,False,True,,Atomic Raygun Imperial Red Ale,Spring House Brewing Company,Imperial Red Ale,,8.3,False,True,False,True,
45,0,Red Dirt Imperial Red Ale,Wiley Roots Brewing Co,Imperial Red Ale,,8.2,True,True,False,True,,King of Hearts Imperial Red Ale,Rock Bottom Orland Park,Imperial Red Ale,,7.6,True,True,False,True,
46,0,Redrum,Trinity Brewhouse,American Amber,,9.5,True,True,False,False,,Conundrum Red Ale,Aspen Brewing Company,Amber,,6.5,True,True,False,False,
47,1,Freedom Soho Red,Freedom Brewery Ltd,American Amber/Red Ale,,4.7,True,True,False,False,,Soho Red,Freedom,Amber Lager/Vienna,,4.7,True,False,True,False,
48,1,Heavyweight Ticklefight Champion Of The World,Solemn Oath Brewery,American Barleywine,,12.0,False,True,False,True,,Solemn Oath Heavyweight Ticklefight Champion Of The World,Solemn Oath Brewery,Barleywine,,12.0,False,True,False,True,
49,0,Moustache Ride Red,Flat 12 Bierwerks,Red Ale,,6.1,True,True,False,False,,The Libertine Imperial Red Ale,Fulton Beer Company,Imperial Red Ale,,8.5,False,True,False,True,
50,1,Neudorf Red Ale,Brasserie Bendorf,Amber/Red Ale,,unknown,True,True,False,False,,Neudorf Red Ale,Bendorf,Irish Ale,,6.0,False,True,False,False,
51,0,Arthurs Imperial Red Ale,Ottos Pub And Brewery,American Amber / Red Ale,,6.9,True,True,False,True,,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,,7.5,True,True,False,True,
52,0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,American Amber / Red Ale,,7.5,True,True,False,True,,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,,9.2,False,True,False,True,
53,0,Arthurs Imperial Red Ale,Ottos Pub And Brewery,American Amber/Red Ale,,6.9,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,American Strong Ale,,9.5,False,True,False,True,
54,0,Red Dragon Amber Ale,Hoppy Brewing Co.,Amber/Red Ale,,5.5,True,True,False,False,,Baird Smoked Amber Ale,Baird Brewing Co.,Smoked,,unknown,True,False,False,False,
55,0,Olympus Mons Imperial Red Ale,Due South Brewing Company,American Amber/Red Ale,,9.2,True,True,False,True,,Ale Mania Imperial Red Ale,Ale Mania,American Strong Ale,,9.5,False,True,False,True,
56,0,Mr Grain Jeans Amber Ale,Outpost Natural Foods,Amber Ale,,5.5,True,True,False,False,,Squatters Respect Your Mother Amber Ale,Squatters Craft Beers,Amber Ale,,4.0,True,True,False,False,
57,0,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,Imperial Red Ale,,8.5,False,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Imperial Red Ale,,9.5,False,True,False,True,
58,0,Bourbon Barrel Aged Red,Bainbridge Island Brewing Company,American Amber/Red Ale,,8.5,True,True,False,False,,Barrel Aged Moustache Ride Red,Flat 12 Bierwerks,Amber Ale,,unknown,True,True,False,False,
59,0,Amber Ale,Devil's Canyon Brewing Company,American Amber/Red Ale,,6.5,True,True,False,False,,Acacia Amber Ale,Pizza Port Solana Beach,Belgian Ale,,unknown,True,True,False,False,
60,0,Iron Mike's Amber Ale,Jacob Leinenkugel Brewing Company,Amber Ale,,unknown,True,True,False,False,,Railway City Iron Spike Amber Ale,Railway City Brewing Company,Amber Ale,,4.6,True,False,False,False,
61,0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Amber/Red Ale,,7.8,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,,9.2,False,True,False,True,
62,0,Photobomb,Crooked Ladder Brewing Company,American Amber,,8.5,True,True,False,True,,The Libertine,Fulton Beer Company,American Strong Ale,,8.5,False,True,False,True,rye whiskey barrel aged
63,0,Arthurs Imperial Red Ale,Ottos Pub And Brewery,American Amber/Red Ale,,6.9,True,True,False,True,,Kinetic Infrared Imperial Red Ale,Kinetic Brewing Company,American Strong Ale,,9.3,False,True,False,True,
64,0,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber/Red Ale,,6.4,True,True,False,False,,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,English Bitter/ESB,,5.7,True,True,False,False,
65,0,Eruption Imperial Red Ale,Worthy Brewing Co,Imperial Red Ale,,8.0,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Imperial Red Ale,,9.2,False,True,False,True,
66,0,Barrel Aged Red Ale,BearWaters Brewing Co.,American Amber / Red Ale,,6.7,True,True,False,False,Barrel Aged,Calico Amber Ale,Ballast Point Brewing Company,Amber Ale,,5.0,True,True,False,False,Rum Barrel Aged
67,0,Gorgon Red Ale,Indian Wells Brewing Company,American Amber,,5.5,True,True,False,False,,Red Horn Drink Well Red Ale,Red Horn Brewing Company,Amber,,5.5,True,True,False,False,
68,0,The Ginger Red Ale,Elk Street Brewery & Tap Room,American Amber/Red Ale,,6.8,True,True,False,False,,Wyatt Earp Red Ale,The Beer Company,Irish Ale,,7.0,False,True,False,False,
69,0,North 45 Amber Ale,Petoskey Brewing Company,Amber Ale,,5.8,True,True,False,False,,North Coast Amber Ale,Thirsty Pagan Brewing,Amber Ale,,unknown,True,False,False,False,
70,1,Red Vacation,Barley John's Brew Pub,Amber Ale,,5.44,True,True,False,False,,Red Vacation,Barley Johns Brew Pub,Amber Ale,,5.44,True,True,False,False,
71,1,Old Cellar Dweller,Driftwood Brewery,Barleywine,,11.6,False,True,False,True,,Old Cellar Dweller,Driftwood Brewery,Barleywine,,14.0,False,True,False,True,
72,0,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber/Red Ale,,8.2,True,True,False,True,,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Strong Ale,,7.8,False,True,False,True,
73,0,Double Dread,Mad River Brewing Company,American Amber / Red Ale,,8.6,True,True,False,True,,Mateo Loco,Scuttlebutt Brewing Co.,American Strong Ale,,7.1,False,True,False,True,
74,0,Roundabout Imperial Red Ale,Bonfire Brewing Company,Red Ale,,8.8,True,True,False,True,,YuleSmith Imperial Red Ale,AleSmith Brewing Company,Imperial Red Ale,,8.5,True,True,False,True,
75,0,Port Chester Red Ale,Greenpoint Beerworks / Kelso of Brooklyn,American Amber,,5.5,True,True,False,False,,Rhino Chaser Imperial Red Ale,Pizza Port (Ocean Beach),Imperial Red Ale,,9.5,False,True,False,True,
76,0,Red Hopper,Black Acre Brewing Company,American Amber / Red Ale,,6.2,True,True,False,True,,Proof Abandoned Planet,Proof Brewing Company,Amber Ale,,7.5,True,False,False,True,
77,1,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,Amber Ale,,4.7,True,False,False,False,,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,Amber Ale,,4.7,True,False,False,False,
78,1,Eldred Rock Amber,Haines Brewing Company,Amber Ale,,5.0,True,True,False,False,,Eldred Rock Amber,Haines Brewing Co.,Amber Ale,,5.0,True,True,False,False,
79,0,Double Dread,Mad River Brewing Company,American Amber Ale,,8.6,True,True,False,True,,406,406 Brewing Company,Imperial Red Ale,,9.2,False,True,False,True,
80,0,Blood On The Blade Red IPA,Backpocket Brewing,American Amber / Red Ale,,7.0,True,True,False,False,,Bacchus Blood Red IPA,Bacchus Brewing Company Australia,India Pale Ale,,6.0,False,True,False,False,
81,1,Hoppy Valentine,Excel Brewing Company,Amber Ale,,6.5,True,True,False,False,,My Hoppy Valentine,Excel Brewing Company,Amber Ale,,6.5,True,True,False,False,
82,0,Hop Around Imperial Red Ale,Big Bay Brewing Co.,American Amber/Red Ale,,9.0,True,True,False,True,,Battle Axe Imperial Red Ale,Austin Beerworks,American Strong Ale,,8.0,False,True,False,True,
83,0,6th Anniversary Ale,Kern River Brewing Company,American Amber / Red Ale,,8.0,True,True,False,True,,Tumbledown Imp Imperial Red Ale,Tumbledown Brewing LLC,American Strong Ale,,7.8,False,True,False,True,
84,0,Photobomb Red Ale,Crooked Ladder Brewing Company,American Amber / Red Ale,,8.5,True,True,False,True,,ShuBrew Heart and Sole Red Ale,ShuBrew,American Strong Ale,,6.8,False,True,False,True,
85,0,C N Red Imperial Red Ale,Redwood Lodge,American Amber Ale,,8.1,True,True,False,True,,Tongue Buckler Imperial Red Ale,Ballast Point Brewing Company,American Strong Ale,,10.0,False,True,False,True,
86,0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,Red Ale,,8.6,True,True,False,True,,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,Imperial Red Ale,,8.5,True,True,False,True,
87,0,All American Red Ale,Centennial Beer Co.,American Amber / Red Ale,,5.0,True,True,False,False,,Stadin American Red Ale,Stadin Panimo,Amber Ale,,4.5,True,True,False,False,
88,0,Bulleit Bourbon Barrel Aged GK,Oskar Blues Brewery,Amber Ale,,8.7,True,True,False,False,,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,,9.7,False,True,False,False,
89,0,Big V Amber Ale,FreeWheel Brewing Company,Amber Ale,,4.0,True,True,False,False,,Big Texan Texas Red Amber Ale,Big Texan Brewery,Amber Ale,,4.5,True,True,False,False,
90,0,Double Dread,Mad River Brewing Company,American Amber Ale,,8.6,True,True,False,True,,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Strong Ale,,7.8,False,True,False,True,
91,0,5 Star Amber Ale,The Civil Life Brewing Company,American Amber/Red Ale,,5.0,True,True,False,False,,Blue Star Amber Ale,Blue Star Brewing Co.,Amber Ale,,unknown,True,True,False,False,
92,0,Imperial Red Ale,Lavery Brewing Company,American Amber/Red Ale,,8.2,True,True,False,True,,Heart and Sole Imperial Red Ale,ShuBrew,American Strong Ale,,6.8,False,True,False,True,
93,0,Barrel Aged Imperial Red,Hale's Ales Brewery & Pub,American Amber / Red Ale,,9.0,True,True,False,True,,Imperial Oak Barrel Aged Odin's Beard,Imperial Oak Brewing,American Strong Ale,,9.0,False,True,False,True,
94,0,Sisters American Red Ale,Wild Ride Brewing Company,Amber/Red Ale,,6.0,True,True,False,False,,Black Shirt American Red Ale,Black Shirt Brewing Company,Strong Ale,India Pale Ale,7.09,True,True,False,True,
95,0,Red Dragon Amber Ale,Hoppy Brewing Co,Amber Ale,,5.5,True,True,False,False,smoked,Bonnie Heather Amber Ale,Kilted Dragon Brewing Company,Amber Ale,,5.0,True,True,False,False,
96,0,Mountain Goat Rare Breed India Red Ale,Mountain Goat Beer Pty Ltd,India Red Ale,,6.6,False,True,False,False,,Hammond River Red Coat India Red Ale,Hammond River Brewing,India Red Ale,,6.5,False,True,False,False,
97,0,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,,8.2,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,American Strong Ale,,9.5,False,True,False,True,
98,0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,American Amber/Red Ale,,7.5,True,True,False,True,,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,,8.5,False,True,False,True,
99,0,Redoric Imperial Red Ale,Sierra Nevada Brewing Co,Imperial Red Ale,,8.0,False,True,False,True,,Peter Bs Sum Of Hours Imperial Red Ale,Peter Bs Brewpub,Imperial Red Ale,,9.5,False,True,False,True,
100,1,Belle Gueule Rousse,Brasseurs RJ,American Amber Ale,,5.2,True,True,False,False,,Belle Gueule Rousse,Brasseurs RJ,Vienna Lager,,5.2,True,False,True,False,
101,0,Rock Amber Ale,Opa-Opa Steakhouse Brewery,Amber Ale,,6.0,True,True,False,False,,Iron Butt Amber Ale,Slanted Rock Brewing,Amber Ale,,5.8,True,True,False,False,
102,1,Ise Kadoya Amber Ale,Ise Kadoya Brewery,American Amber,Red Ale,4.5,True,True,False,False,,Ise Kadoya Amarillo Amber Ale,Ise Kadoya,Amber Ale,,unknown,True,False,False,False,
103,0,Hop Around,Big Bay Brewing Company,Imperial Red Ale,,9.0,False,True,False,True,,Speakeasy Prohibition,Speakeasy Ales and Lagers,Amber Ale,,6.1,True,True,False,False,
104,0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Amber / Red Ale,,8.6,True,True,False,True,,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,,9.2,False,True,False,True,
105,0,C N Red Imperial Red Ale,Redwood Lodge,American Amber / Red Ale,,8.1,True,True,False,True,,Tumbledown Imp Imperial Red Ale,Tumbledown Brewing LLC,American Strong Ale,,7.8,False,True,False,True,
106,0,All American Red Ale,Centennial Beer Company,American Amber/Red Ale,,5.0,True,False,False,False,,Special American Red Ale,Saimaan Juomatehdas,Amber Ale,,4.7,True,True,False,False,
107,0,Molly Red Ale,New Helvetia Brewing Company,Red Ale,,5.0,True,True,False,False,,Big Time Lift Ticket IPA,Big Time Brewery,IPA,,7.0,False,True,False,False,
108,1,Barbarian Red Ale,Cervecería Barbarian,American Amber/Red Ale,,6.5,True,True,False,False,,Barbarian Red Ale,Cervecería Barbarian,Amber Ale,,6.5,True,True,False,False,
109,0,Hop Around Imperial Red Ale,Big Bay Brewing Company,Red Ale,,9.0,True,True,False,True,,Ale Mania Imperial Red Ale,Ale Mania,Strong Ale,,9.5,False,True,False,True,
110,0,Barley Wine,Parallel 49 Brewing Company,Barleywine,,11.8,False,True,False,False,,Barley Wine,Elevator Brewing Company,Barleywine,,unknown,False,True,False,False,
111,0,Country Boy Country Western Imperial Red Ale,West Sixth Brewing Company,Red Ale,,13.0,False,True,False,True,,Shark Lips Imperial Red Ale,Figueroa Mountain Brewing,Imperial Red Ale,,8.0,False,True,False,True,
112,0,Roundabout Imperial Red Ale,Bonfire Brewing Company,Imperial Red Ale,,8.8,False,True,False,True,,Marble Imperial Red Ale,Marble Brewery,Imperial Red Ale,,9.0,False,True,False,True,
113,0,Shark Attack,Port Brewing,American Amber/Red Ale,,9.0,True,True,False,False,,Midnight Sun Unite,Midnight Sun Brewing Company,Amber Ale,,7.5,True,True,False,False,
114,0,Riverside Red,Intuition Ale Works,American Amber / Red Ale,,7.8,True,True,False,False,,Big & Tall #2,Blue Pants Brewery,Amber Ale,,9.0,True,False,False,False,
115,1,Oatmeal Amber Ale,Ornery Beer Company Public House,Amber Ale,,5.7,True,False,False,False,,Oatmeal Amber Ale,John Harvard's Brewhouse,Amber Ale,,6.5,True,False,False,False,
116,0,Buffalo Trace Bourbon Barrel Aged Amber Ale,Wolf Hills Brewing Company,Amber,,unknown,True,False,False,False,,Barley's Barrel Aged Ulysses Imperial Red Ale,Barley's Brewing Company,Imperial,Red,8.6,False,True,False,True,
117,0,Merry Prankster Imperial Red Ale,Rock Bottom Restaurant & Brewery,American Amber/Red Ale,,4.56,True,True,False,True,,Marble Imperial Red Ale,Marble Brewery,American Strong Ale,,9.0,False,True,False,True,
118,0,Love Rhino,Breckenridge Brewery,American Amber Ale,,8.9,True,True,False,True,,Revelry,Two Brothers Brewing Company,American Strong Ale,,9.5,False,True,False,True,
119,0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Amber / Red Ale,,7.8,True,True,False,True,,Sick N Twisted Redhead Imperial Red Ale,Sick N Twisted Brewing Company,Amber Ale,,8.0,True,True,False,True,
120,0,Imperial Moustache Red Ale,Salty Nut Brewery,American Amber / Red Ale,,6.0,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,,9.2,False,True,False,True,
121,0,Single Hop Citra Amber Ale,Three Palms Brewing Co.,Amber Ale,,6.8,True,True,False,False,,Hill Farmstead Amarillo Pale Ale,Hill Farmstead Brewery,Pale Ale,,5.2,False,True,False,False,
122,1,Vital Infrared Imperial Red,Vital Brewing,American Amber / Red Ale,,9.4,True,True,False,True,,Vital Infrared Imperial Red,Vital Brewing,American Strong Ale,,9.4,False,True,False,True,
123,1,Rip Saw Red,Pints Brewing Co.,Amber Ale,,6.5,True,True,False,False,,Rip Saw Red,Pints Brewing Company,Amber Ale,,5.9,True,True,False,False,
124,0,Bourbon Barrel Imperial Red Ale,Figure 8 Brewing,Imperial Red Ale,,unknown,False,True,False,True,,Cape Cod Bourbon Barrel Red Ale,Cape Cod Beer,Amber Ale,,5.5,True,True,False,False,
125,0,Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,American Amber / Red Ale,,unknown,True,True,False,False,,Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,Amber Ale,,6.5,True,True,False,False,
126,0,Imperial Red Ale,Brouwerij De Koninck NV,Red Ale,,7.8,False,True,False,True,,Dirty Hippie Imperial Red Ale,Kern River Brewing,Strong Ale,,8.0,False,True,False,True,
127,0,Buffalo Soul Jah,Three Heads Brewing,American Amber/Red Ale,,9.2,True,True,False,True,,Iron Horse Fresh Hop,Iron Horse Brewery,American Strong Ale,,unknown,False,True,False,True,
128,0,Roundabout Imperial Red Ale,Bonfire Brewing Company,American Amber/Red Ale,,8.8,True,True,False,True,,Peter's Sum of Hours Imperial Red Ale,Peter's Brewpub,American Strong Ale,,9.5,False,True,False,True,
129,0,Deputation Imperial Red Ale,Brannon's Pub and Brewery,American Amber / Red Ale,,8.0,True,True,False,True,,Atomic Raygun Imperial Red Ale,Spring House Brewing Company,American Strong Ale,,8.3,False,True,False,True,
130,1,American Red Ale,Rock Art Brewery,Amber Ale,,4.8,True,True,False,False,,American Red Ale,Americas Brewpub,Amber Ale,,unknown,True,True,False,False,
131,0,Roundabout Imperial Red Ale,Bonfire Brewing Company,Imperial Red Ale,,8.8,False,True,False,True,,Tumbledown Imperial Red Ale,Tumbledown Brewing LLC,Imperial Red Ale,,7.8,False,True,False,True,
132,0,Double Red Ale,The Seven Barrel Brewery,American Amber Ale,,8.2,True,True,False,False,,Midnight Sun Unite Double Red Ale,Midnight Sun Brewing Company,Amber Ale,,7.5,True,True,False,False,
133,0,Molly American Red Ale,New Helvetia Brewing Company,American Amber / Red Ale,,5.0,True,True,False,False,,Genesee American Red Ale,Genesee Brewing Company,Amber Ale,,5.0,True,True,False,False,
134,0,Big Bully Amber Ale,Edge Brewing,Amber Ale,,5.0,True,True,False,False,,Big Time Atlas Amber Ale,Big Time Brewery,Amber Ale,,5.4,True,True,False,False,
