id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
27,0,Microsoft Visual Studio Team Edition for Software Developers 2005 with MSDN Premium,Microsoft,5479.0,Visual Studio Pro 2005 Upgrade (PC) Microsoft,NULL,549.0
28,1,Microsoft Word 2007 Version Upgrade,Microsoft,109.95,Microsoft Word 2007 Upgrade (PC),NULL,109.95
29,0,Microsoft Word 2007 Version Upgrade,Microsoft,109.95,Word Mac 2004 Upgrade Microsoft,NULL,97.36
30,0,Adobe Dreamweaver CS3 Upgrade,Adobe,199.0,Adobe Creative Suite 3 Design Suite Standard Upgrade (Upsell) Mac,NULL,859.96
31,1,Hoyle Classic Collection 2006,Encore,19.99,Encore Software Hoyle Classic Collection 2006 Win 98 ME 2000 XP,NULL,18.97
32,0,Adobe Creative Suite 3 Upgrade,Adobe,199.0,Adobe CS3 Design Premium Academic,NULL,575.99
33,0,Midway Arcade Treasures,Encore Software,9.99,Cross Stitch Design Studio,M-and-R-Technologies,9.59
34,0,Digital Vault,Stompsoft,29.99,Digital Video & Audio Prod Book,Sony Pictures Digital Entertainment,27.5
35,0,Microsoft Windows Vista Business Full Version,Microsoft,299.95,Microsoft PowerPoint Mac 2004 Version Upgrade,NULL,89.99
36,0,Zero-G Pro Pack For Garageband,Zero-G,169.95,Apple Garageband Jam Pack : Symphony Orchestra,NULL,95.99
37,0,Microsoft ASP .NET Web Matrix,Microsoft,30.0,Microsoft (R) Word 2007,NULL,109.99
38,0,Instant Immersion German Deluxe 2.0,Topics Entertainment,39.99,Instant Immersion Japanese 2.0,NULL,22.43
39,0,Punch ! Professional Home Design Platinum V10,Punch ! Software,99.0,Punch Software Home Design Architectural Series 18,Punch Software,118.99
40,0,Instant Immersion German Deluxe 2.0,Topics Entertainment,39.99,Instant Immersion French DLX 2,NULL,27.57
41,0,Adobe Creative Suite 3 Design Standard,Adobe,1199.0,Adobe Creative Suite 3 Web Premium Complete Package,NULL,1691.87
42,0,Microsoft CRM Small Business Ed Cal 3.0 License Pack User Cal,Microsoft,9929.0,Microsoft Windows Server License & Software Assurance 1 Cal Open Business,NULL,41.58
43,0,Digidesign Music Production Toolkit ( Pro Tools LE ),Digidesign,495.0,Apple/Emagic Logic Pro 7.2 Software Music Production Software,NULL,999.0
44,0,Adobe Creative Suite 3 Master Collection Upgrade,Adobe,1999.0,Adobe CS3 After Effects,NULL,1025.99
45,0,Hoyle Kids' Games,Encore,9.99,Hoyle Card Games,NULL,9.95
46,0,Net Ad Creator,Laughing Bird,39.99,Laughingbird The Logo Creator,NULL,34.99
47,1,Reel Deal Slots 2.0 For PC,Phantom Efx,9.99,Phantom Efx Reel Deal Slots V 2.0,NULL,7.36
48,0,Adobe Creative Suite 3 Web Standard,Adobe,999.0,Adobe Production Premium CS3 Software Suite For Mac Av Production Software,NULL,1698.95
49,0,Adobe Creative Suite 3 Design Premium Upgrade,Adobe,1599.0,Adobe Creative Suite 3 Web Premium Complete Package,NULL,1691.87
50,0,Windows Vista Business Spanish Full Version,Microsoft,329.95,Microsoft Windows Vista Business Full Version,NULL,249.95
51,0,QuickBooks POS: Pro Multistore 6.0,Intuit Inc.,1399.95,QuickBooks (R) Pro 2007 Edition 3-User,NULL,499.99
52,0,Microsoft Office Mac 2004 English 3pk,Microsoft,unknown,Microsoft Office Word 2004 for Mac Full Version,NULL,231.29
53,0,Instant Immersion Spanish Deluxe 2.0,Topics Entertainment,49.99,Instant Immersion Italian 2.0,Topics Entertainment,20.99
54,0,Adobe Software Acrobat Pro Upgrade,Adobe,273.0,Adobe Acrobat V8.0 Professional For Mac,NULL,405.99
55,0,Apple Final Cut Studio 2,Apple,1299.0,Adobe Flash CS3 Professional,NULL,699.0
56,0,Reference Success Deluxe 2006,Topics Entertainment,49.95,High School Success Deluxe 2006,NULL,7.9
57,0,Microsoft Windows Vista Business 32-bit,Microsoft,179.99,Microsoft (R) Windows Vista (TM) Home Basic,NULL,99.99
58,0,Microsoft Visual Studio Professional 2005 Upgrade,Microsoft,549.0,Microsoft Excel 2007,NULL,109.99
59,0,Peachtree by Sage Premium Accounting 2007,Sage Software,499.99,Sage PTree VernFP2007RT Premium Accounting for Nonprofits 2007,NULL,590.35
60,0,Adobe Creative Suite 3 Production Premium,Adobe,1699.0,Adobe CS3 Production Premium Upgrade,NULL,822.99
61,0,Microsoft SQL Server Developer Edition 2005,Microsoft,49.95,Microsoft Exchange Server 2007 Enterprise Edition Complete Package 1 Server,NULL,6594.2
62,0,Computrace Lojack For Laptops 1 Year License,Absolute Software,49.95,Computrace Lojack For Laptops Subscription Package 1 Year 1 Notebook,NULL,39.95
63,0,ValueSoft Tune Transfer for iPod Software,ValueSoft,29.95,Pinnacle Mobile Media Converter Software for Windows iPod Software,NULL,29.95
64,0,Sibelius 4 Professional Edition,Sibelius Software Ltd.,599.99,Sibelius Sibelius 5 Software Music Production Software,Sibelius Software Ltd.,449.95
65,0,Microsoft Entertainment Pack CE,Microsoft,49.5,Entertainment Partners EP Budgeting for Film,NULL,415.99
66,0,Adobe Premiere Pro 2.0,Adobe,849.0,Premiere Pro CS3 Mac Upgrade,NULL,320.25
67,0,Microsoft Office Small Business 2007,Microsoft,735.33,Microsoft Windows Vista Business Retail No Open Box Returns,NULL,299.99
68,1,World of Rainbow Fish,Global Software Publishing,19.99,World of Rainbow Fish (a9839m2h),Global Software Publishing,19.19
69,0,McAfee Internet Security Suite 2007,McAfee,89.99,F-Secure Internet Security 2007,Global-Marketing-Partners,63.35
70,0,Sonicwall GMS Standard Edition 10 Node License,Sonicwall,unknown,Sonicwall CFS Standard Edition for Sonicwall Pro 1260/2040/3060 / 4060 Subscription,NULL,2124.92
71,0,Microsoft Windows Vista Ultimate Full Version,Microsoft,399.95,Microsoft Windows Vista Home Premium,NULL,239.99
72,1,IrisPen Express Translator,Iris,149.99,Iris Inc IrisPen Express Translator,NULL,142.29
73,0,Microsoft Office 2004 Standard Upgrade,Microsoft,239.99,Microsoft MapPoint 2006 with GPS Locator,NULL,349.99
74,0,Adobe InDesign CS3 Upgrade,Adobe,199.0,Adobe Dreamweaver CS3 Upgrade Windows,NULL,236.74
75,0,Microsoft PowerPoint 2004,Microsoft,229.99,Microsoft Office Ultimate 2007,NULL,539.95
76,0,Microspot MacDraft Professional,Microspot,349.99,Adobe Acrobat V8.0 Professional For Mac,NULL,405.99
77,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package,Adobe Systems Inc.,unknown,Adobe Creative Suite 3 Extended Complete Package,NULL,279.0
78,1,Snap ! Spelling,Topics Entertainment,19.95,Spelling,NULL,4.93
79,0,NetManage Rumba Unix-Hp Edition V 7.3 Upgrade License,NetManage,unknown,BHE3DUS InstallAnywhere Enterprise Edition V 8 Product Upgrade License + 1 Year,NULL,4746.16
80,0,ZoneAlarm Internet Security Suite,Zone Labs,49.99,Panda Software Panda Internet Security 2007,NULL,69.99
81,0,Mediafour MacDrive 6 for Windows,Mediafour Corporation,49.99,Quark QuarkXPress 7 Upgrade for Mac & Windows,NULL,244.99
82,0,Microsoft Office Student and Teacher Edition,Microsoft,149.99,Microsoft (R) Office 2004 for Mac Student and Teacher Edition,NULL,146.95
83,1,Microsoft Visio Standard 2007 Version Upgrade,Microsoft,129.95,Microsoft Office Visio Standard 2007 Upgrade (PC),NULL,129.95
84,0,Quicken 2007 Premier,Intuit,79.95,QuickBooks Pro 2007 3 User,Intuit,398.99
85,0,Microsoft Office 2004 Standard Upgrade,Microsoft,239.99,Microsoft Word 2007,NULL,109.99
86,0,Peachtree by Sage Premium Accounting 2007,Sage Software,499.99,Laser Checks for Peachtree (R) Accounting for Windows 8.0-2005,NULL,106.29
87,0,Adobe Dreamweaver CS3 Upgrade,Adobe,199.0,Adobe CS3 Flash Professional Upgrade,NULL,205.99
88,1,National Geographic Presents Redshift 5 Planetarium Software,Topics Entertainment,39.99,Redshift 5 ( National Geographic Presents ),NULL,39.99
89,0,The Print Shop 22 Deluxe,Encore,49.99,Encore Software The Print Shop Zoom,NULL,17.97
90,0,Panda Antivirus 2007,Panda Software,29.95,Norton Antivirus 2007 3 User Pack,NULL,49.95
91,0,Adobe Creative Suite 3 Production Premium Upgrade,Adobe,799.0,Adobe Acrobat V8 .0 Professional For Mac Upgrade,NULL,145.99
92,0,Power Production Storyboard Artist 4,Power Production,unknown,Power Production Storyboard Quick 5 Software For Mac And Windows Animation Software,NULL,299.0
93,0,Adobe Creative Suite 3 Design Standard,Adobe,399.0,Adobe Creative Suite 3 Web Standard,NULL,1035.99
94,0,Peachtree by Sage Premium Accounting 2007,Sage Software,499.99,Peachtree (R) Compatible Continuous Checks-Office Accounting 12.0,NULL,91.59
95,0,Adobe After Effects CS3 Upgrade,Adobe,299.0,Adobe Contribute CS3 Upgrade,NULL,82.99
96,0,Symantec Backup Exec 11d for Windows Servers Agent,Symantec,447.74,Symantec Backup Exec 11d for Windows Servers Agent for DB2 on Windows Servers,NULL,644.84
97,0,Station Access Collection,Sony Creative Software,29.99,Ultimate Puzzle Collection,NULL,9.95
98,0,Microsoft PowerPoint 2004 Upgrade,Microsoft,109.99,Microsoft Windows Vista Home Basic Upgrade,NULL,99.99
99,0,Microsoft Office 2004 Standard,Microsoft,399.99,Microsoft Word 2007 Upgrade,NULL,109.95
100,0,Instant Immersion Spanish (Audio Book),Topics Entertainment,unknown,Instant Immersion Italian Deluxe 2.,NULL,36.11
101,0,RollerCoaster Tycoon 3,Aspyr Media,49.99,Roller Coaster Tycoon 3 For PC,NULL,29.99
102,0,Peachtree by Sage Complete Accounting 2007,Sage Software,269.99,Sage PTree Premium Accounting for Manufacturing 2007 Multi-User,NULL,1180.37
103,0,Recam Remote Monitoring Software,Mobi Technologies Inc.,129.0,Corel Ulead DVD Workshop 2 Authoring Software,NULL,299.95
104,0,QuickBooks Premier Professional Services Edition 2007,Intuit,399.95,Adobe Production Premium CS3 Software Suite For Windows Professional Editing Software,NULL,1698.95
105,1,Logic Pro 6 Upgrade from Logic Platinum/Gold 5 & 6,Apple,199.99,Apple Software T9161LL/A Logic Platinum / Gold 5 & 6 to Logic Pro 6 Update,Apple Software,149.0
106,0,Britannica Deluxe,Avanquest Software,29.95,Britannica Deluxe 2008,NULL,26.5
107,0,Tlc Arthur's Kindergarten Learning System 2008,Encore,19.99,Encore Software 13871 Tlc Reader Rabbit 1st Grade Learning System 2008,NULL,17.97
108,0,Tonka Town,Atari,9.99,Geometry (Win/Mac) (Jewel Case),NULL,9.59
109,0,Punch 5 in 1 Home Design,Punch ! Software,39.99,Punch Software 41100 Punch ! Home Design Architectural Series,Punch Software,118.99
110,0,Adobe Creative Suite 3 Web Premium Upgrade,Adobe,1399.0,Adobe CS3 Master Collection Upgrade from CS1,NULL,2054.99
111,0,Adobe Creative Suite 3 Mac Edition,Adobe,199.0,Adobe Illustrator CS3 (Mac),NULL,599.0
112,1,Microsoft Windows Vista Business Full Version,Microsoft,299.95,Microsoft Windows Vista Business,NULL,299.99
113,0,Instant Play Guitar Deluxe V2,Topics Entertainment,39.48,Instant Immersion Spanish Deluxe 2.0 Topics Entertainment,NULL,39.99
114,0,Microsoft Windows Terminal Server 2003 Client Additional License For Users - 5 User,Microsoft,669.0,Microsoft R18-00908 Windows Server 2003 Client Access License 20-Pack ( Per User ),Microsoft,688.99
115,0,Adventure Workshop 4th-6th Grade 7th Edition,Encore Software,19.99,Encore Software Adventure Workshop Preschool 1st Grade 7th Ed SB CS by Riverdeep,NULL,17.97
116,0,Jumpstart Advanced Preschool V2.0,Knowledge Adventure,19.99,Jumpstart Advanced 3rd Grade (PC/Mac) Knowledge Adventure,NULL,19.99
117,1,Aquarium 3-In-One Collection,Encore Software,19.99,Aquarium 3-In-One Limited Edition,NULL,19.95
118,0,Hoyle Casino 2007,Encore,19.99,Hoyle Card Games 2007,NULL,19.99
119,0,Mcafee Total Protection 2007,Mcafee,99.99,Mcafee Total Protection 2007 Complete Package 3 Users CD Mini-Box Wi,NULL,86.94
120,0,Microsoft Visio Standard 2007,Microsoft,259.95,Microsoft Windows Vista Business Full Version,NULL,249.95
121,0,Adobe Premiere Pro CS3 Upgrade,Adobe,299.0,Premiere Pro CS3 Mac,NULL,808.15
122,0,ProCurve VPN Client Software Unlimited Client Licenses,Hewlett Packard,unknown,SafeNet SoftRemote VPN Client License 5 Users Win,NULL,184.57
123,0,Adobe Creative Suite 3,Adobe,599.0,Adobe InDesign CS3 For Mac Upgrade,NULL,205.99
124,0,Punch ! Home Design Architectural Series 18,Punch ! Software,129.99,Punch Software 38100 Punch ! Super Home Suite Complete Product Architectural 1 User Complete ProductComplete ProductStandard English PC,NULL,45.97
125,0,Microsoft Office 2004 Professional,Microsoft,499.99,Web Easy (R) Professional 6,NULL,49.99
126,0,Microsoft OneNote 2007 Upgrade,Microsoft,79.95,Microsoft Office 2004 for Mac Standard Edition Upgrade Version,NULL,234.95
127,0,Adobe Creative Suite 3 Web Premium Upgrade,Adobe,1399.0,Adobe CS3 Production Premium Upgrade,NULL,822.99
128,0,Adobe After Effects 7.0 Professional,Adobe,999.0,Adobe Creative Suite 3 Professional Software For Windows Effects Software,NULL,998.95
129,0,Microsoft PowerPoint 2004 Upgrade,Microsoft,109.99,Microsoft Access 2007,NULL,109.99
130,0,Computrace Lojack For Laptops 3 Year License,Absolute Software,99.95,Absolute Software Computrace Lojack For Laptops 3 Year License,NULL,85.97
131,0,Punch ! 5 in 1 Home Design,Punch ! Software,39.99,Punch Software Architectural Series 4000 v. 10.0,NULL,168.97
132,0,Family Tree Maker Version 16 Essentials,Encore,29.95,Encore Inc Family Tree Maker 2008 Platinum,NULL,85.07
133,0,High School Advantage 2007,Encore Software,29.95,Encore Inc Math Advantage 2008,NULL,33.89
134,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package,Adobe Systems Inc.,unknown,Adobe Premiere Elements 3 and Photoshop Elements 5 Software for Windows Consumer Video Editing Software,NULL,149.95
135,0,Adobe InDesign CS3 Upgrade,Adobe,199.0,Adobe Photoshop CS3 For Mac Upgrade,NULL,189.99
136,1,Turbocad Mac 3D,IMSI,249.99,IMSI Design LLC Turbocad Mac 3D,NULL,204.67
137,0,Microsoft Windows XP Professional Upgrade with SP2,Microsoft,199.99,Adobe After Effects Professional 7 Software for Windows Effects Software,NULL,999.0
138,0,Quicken 2007 Premier,Intuit,79.95,Intuit Inc QuickBooks Premier Edition 2007 5 User,NULL,1309.31
139,0,Microsoft Office & Windows Training Professional,Topics Entertainment,49.95,Microsoft Office 2004 Software Suite OEM Mac Apple & Mac Software,NULL,239.95
140,1,QuickBooks Premier Professional Services Edition 2007,Intuit,399.95,Intuit QuickBooks Premier Professional Services Edition 2007 Software Win Tax & Finance Software,NULL,349.95
141,0,Adobe Creative Suite 3 Design Premium Upgrade,Adobe,1599.0,Adobe Creative Suite 3 Design Premium Product Upgrade Package 1 User Upgrade,NULL,1687.48
142,0,Adobe Creative Suite 3 Upgrade,Adobe,199.0,Adobe Contribute CS3 Upgrade,NULL,82.99
143,0,Microsoft Office FrontPage 2003 Academic Version,Microsoft,159.98,Microsoft Office SBE 2007 Win32,NULL,400.34
144,0,Microsoft Visual Studio Test Agent 2005 CD 1 Processor License,Microsoft,5099.0,Microsoft Visual Studio 2005 Professional Edition Upgrade Package + MSDN Profe,NULL,757.74
145,0,Microsoft OneNote 2007,Microsoft,99.95,Microsoft Money 2007 Home and Business (PC),NULL,89.99
146,0,Peachtree by Sage Complete Accounting 2007,Sage Software,269.99,Peachtree (R) Complete III for DOS 5.0-10.0 Continuous Checks,NULL,144.59
147,0,Math Missions : The Amazing Arcade Adventure Grades 3-5,Scholastic,19.99,Math Missions : The Race to Spectacle City Arcade (Grades K-2),NULL,8.49
148,0,Adobe Acrobat 8 Professional,Adobe,273.0,Adobe Acrobat V8 .0 Professional For Mac Upgrade,NULL,145.99
149,0,ValueSoft Tune Transfer for iPod Software,ValueSoft,29.95,Adobe Captivate 2 Software for Windows Presentation Software,NULL,598.95
150,0,Math Missions : The Race to Spectacle City Arcade,Scholastic,29.95,Math Missions : The Amazing Arcade Adventure,NULL,12.95
151,0,Microsoft Visio Standard 2007 Version Upgrade,Microsoft,129.95,Microsoft Visual Studio 2005 Professional Edition Upgrade Package + MSDN Profe,NULL,757.74
152,0,National Geographic Photo Gallery,Topics Entertainment,9.99,Merriam-Webster's Dictionary (Win/Mac) (Jewel Case),NULL,9.59
153,0,Peachtree by Sage Premium Accounting for Nonprofits 2007,Sage Software,599.99,Peachtree (R) Compatible Continuous Forms-Accounting for Windows 8.0-2004 Version,NULL,199.99
154,1,Usa/World Extreme Landscapes Bundle,Abacus,39.95,Abacus Usa/World Extreme Landscapes Bundle,NULL,38.43
155,0,Sony Sound Forge Audio Studio 8,Sony,69.99,Sony Creative Software Sound Forge Audio Studio V. 8.0 Complete Product,NULL,55.29
156,0,Upgrade EMC Retrospect 7.5 Multi Server Windows Only,Dantz,unknown,Retrospect 7.5 Prof Win Upg Only PZ24A0075,EMC,54.68
157,0,Digidesign Music Production Toolkit ( Pro Tools LE ),Digidesign,495.0,Make Songwriter Software Music Production Software,NULL,37.95
158,0,Punch ! Master Landscape & Home Design,Punch ! Software,99.99,Punch Software Home Design Studio,Punch Software,135.99
159,0,Microsoft Office 2004 Professional,Microsoft,499.99,Microsoft Windows XP Professional Edition with SP2,NULL,199.99
160,0,Adobe Photoshop CS3 Extended Upgrade,Adobe,349.0,Adobe Photoshop CS3 Extended Software Full Version For Macintosh,NULL,969.0
161,0,Family Tree Maker Version 16 Collectors Edition,Encore Software,unknown,Encore Software Family Tree Maker Version 16 Standard SB CS By Family Tree Maker,NULL,42.97
162,0,Instant Immersion Language Lab Deluxe Edition,Topics Entertainment,unknown,Instant Immersion 33 Languages,NULL,47.36
163,0,Emedia Intermediate Guitar Method,Emedia,59.99,Emedia Music Corp Emia Intermediate Guitar Method,NULL,49.21
164,0,Apple Final Cut Studio 2,Apple,1299.0,Final Cut Studio v. 2 Version Upgrade Package 1 Seat DVD Mac,NULL,460.7
165,0,Steinberg Cubase Studio 4,Steinberg,499.99,Steinberg Studio Case 2 Music Production System Educational Discount Music Production Software,NULL,164.95
166,0,Punch ! Master Landscape & Home Design,Punch ! Software,59.99,Instant Landscape Design 3.0,NULL,17.9
167,0,Registry Mechanic by Encore Software,Encore Software,46.52,Software,NULL,736.0
168,0,Cubase 4 Competitive Crossgrade,Steinberg (Yamaha),549.99,Steinberg Wavelab Studio 6 Audio Editing Software Competitive Crossgrade Music Production Software,NULL,199.95
169,1,Autodesk 2007 Courseware Customizing the Interface,Autodesk PSG,47.95,Autodesk 2007 Courseware Customizing the Interface,NULL,39.69
170,1,Humorous Greeting Card Factory,Nova Development,29.99,Nova Development Ghw Humorous Greeting Card Factory,Nova Development,29.99
171,0,Punch ! 5 in 1 Home Design,Punch ! Software,39.99,Punch Software 20100 Punch ! 5 in 1 Home Design,Punch Software,35.99
172,0,Adobe Premiere Pro 2.0,Adobe,849.0,Adobe Premiere Pro CS3 Video Editing Software For Mac Av Production Software,NULL,798.95
173,0,Microsoft MapPoint 2006 Standard Edition,Microsoft,299.0,Microsoft Word 2007 Upgrade (PC),NULL,109.95
174,0,Hallmark Card Studio 2005 Deluxe,Sierra Home,49.99,SierraHome HSE Hallmark Card Studio Special Edition Win 98 ME 2000 XP,Sierrahome,19.26
175,0,Instant Immersion Italian 2.0,Topics Entertainment,29.99,Instant Immersion Spanish Deluxe 2,NULL,36.11
176,1,Burning Monkey Solitaire 2005 Edition,Freeverse Software,24.99,Freeverse Burning Monkey Solitaire 3D,NULL,24.99
177,0,Aquarium 3-in-One Collection,Encore Software,19.99,Fallout Collection,NULL,24.49
178,0,Microsoft Office & Windows Training,Topics Entertainment,29.99,Microsoft Microsoft Office Pro 2004 Software Suite Mac Apple & Mac Software,NULL,498.95
179,0,Steinberg Cubase 4 Digital Audio Software,Steinberg,999.99,Sony Media Software Sound Forge 9 Digital Audio Production Suite Music Production Software,NULL,299.95
180,0,Adobe Photoshop CS2,Adobe,649.0,Adobe Pagemaker 7.0 for Mac Version Upgrade,NULL,79.99
181,0,Diskeeper 2007 Professional Single Lic Pack,Diskeeper Corporation,79.21,Microsoft Office Accounting Professional 2007 (PC),NULL,229.95
182,0,Adobe Creative Suite 3 Design Premium Upgrade,Adobe,599.0,Adobe CS3 Web Premium Upgrade,NULL,517.99
183,0,Punch ! Professional Home Design Suite,Punch ! Software,69.99,Punch Software Home Design Suite Professional Architectural 1 User (S) PC,NULL,59.97
184,0,Instant Immersion Japanese ( Audio Book ),Topics Entertainment,unknown,Instant Immersion 33 Languages,NULL,47.36
185,0,Peachtree by Sage Pro Accounting 2007,Sage Software,169.99,Laser Checks for Peachtree (R) Accounting for Windows 8.0-2005,NULL,106.29
186,0,Allume Aquazone Seven Seas Deluxe,Allume,38.89,Allume Aquazone Bass Edition,Smith-Micro-Software,unknown
187,0,Marine Aquarium 2.0,Encore,29.99,Marine Aquarium & Goldfish Aquarium,NULL,19.99
188,1,HP Software Linux We 50 Lic/Cd 3.0,Hewlett-Packard,unknown,Software Linux We 50 Lic/Cd 3.0,Hewlett-Packard - ( Consumables ),69216.95
189,1,Microsoft Office & Windows Training,Topics Entertainment,29.99,Microsoft Office and Windows Training ( Win 98 ME NT 2000 XP ),NULL,29.95
190,1,TextBridge Pro 11,Nuance Communications,79.99,ScanSoft TextBridge Pro V. 11,Nuance Communications Inc.,68.99
191,0,Adobe Production Studio Premium,Adobe,1699.0,Adobe Production Premium CS3 Software Suite For Windows Professional Editing Software,NULL,1698.95
192,0,Adobe Dreamweaver CS3 Upgrade,Adobe,199.0,Adobe Illustrator CS3 Upgrade from Freehand for Mac,NULL,206.99
193,0,Adobe Creative Suite 3 Design Premium,Adobe,1799.0,Adobe Creative Suite 3 Design Suite Standard Upgrade (Upsell) Mac,NULL,859.96
194,0,Microsoft Data Analyzer 2002,Microsoft,179.0,Microsoft Office 2004 Std Upgrade,NULL,219.99
195,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package,Adobe Systems Inc.,unknown,PRW Photo Explosion Deluxe V. 3.0 Complete Package,NULL,47.6
196,0,Adobe After Effects Professional 7.0,Adobe,999.0,Adobe Acrobat V8.0 Professional For Mac Academic,Adobe-Education-Box,159.99
197,0,Punch ! Home Design Architectural Series 4000 V10,Punch ! Software,199.99,Punch Software Punch ! Home Design Architectural Series 18 Complete Product Architectural 1 User (S) Complete Product Standard English PC,NULL,108.97
198,0,M-Audio Pro Tools M-Powered 7.3,M-Audio,299.99,Logic Pro 7.2 Software Music Production Software,NULL,999.0
199,0,Instant Immersion Italian Platinum,Topics Entertainment,129.99,Instant Immersion Japanese Audio Book,NULL,19.95
200,0,Elementary Advantage 2008,Encore Software,unknown,Encore Software Elementary Advantage 2008 Training/WBT PC,NULL,33.97
201,0,QuickVerse Mac Bible Study 2007,Findex,59.95,Findex.com Inc QuickVerse Mac Bible Study 2007 Gold Box,NULL,215.42
202,0,M-Audio Pro Tools M-Powered 7.3,M-Audio,299.99,Adobe Soundbooth CS3 Audio Editing Software Windows Music Production Software,NULL,198.95
203,0,Pinnacle Mobile Media Organizer,Pinnacle,49.99,Pinnacle Mobile Media Converter Software For Windows Ipod Software,NULL,29.95
204,1,Adobe Soundbooth CS3,Adobe,199.0,Adobe Soundbooth CS3 Audio Editing Software Mac Music Production Software,NULL,198.95
205,0,Microsoft Office 2004 Standard,Microsoft,399.99,Microsoft Office Outlook 2007,NULL,109.95
206,0,Adobe Creative Suite 3 Design Premium Upgrade,Adobe,599.0,Adobe CS3 Design Premium Upsell,NULL,1639.99
207,0,Symantec Client Security 3.1 with Groupware Protection Business Pack,Symantec,3732.0,Symantec Client Security with Groupware Protection Business Pack v. 3.1,NULL,3323.92
208,0,CA Internet Security Suite 2007 3 User,Computer Associates,69.95,QuickBooks Pro 2007 3 User,Intuit,398.99
209,0,Adobe Photoshop CS3,Adobe,649.0,Adobe Photoshop 7.0 Upgrade for PC,NULL,679.99
210,0,Microsoft Excel 2004,Microsoft,229.99,Microsoft Works Suite 2006,NULL,99.99
