id,label,left_name,left_brewery,left_primary_style,left_secondary_style,left_abv,left_is_amber,left_is_ale,left_is_lager,left_is_imperial,left_special_ingredients,right_name,right_brewery,right_primary_style,right_secondary_style,right_abv,right_is_amber,right_is_ale,right_is_lager,right_is_imperial,right_special_ingredients
39,0,Deputation Imperial Red Ale,Brannon's Pub and Brewery,Red Ale,,8.0,True,True,False,True,none,Yukon You Only Live Once Imperial Red Ale,Yukon Brewing Company,Red Ale,,7.5,False,True,False,True,none
40,0,Batch Olympus Mons Imperial Red Ale,Due South Brewing Co.,Red Ale,Imperial,9.2,False,True,False,True,none,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Red Ale,Imperial,9.2,False,True,False,True,none
41,0,Climax Noel - Imperial Red Ale,Eel River Brewing Company,Red Ale,,9.2,False,True,False,True,none,Fulton The Libertine Imperial Red Ale - Heaven Hill Rye Whiskey Barrel Aged,Fulton Beer Company,American Strong Ale,,8.5,False,True,False,True,rye whiskey
42,0,Old Cascade Amber Ale,Roosterfish Brewing Co.,Red Ale,,5.5,True,True,False,False,none,Central Coast Old Mission Amber Ale,Central Coast Brewing,Amber,,5.5,True,True,False,False,none
43,0,Single Hop #3 Amber Ale,Three Palms Brewing Co.,Amber Ale,,6.8,True,True,False,False,citra,Lancaster Hop Buggy Amber Ale,Lancaster Brewing Co.,Amber Ale,,5.6,True,True,False,False,none
44,0,Bourbon Barrel Ro Shampo Imperial Red Ale,Figure 8 Brewing,Red Ale,,unknown,False,True,False,True,none,Spring House Atomic Raygun Imperial Red Ale,Spring House Brewing Company,Strong Ale,,8.3,False,True,False,True,none
45,0,Red Dirt Imperial Red Ale,Wiley Roots Brewing Co,Red Ale,,8.2,False,True,False,True,none,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,Ale,,7.6,False,True,False,True,none
46,0,Bourbon Barrel Aged Redrum,Trinity Brewhouse,Red Ale,,9.5,True,True,False,False,none,Aspen Bourbon Barrel Aged Conundrum Red Ale,Aspen Brewing Company,Red Ale,,6.5,True,True,False,False,none
47,1,Freedom Soho Red,Freedom Brewery Ltd,Red Ale,,4.7,True,True,False,False,none,Freedom Soho Red,Freedom,Lager/Vienna,,4.7,False,False,True,False,none
48,1,Heavyweight Ticklefight Champion Of The World,Solemn Oath Brewery,Barleywine,,12.0,False,True,False,False,none,Heavyweight Ticklefight Champion of the World,Solemn Oath Brewery,Barleywine,,12.0,False,True,False,False,none
49,0,Barrel Aged Moustache Ride Red,Flat 12 Bierwerks,Red Ale,,6.1,True,True,False,False,none,Fulton The Libertine Imperial Red Ale - Heaven Hill Rye Whiskey Barrel Aged,Fulton Beer Company,Imperial IPA,,8.5,True,True,False,True,heaven hill rye whiskey
50,1,Neudorf Red Ale,Brasserie Bendorf,Red Ale,,unknown,False,True,False,False,none,Bendorf Neudorf Red Ale,Bendorf,Red Ale,,6.0,False,True,False,False,none
51,0,Arthur's Imperial Red Ale,Otto's Pub and Brewery,Red Ale,,6.9,True,True,False,True,none,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Red Ale,,7.5,False,True,False,True,none
52,0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,Red Ale,,7.5,True,True,False,True,,406 Imperial Red Ale,406 Brewing Company,Red Ale,,9.2,True,True,False,True,
53,0,Arthur's Imperial Red Ale,Otto's Pub and Brewery,Red Ale,,6.9,True,True,False,True,none,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Red Ale,,9.5,True,True,False,True,none
54,0,Red Dragon Smoked Amber Ale,Hoppy Brewing Co.,Amber Ale,Smoked,5.5,True,True,False,False,smoked,Baird Smoked Amber Ale,Baird Brewing Co.,Amber Ale,Smoked,unknown,True,True,False,False,none
55,0,Olympus Mons Imperial Red Ale,Due South Brewing Co.,Red Ale,,9.2,True,True,False,True,none,Ale Mania Imperial Red Ale,Ale Mania (Fritz Ale),Red Ale,,9.5,True,True,False,True,none
56,0,Mr. Grain Jeans Organic Amber Ale,Outpost Natural Foods,Red Ale,Amber,5.5,True,True,False,False,none,Squatters Respect Your Mother Organic Amber Ale,Squatters Craft Beers,Amber,,4.0,True,True,False,False,none
57,0,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,Red Ale,,8.5,False,True,False,True,none,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Red Ale,,9.5,False,True,False,True,none
58,0,Broadhead Bourbon Barrel Aged Red,Bainbridge Island Brewing Company,Red Ale,,8.5,True,True,False,False,none,Flat 12 Barrel Aged Moustache Ride Red,Flat 12 Bierwerks,Amber Ale,,unknown,True,True,False,False,none
59,0,Pizza Orgasmica Amber Ale,Devil 's Canyon Brewing Company,Red Ale,Amber,6.5,True,True,False,False,none,Pizza Port Acacia Amber Ale,Pizza Port ( Solana Beach ),Ale,,unknown,False,True,False,False,none
60,0,Iron Mike's Amber Ale,Jacob Leinenkugel Brewing Company,Amber Ale,,unknown,True,True,False,False,none,Iron Spike Amber Ale,Railway City Brewing Company,Amber Ale,,4.6,True,True,False,False,none
61,0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,Red Ale,,7.8,True,True,False,True,none,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Red Ale,,9.2,True,True,False,True,none
62,0,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,Red Ale,,8.5,True,True,False,True,,The Libertine Imperial Red Ale - Heaven Hill Rye Whiskey Barrel Aged,Fulton Beer Company,Ale,,8.5,True,True,False,True,
63,0,Arthur's Imperial Red Ale,Otto's Pub and Brewery,Red Ale,,6.9,True,True,False,True,none,Kinetic Infrared Imperial Red Ale,Kinetic Brewing Company,Red Ale,,9.3,True,True,False,True,none
64,0,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,,6.4,True,True,False,False,none,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,ESB,,5.7,True,True,False,False,none
65,0,Eruption Imperial Red Ale,Worthy Brewing Co.,Red Ale,,8.0,True,True,False,True,none,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Red Ale,,9.2,True,True,False,True,none
66,0,Barrel Aged Red Ale,BearWaters Brewing Co.,Red Ale,,6.7,True,True,False,False,,Ballast Point Calico Amber Ale - Rum Barrel Aged,Ballast Point Brewing Company,Amber Ale,,5.0,True,True,False,False,
67,0,Ballistic Brewing Co. - Gorgon Red Ale,Indian Wells Brewing Company,Red Ale,American Amber,5.5,True,True,False,False,none,Red Horn Coffee House and Brewing Company Red Horn Drink Well Red Ale,Red Horn Coffee House and Brewing Company,Amber Ale,,5.5,True,True,False,False,none
68,0,The Ginger A Red Ale,Elk Street Brewery & Tap Room,Red Ale,,6.8,True,True,False,False,none,Wyatt Earp Red Ale,The Beer Company,Red Ale,,7.0,True,True,False,False,none
69,0,North 45 Amber Ale,Petoskey Brewing Company,Red Ale,Amber,5.8,True,True,False,False,none,Thirsty Pagan North Coast Amber Ale,Thirsty Pagan Brewing,Amber Ale,,unknown,True,True,False,False,none
70,1,Red's on Vacation,Barley John's Brew Pub,Red Ale,Amber,5.44,True,True,False,False,none,Red's on Vacation,Barley John's Brew Pub,Red Ale,Amber,5.44,True,True,False,False,none
71,1,Old Cellar Dweller,Driftwood Brewery,Barleywine,,11.6,False,True,False,False,none,Old Cellar Dweller Barleywine,Driftwood Brewery (Canada),Barley Wine,,14.0,False,True,False,False,none
72,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,,8.2,True,True,False,True,none,Lagunitas Imperial Red Ale,Lagunitas Brewing Company (Heineken),Strong Ale,,7.8,True,True,False,True,none
73,0,Double Dread Imperial Red Ale,Mad River Brewing Company,Red Ale,,8.6,True,True,False,True,none,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Company,Red Ale,,7.1,True,True,False,True,none
74,0,Roundabout Imperial Red Ale,Bonfire Brewing Co.,Red Ale,,8.8,True,True,False,True,,YuleSmith (Winter) Imperial Red Ale,AleSmith Brewing Company,American Strong Ale,"Imperial, Red",8.5,True,True,False,True,
75,0,Port Chester Red Ale,Greenpoint Beerworks / Kelso of Brooklyn,Red Ale,,5.5,True,True,False,False,none,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port ( Ocean Beach ),IPA,,9.5,False,True,False,True,none
76,0,Red Hopper Imperial Red Ale,Black Acre Brewing Co.,Red Ale,,6.2,True,True,False,True,,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Red Ale,,7.5,False,True,False,True,
77,1,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,Amber Ale,,4.7,True,True,False,False,none,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,Amber Ale,,4.7,True,True,False,False,none
78,1,Eldred Rock Amber,Haines Brewing Company,Red Ale,,5.0,True,True,False,False,none,Eldred Rock Amber,Haines Brewing Company,Red Ale,,5.0,True,True,False,False,none
79,0,Double Dread Imperial Red Ale,Mad River Brewing Company,Red Ale,,8.6,True,True,False,True,,406 Imperial Red Ale,406 Brewing Company,Red Ale,,9.2,True,True,False,True,
80,0,Blood On The Blade Red IPA,Backpocket Brewing,Red Ale,,7.0,False,True,False,False,none,Blood Red IPA,Bacchus Brewing Company (Australia),IPA,,6.0,False,True,False,False,none
81,1,My Hoppy Valentine,Excel Brewing Company,Red Ale,,6.5,True,True,False,False,none,My Hoppy Valentine,Excel Brewing Company,Red Ale,,6.5,True,True,False,False,none
82,0,Hop Around Imperial Red Ale,Big Bay Brewing Co.,Red Ale,,9.0,True,True,False,True,none,Austin Beerworks Battle Axe Imperial Red Ale,Austin Beerworks,Red Ale,,8.0,False,True,False,True,none
83,0,6th Anniversary Ale,Kern River Brewing Company,Red Ale,,8.0,True,True,False,True,,Tumbledown Imp Imperial Red Ale,Tumbledown Brewing LLC,Red Ale,Imperial,7.8,True,True,False,True,
84,0,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,Red Ale,Imperial,8.5,False,True,False,True,none,ShuBrew Heart and Sole Imperial Red Ale,ShuBrew,Red Ale,Imperial,6.8,False,True,False,True,none
85,0,C N Red Imperial Red Ale,Redwood Lodge,Red Ale,,8.1,False,True,False,True,none,Ballast Point Tongue Buckler Imperial Red Ale,Ballast Point Brewing Company,Red Ale,,10.0,False,True,False,True,none
86,0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,Red Ale,,8.6,True,True,False,True,none,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,Red Ale,,8.5,True,True,False,True,none
87,0,All American Red Ale,Centennial Beer Co.,Red Ale,,5.0,True,True,False,False,none,Stadin American Red Ale,Stadin Panimo,Red Ale,,4.5,True,True,False,False,none
88,0,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber Ale,,8.7,True,True,False,False,none,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,,9.7,False,False,True,True,none
89,0,Big V Amber Ale,FreeWheel Brewing Company,Red Ale,Amber,4.0,True,True,False,False,none,Big Texan Texas Red Amber Ale,Big Texan Brewery,Red Ale,Amber,4.5,True,True,False,False,none
90,0,Double Dread Imperial Red Ale,Mad River Brewing Company,Red Ale,,8.6,True,True,False,True,none,Lagunitas Imperial Red Ale,Lagunitas Brewing Company (Heineken),Red Ale,,7.8,False,True,False,True,none
91,0,5 Star Amber Ale,The Civil Life Brewing Company,Amber Ale,,5.0,True,True,False,False,none,Blue Star Apache Amber Ale,Blue Star Brewing Co.,Amber Ale,,unknown,True,True,False,False,none
92,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,,8.2,False,True,False,True,none,ShuBrew Heart and Sole Imperial Red Ale,ShuBrew,Red Ale,,6.8,False,True,False,True,none
93,0,Barrel Aged Imperial Red,Hale's Ales Brewery & Pub,Red Ale,,9.0,False,True,False,True,none,Odin's Beard,Imperial Oak Brewing,Strong Ale,,9.0,False,True,False,True,none
94,0,3 Sisters American Red Ale,Wild Ride Brewing Co.,Red Ale,,6.0,True,True,False,False,,Black Shirt American India Red Ale,Black Shirt Brewing Company,Ale,India Red,7.09,True,True,False,False,
95,0,Red Dragon Smoked Amber Ale,Hoppy Brewing Co.,Amber Ale,,5.5,True,True,False,False,smoked,Kilted Dragon Bonnie Heather Amber Ale,Kilted Dragon Brewing Company,Amber Ale,,5.0,True,True,False,False,none
96,0,Mountain Goat Rare Breed India Red Ale,Mountain Goat Beer Pty Ltd,Red Ale,,6.6,True,True,False,False,none,Hammond River Red Coat India Red Ale,Hammond River Brewing,Red Ale,,6.5,True,True,False,False,none
97,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,,8.2,True,True,False,True,none,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Ale,,9.5,False,True,False,True,none
98,0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,Red Ale,,7.5,False,True,False,True,none,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,Red Ale,,8.5,False,True,False,True,none
99,0,Red-Oric Beer Camp #65,Sierra Nevada Brewing Co.,Imperial Red Ale,,8.0,True,True,False,True,,Peter B's Sum of Hours Imperial Red Ale,Peter B's Brewpub,Imperial Red Ale,,9.5,True,False,False,True,
100,1,Belle Gueule Rousse,Brasseurs RJ,Red Ale,,5.2,True,True,False,False,,Belle Gueule Rousse,Brasseurs RJ,Lager/Vienna,,5.2,True,False,True,False,
101,0,Red Rock Amber Ale,OPA-OPA Steakhouse & Brewery,Red Ale,Amber,6.0,True,True,False,False,none,Slanted Rock Iron Butt Red Ale,Slanted Rock Brewing Company,Red Ale,Amber,5.8,True,True,False,False,none
102,1,Ise Kadoya Amber Ale,Nikenjayamochi Kadoya Honten Co.,Red Ale,Amber,4.5,True,True,False,False,,Ise Kadoya Amber Ale,Ise Kadoya Brewery,Red Ale,Amber,unknown,True,True,False,False,
103,0,Hop Around Imperial Red Ale,Big Bay Brewing Co.,Red Ale,Amber,9.0,True,True,False,True,none,Speakeasy Wet Hop Prohibition Red Ale,Speakeasy Ales and Lagers,Red Ale,,6.1,True,True,False,False,none
104,0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,Red Ale,,8.6,True,True,False,True,,406 Imperial Red Ale,406 Brewing Company,Red Ale,,9.2,True,True,False,True,
105,0,C N Red Imperial Red Ale,Redwood Lodge,Red Ale,,8.1,True,True,False,True,,Tumbledown Imp Imperial Red Ale,Tumbledown Brewing LLC,Red Ale,Imperial,7.8,False,True,False,True,
106,0,All American Red Ale,Centennial Beer Co.,Red Ale,,5.0,True,True,False,False,none,Saimaan Brewers Special American Red Ale,Saimaan Juomatehdas,Red Ale,,4.7,True,True,False,False,none
107,0,Molly American Red Ale,New Helvetia Brewing Company,Red Ale,,5.0,True,True,False,False,none,Big Time Lift Ticket American Red Ale,Big Time Brewery,IPA,,7.0,False,True,False,False,none
108,1,Barbarian Red Ale,Cervecería Barbarian,Red Ale,,6.5,True,True,False,False,none,Barbarian Red Ale,Cervecería Barbarian,Red Ale,,6.5,True,True,False,False,none
109,0,Hop Around Imperial Red Ale,Big Bay Brewing Co.,Red Ale,,9.0,True,True,False,True,none,Ale Mania Imperial Red Ale,Ale Mania (Fritz Ale),Strong Ale,,9.5,False,True,False,True,none
110,0,Barley Wine,Parallel 49 Brewing Company,American Barleywine,,11.8,False,True,False,True,none,Barley Wine,Elevator Brewing Company,Barleywine,,unknown,False,True,False,True,none
111,0,West Sixth / Country Boy Imperial Red Ale,West Sixth Brewing Company,Red Ale,,13.0,False,True,False,True,none,Figueroa Mountain / Pizza Port Imperial Red Ale,Figueroa Mountain Brewing,Red Ale,,8.0,False,True,False,True,none
112,0,Roundabout Imperial Red Ale,Bonfire Brewing Company,Red Ale,,8.8,True,True,False,True,none,Marble Imperial Red Ale,Marble Brewery,Strong Ale,,9.0,False,True,False,True,none
113,0,Shark Attack Double Red Ale,Port Brewing,Red Ale,,9.0,False,True,False,True,none,Midnight Sun Unite Double Red Hot Ale (2015),Midnight Sun Brewing Company,Amber Ale,,7.5,True,True,False,True,none
114,0,Barrel Aged Riverside Red,Intuition Ale Works,Red Ale,,7.8,True,True,False,False,,Blue Pants Big & Tall #2: Barrel Aged Belgian Red,Blue Pants Brewery,Red Ale,Belgian,9.0,True,True,False,False,
115,1,Oatmeal Amber Ale,Ornery Beer Company Public House,Amber Ale,American,5.7,True,True,False,False,oatmeal,John Harvards Oatmeal Amber Ale,John Harvard's Brewhouse (Corporate Office),Amber Ale,,6.5,True,True,False,False,oatmeal
116,0,Buffalo Trace Bourbon Barrel Aged Amber Ale,Wolf Hills Brewing Company,Amber Ale,,unknown,True,True,False,False,,Barley_s Barrel Aged Ulysses Imperial Red Ale,Barley_s Brewing Company,Imperial Red Ale,,8.6,True,True,False,True,
117,0,Merry Prankster Imperial Red Ale,Rock Bottom Restaurant & Brewery,Red Ale,,4.56,True,True,False,True,none,Marble Imperial Red Ale,Marble Brewery,Red Ale,,9.0,True,True,False,True,none
118,0,Love Rhino,Breckenridge Brewery,Red Ale,,8.9,True,True,False,True,none,Revelry Imperial Red Ale,Two Brothers Brewing Company,Red Ale,,9.5,True,True,False,True,none
119,0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,Red Ale,,7.8,True,True,False,True,none,Sick N Twisted Naughty Redhead Imperial Red Ale,Sick N Twisted Brewing Company,Red Ale,,8.0,True,True,False,True,none
120,0,Imperial Moustache Red Ale,Salty Nut Brewery,Red Ale,,6.0,True,True,False,True,none,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Ale,,9.2,False,True,False,True,none
121,0,Single Hop #3 Amber Ale W/Citra,Three Palms Brewing Co.,Amber Ale,,6.8,True,True,False,False,Citra,Hill Farmstead Amarillo Single Hop Pale Ale,Hill Farmstead Brewery,Pale Ale,,5.2,False,True,False,False,Amarillo
122,1,Vital Infrared Imperial Red,Vital Brewing,Red Ale,,9.4,False,True,False,True,none,Vital Infrared Imperial Red,Vital Brewing,Strong Ale,,9.4,False,True,False,False,none
123,1,Rip Saw Red,Pints Brewing Co.,Red Ale,,6.5,True,True,False,False,none,Rip Saw Red,Pints Brewing Company,Red Ale,,5.9,True,True,False,False,none
124,0,Bourbon Barrel Ro Shampo Imperial Red Ale,Figure 8 Brewing,Red Ale,American Amber / Red Ale,unknown,False,True,False,True,,Cape Cod Bourbon Barrel Red,Cape Cod Beer,Red Ale,Amber Ale,5.5,True,True,False,False,
125,0,Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,Red Ale,,unknown,True,True,False,False,none,Flossmoor Station Barrel Aged Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,Amber Ale,,6.5,True,True,False,False,none
126,0,Tst Brw 01 - Imperial Red Ale,Brouwerij De Koninck NV,Red Ale,,7.8,True,True,False,True,none,Dirty Hippie Imperial Red Ale,Kern River Brewing,IPA,,8.0,True,True,False,True,none
127,0,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,Red Ale,,9.2,True,True,False,True,none,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,Red Ale,,unknown,True,True,False,True,none
