id,label,left_title,right_title
18,1,HP DG0300FARVV 300-GB 6G 10K 2.5 DP SAS HDD,HP DG0300FARVV 300-GB 6G 10K 2.5 DP SAS
19,0,Samsung SSD 840 EVO,WD Blue WDS100T1B0A SSD SATA 6Gb/s (guarantee 3 years)
20,0,ASUS PCE-AC55BT - network adapter ASUS adapter Wireless Adapters & Accessories,Asus PCE-AC55BT B1 - Prijzen
21,0,DL360R G3 Xeon 2.8GHz 512MB,COMPAQ PL ML530R G3 Xeon 3.0GHz 1GB
22,0,Kingston HyperX Fury 16 GB,Corsair Vengeance 8GB (2 x 4GB) DDR3-1866 Memory Memory CMZ8GX3M2A1866C9 PCPartPicker
23,0,TP-Link AV1000 2-Port Gigabit Passthrough Powerline Starter Kit TL-PA7020P KIT,Tp-Link TL-WN881ND PCI-E N 300Mbps
24,0,RAM 8GB UDIMM,HP Original 500670-B21 CNJ 2GB PC3-10600 CL9 DDR3-1333 ECC UDIMM
25,1,HP 72.8-GB 10K FC-AL HDD 238921-B21,HP 72.8-GB 10K FC-AL 238921-B21
26,0,HP Pavilion Power i7-7700HQ 8GB 1TB Nvidia GTX1050 2GB 15.6 Pro 612 G2 M3-7Y30 128GB SSD,Asus P541UJ-GO626T i7-7500u 12GB 1TB Nvidia GT920 2GB 15.6 W10
27,0,Zebra ZXP7 Card Printer Z71-R00W0000EM00,HP LaserJet Pro M102w Wireless Laser Printer G3Q35A Replaces HP P1102
28,0,Placa Som Asus Xonar Essence STX II 7.1@pt 7.1 (90YA00NN-M0UA00) - PCDIGA,Asus DUAL-GTX1060-3G
29,0,Lenovo ThinkPad 11e Chromebook - 11.6 Celeron N3160 4 GB RAM Lenovo S 20GF0003US,Open Box Lenovo ThinkPad Yoga 11e G3 Celeron N3160 1.6GHz 4GB 16GB ac BT WC 11.6 HD MT Chrome 20GE0003US
30,0,Corsair CMU32GX4M4C3000C15,Corsair Vengeance LED CMU64GX4M4C3000C15
31,0,HP Pavilion 32 Monitor HP Store Netherlands,Apple iPad Pro 12.9inch Wi-Fi tablet GB 12.9 ML0G2LL/A Tablets CDW.com
32,0,Corsair Obsidian 350D Micro ATX Case - Black (CC-9011028-WW),Corsair Carbide Series 400Q Mid Tower Case CC-9011100-WW
33,0,256MX64 DDR2-800 CL5 CL5 | Tradineur.com,Kingston ValueRAM - DDR3 8 GB: 2 x 4 GB DIMM 240-pin Kingston KVR13N9S8HK2/8 Server Memory CDW.com
34,0,Samsung 16GB DDR3 PC12800 Memory,4GB DDR3 PC3-12800 Unbuffered NON-ECC SODIMM RAM Memory
35,1,Corsair AX860i,Corsair AX860i 80+ Platinum
36,0,453475-B21 HP Xeon L5335 2GHz DL140 G3,HP Intel Xeon E7-4830
37,1,Logitech C270 USB 2.0 webcam 3MP Black,Logitech WebCam HD C270 Retail (Remplace C250)
38,0,Gigabyte Brix GB-BKi5HA-7200 Kit - Intel Core i5-7200U Processor-US,"Apple Mac mini (2.8GHz, Intel Core i5) @es i5-4260U 4GB RAM 500GB HD5000 Sierra @es"
39,0,HP ZBook Studio G3 Xeon E3-1505M 16GB 512GB SSD M1000 W7Pro ProBook 430 G4 i5-7200U 128GB,Asus ROG G501VW-FW106T i7-6700HQ 8GB 1TB Nvidia GTX960 W10
40,1,Intel Core i7-4790 Processor Add-In Processors (CPUs),"Core i7-4790 (4Core, 3.60Ghz, 8Mb, HD4600, 84W) Boite"
41,0,Intel Core i5-7600K 3.8GHz Quad-Core Processor (BX80677I57600K),Intel Core i5-6400 2.70GHz Skylake Socket LGA1151 Processor - Retail
42,0,"HP G8 G9 240-GB 6G 2.5 SATA RI SC SSD, 804587-B21",Intel Solid-State Drive DC S3500 Series - solid state drive 120 GB SATA  Intel SATA SSDSC2BB120G401
43,0,HP 72.8-GB 10K FC-AL HDD 359461-005,HP 300-GB 10K FC-AL 359461-007
44,0,OMEN X by HP 17-ap000na Gaming Laptop - GTX 1070,Gigabyte GeForce GTX 1060 3GB G1 Gaming Video Card
45,0,"64 GB SDXC, PNY Elite Performance",Sandisk Extreme microSDXC 64GB
46,1,359623-B21 BL20P G2 Xeon 2.8GHz 1M 512MB,359623-B21 HP BL20p G2 2.8GHz/1MB 512MB
47,1,"DL580R G2 (2P) Xeon 2.8GHz, 325134-001","DL580R G2 Xeon (2) 2.8GHz, 325134-001"
48,1,2.5in 800GB SATA 3 Intel S3710 Enterprise SSD SSDSC2BA800G401,Intel Solid-State Drive DC S3710 Series - solid state drive 800 GB SATA Intel SSDSC2BA800G401
49,1,HP 632429-003 G8 G9 400-GB 2.5in SAS SLC SSD 6G,HP 632429-003 G8 G9 400-GB 2.5in SAS SLC SSD 6G
50,0,356816-001 ML350T G4p Xeon 3.2GHz 2MB Cache 512MB RAM,519577-005 DL370 G6 Xeon E5540 2.53GHz
51,1,Seagate ST2000DM001 HDD,Seagate Desktop 2TB 7200RPM SATA3
52,0,HP Spectre x360 13-ac004na Laptop,OMEN X by HP 17-ap000na Gaming Laptop
53,0,Intel Core i7 6700K 4.0 GHz,6th Generation Intel® Core™ i5 6600K 3.5GHz LGA1151 Skylake Processor - Retail BX80662I56600K Novatech
54,0,Intel Pentium G4560 3.50GHz Kaby Lake Socket LGA1151 Processor Retail,Comprar Intel i5-3570 PowerPlanetOnline
55,0,Corsair CMV4GX3M2A1333C9,Corsair Vengeance 8GB (2 x 4GB) DDR3-1866 Memory PCPartPicker
56,0,221275-B21 DL740R (4P) Xeon 1MB Null,453475-B21 HP Xeon L5335 2.0GHz DL140 G3 Null
57,0,Corsair DDR4 Vengeance LPX Memory Kit 2x16GB CMK32GX4M2B3000C15,Corsair Vengeance LPX - DDR4 32 GB System Memory (RAM)
58,0,NETGEAR ReadyNAS 212 Diskless Network Attached Storage NETGEAR Storage RN21200,WD Black SATA-600 6TB Tweakers (2016
59,0,Apple iPad Pro 12.9-Inch Charcoal Gray Smart Cover - MQ0G2ZM/A,Apple iPad Pro 10.5-Inch Midnight Blue Smart Cover - MQ092ZM/A
60,1,Zotac GeForce GTX 1060 AMP Edition GDDR5 PCI-E Graphics Card,ZOTAC GeForce GTX 1060 AMP! Edition (3GB) Graphics Card PCI Express 3.0
61,0,3.5in - 26.1mm IronWolf Pro 8TB 7200RPM 256MB cache SATA 6Gb/s Warranty 60 months,WD Purple Surveillance 2TB 64 MB Cache 3.5 SATA-III HDD (WD20PURZ) | WD
62,0,HP Intel Xeon E7-4830,"Null, HP Xeon X7560 2.26GHz BL620c G7 New 603608-B21"
63,0,Cooler Master MasterCase Pro 3 Micro ATX Computer Case With Freeform Modular System mATX,Corsair Carbide Series Air 240 - cube micro ATX Corsair ATX CC-9011070-WW Computer Cases
64,1,233609-001 SA 5I for ML370 G2 (no BBWC) Null,233609-001 SA 5I for ML370 G2 no BBWC Null Price
65,0,233609-001 SA 5I ML370 G2 no BBWC,495942-B21 HP E5506 2.13GHz ML370 G6
66,0,HP 1GB PC2700 ECC DIMM,"376638-B21 HP 1GB PC3200 Reg ECC Kit, Null Price 376638-B21 New 376638-B21"
67,1,Crucial 8GB Single DDR3L 1600MT/s (PC3L-12800) SODIMM 204-Pin Laptop Memory CT102464BF160B,Crucial 8GB Single DDR3L 1600MT/s (PC3L-12800) SODIMM 204-Pin Laptop Memory CT102464BF160B
68,0,Intel Core i7-6900K 8-Core 3.2GHz Processor,Intel Core i7-6850K 4.0 GHz
69,1,16GB (1x16GB) Dual Rank x4 PC3-14900R (DDR3-1866) 708641-B21 - Memory for Intel Servers Registered DIMMs (RDIMMs),HPE 16GB PC3-14900 DDR3 SDRAM DIMM DIMM (708641-B21)
70,0,HP 512MB DDR 200MHz 249675-001,"HP Proliant ML350 G4p PS 390394-001, 2 Pack"
71,0,Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB 15.6 Win10 Gaming IdeaPad 110-15ISK i3-6100U 8GB AMD Radeon R5 M430 2GB,Asus P541UJ-GO626T i7-7500U 12GB 1TB Nvidia GT920 2GB 15.6 Win10 Vivobook Max K541UA-GO1205T 8GB
72,0,"ASUS T102HA-D4-GR Notebook - Atom x5 Z8350, 4 GB RAM, 128 GB, CDWG.com","Apple iPad mini 4 Wi-Fi - tablet, 128 GB, Apple MK9Q2LL/A Tablets, CDW.com"
73,0,Fujitsu 73-GB 10K SAS MAY2073RC,HP 300-GB 10K FC-AL 359461-007
74,1,Lenovo ThinkServer RD350 - rack-mountable Xeon E5-2609V4 1.7GHz 16GB Lenovo 70QK000WUX x86 Servers,Lenovo ThinkServer RD350 - rack-mountable Xeon E5-2609V4 1.7GHz 16GB Lenovo 70QK000WUX x86 Servers
75,0,MacBook Air 13in i5/1.8GHz/8GB/256GB,MacBook Pro with Touch Bar 15-inch 256gb Space Gray
76,0,Corsair CMV4GX3M2A1333C9,Corsair Vengeance - DDR3 8 GB : 2 x 4 DIMM 240-pin Corsair System Memory (RAM)
77,0,Ipad Mini 4 Wi-fi Cell 64gb Space Gray@es IPAD MINI WI-FI 128GB SILVER Black Friday 2017 @es,"Apple iPad Pro Wi-Fi, 12.9-inch, 32 GB, ML0H2LL/A"
78,0,AMD Athlon X4 870K BLACK Edition with 95w Quiet Cooler LN70164 - AD870KXBJCSBX | SCAN UK,AMD Ryzen 5 1400 3.4GHz 10MB 4 CORE 65W AM4 BOX
79,0,"ST1000DM003, ST2000DM001",Western Digital WD60EFRX 6TB SATA 64MB 3.5in HD Red
80,1,Apple 10.5in iPad Pro Smart Keyboard,Apple Smart Keyboard for 10.5in iPad Pro
81,0,AMD A6-5400K Black Edition Dual Core APU 3.8/3.6GHZ Processor FM2 1MB Cache 65W Retail Box,AMD FX-6300 Comprar AMD 6300 em PowerPlanetOnline
82,1,Kingston HyperX Fury 16 Go DDR3,Kingston HyperX Raev 16GB DDR3
83,0,Apple iPad Pro 12.9 Retina Display 256GB WiFi Space Gray,Apple iPad Pro 128GB Gris tablet Ipad 12.9 2017 Wi-fi 256gb Space Grey
84,0,HP DL585 (4P) OPT 848 2.2GHz,HP Intel Xeon E7-4820
85,0,HP DL760 Xeon 2.5 1MB (4P) 4G,359623-B21 HP BL20p G2 X2.8GHz/1MB 512MB Wholesale
86,0,Apple Smart Keyboard for 10.5-inch iPad Pro,Apple 12.9-inch iPad Pro Wi-Fi - tablet 32 GB 12.9 Apple ML0H2LL/A Tablets CDW
87,0,HP REMAN L5640 DL380G7 KIT HP KIT - 587507-B21 Add-In Processors CPUs,HP Xeon E5506 2.13GHz BL280c G6 Null New 507825-B21 Wholesale Price 507825-B21
88,0,Kingston Fury Black 16GB (1x16GB) DDR4 PC4-19200C15 2400MHz Single Channel Module HX424C15FB/16 Kingston,FURYBLACK FURYBLACK 2133MH DDR4CL14 DIMM 16GB Tradineur.com
89,0,ASUS Crosshair V Formula-Z ASUS brand - Powerplanetonline,ASRock Fatal1ty 990FX Killer - Prijzen  Tweakers
90,0,128MB PC100 ECC DDR 287494-B21,512MB PC2-5300 ECC DIMM 432803-B21
91,0,MacBook Pro 15-inch 256GB (2017) Space Gray,Apple MacBook Pro 15-inch 2.53GHz Core i5 Mid 2010 MC372LL/A
92,1,Targus Essential 15-15.6in Backpack Black GB TSB023EU,Targus Notebook Backpac 15.4 in Zwart Grijs Prijzen Tweakers
93,0,Microsoft Surface Pro Core i5-7300U 8GB 256GB SSD ac BT 2xWC 12.3in W10P No Pen FJY-00001,"Apple MacBook Air (13-inch, Summer 2012) Prices - CNET 13 in"
94,0,Apple iPad Pro 32GB Wi-Fi + Modem 4G - Rose Gold,Apple iPad Pro 128GB Wi-Fi - Silver
95,0,Intel Xeon Processor E5 2690 v2 25M Cache 3.0 GHz,HP Intel Xeon E5-2603 1.8 GHz
96,0,HDD Gold RE 6TB SATA 128MB 3.5in @es,Western Digital WD1003FZEX 1TB 3.5in 7200RPM 64MB @es
97,0,"HP 512MB PC2-5300 ECC DIMM, 432803-B21",HP 2GB FBD PC2-5300 2X1GB KIT 397411-B21
98,0,"Fujitsu MAY2073RC 73-GB SAS HDD, Model: MAY2073RC, Capacity: 73 GB, Interface: SAS","HP DH0072BALWL 72-GB SAS HDD, Model: DH0072BALWL, Capacity: 72 GB, Interface: SAS"
99,0,Apple iPad Pro 128GB Gray tablet Wi-fi 12.9 2017 Ipad Gold Black Friday,iPad Pro 12.9-Inch Charcoal Gray Smart Cover - MQ0G2ZM/A
100,0,HP Workstation Z440 - MT Xeon E5-1630V4 3.7 GHz 16 GB 1 TB US,Lenovo ThinkServer RD350 - rack-mountable Xeon E5-2609V4 1.7 GHz 16 GB
101,0,Seagate Barracuda 7200.14 (1TB),"HP G8 G9 3-TB 6G 7.2K 3.5 SATA SC, 628061-S21-SC"
102,0,HP Wide Ultra3 SCSI Adapter 154457-B21,391661-B21 HP NC340T Server Adapter Null
103,0,EVGA GeForce GTX 1080 8GB Founders Edition Video Card (08G-P4-6180-KR),"Zotac GeForce GTX 1080 TI AMP Edition Graphics Card, 11GB GDDR5X"
104,1,Apple iPad Pro 128GB tablet Ipad Pro 12.9 in 2017 Wi-fi Space Grey,Apple iPad Pro 128GB tablet Ipad Pro 12.9 in 2017 Wi-fi Space Grey
105,1,Seagate Expansion 1TB 2.5in USB 3.0 Portable Disk STEA1000400,Seagate Expansion 1TB 2.5in USB 3.0 Portable Disk STEA1000400
106,0,Transcend 8GB USB Flash Drive 2.0 Hard Drives,Corsair Voyager 32GB USB 3.0 Flash Drive
107,0,PNY Quadro K1200 NVIDIA 4GB Low Profile DP Workstation Graphics Card MZ-N5E1T0BW | SCAN UK,Gigabyte Radeon RX 480 G1 Gaming 4096MB GDDR5 PCI-Express Graphics Card | OcUK
108,0,"Asus ZenBook 3 UX390UA-GS042T i5-7200u 8GB 256GB SSD 12.5in W10 Azul, Oro Deluxe UX490UA-BE012T i7-7500U 16GB 512GB 14in",Asus ZenBook 3 Deluxe UX490UA-BE029T i5-7200u 8GB 256GB SSD 14in W10 Azul Black Friday 2017
109,0,Lenovo Legion Y520-15 i7-7700HQ 8GB 128GB SSD+1TB Nvidia GTX1050 4GB 15.6 W10,HP Zbook 15 G3 i7-6700HQ 8GB 256GB SSD Quadro M1000 2GB 15.6 W7/W10Pro
110,0,120Gb Samsung 840 Series S-ATA Solid State 2.5In Drive,Samsung 840 Evo (250GB) Prices
111,0,Dell U320 NHP 15K 73-GB,Fujitsu SAS 10K 73-GB
112,0,3TB HDD Seagate ST2000DM001 SATA 3MB Cache 5400RPM,DISCO DURO INTERNO HDD SEAGATE ST2000DM001
113,0,Corsair Vengeance LED CMU64GX4M4C3000C15,Corsair Vengeance Red LED 16GB DDR4 2666 Memory Kit 2x 8GB LN73392 - CMU16GX4M2A2666C16R
114,1,Intel i7-6900K 3.20GHz (Broadwell-E) Socket LGA2011-V3 Processor - Retail BX80671I76900K,Intel i7-6900K 3.2Ghz Box
115,0,GA-H110M-S2HP Gigabyte,ROG STRIX Z270G GAMING Asus
116,1,72.8-GB U320 SCSI 10K HP,"72.8-GB U320 SCSI 10K, Null 10 Pack"
117,0,Seagate 750GB 15K 3.5in 3G SATA,Seagate 1TB 7.2K 3.5in 6G SATA
118,1,"Lenovo ThinkPad 14 Sleeve, Black (4X40N18009)",ThinkPad 14in Sleeve | Sleeves Lenovo NZ
119,0,Kingston ValueRAM KVR13N9S8HK2/8,DDR3 SO DIMM 4GB PC1600 CL11 SR
120,0,MacBook Air 13 sleeve,AmazonBasics 13.3-Inch Laptop Sleeve - Black-US Carrying Cases Page 10 | Office Outlet Express-US
121,0,Corsair SP120 High Performance Static Pressure Twin,Corsair Carbide Series Air 240 Black Mini Tower Case | CC-9011070-WW Novatech
122,0,HP SC40Ge Host Bus Adapter 449363-B21,HPE Ethernet 1Gb 4-port 331T Adapter (647594-B21)
123,0,AMD A4-7300 3.80GHz Socket FM2+ w Radeon HD 8470D Graphics Dual Core Processor AD7300OKHLBOX,Intel Core i5-7500 4x 3.40GHz boxed
124,0,Asus PCE-AC51 Wi-Fi Adapter for Desktop Computer/Notebook 90IG02S0-BO0010,Corsair Vengeance Pro CMY16GX3M2A2133C11
125,0,A-data ACF16GZ-R CBL 16GB CompactFlash Card Speedy,PQI AE71-1630R01FZ CGF 16GB SDHC Secure Digital Class 6
126,0,HP 2GB 266MHz SDRAM Module,HP 2GB PC2-5300 SDRAM Module
127,0,"XPS 12 convertible Ultrabook, touch Ultrabook details | Dell Indonesia",HP 14 Ultrabook
128,1,TP-Link TL-WN881ND PCI Express Inalámbrico Adapter 300Mbps,"TP-LINK TL-WN881ND - network adapter, TP-LINK adapter Specs CNET"
129,1,HP FlexFabric 10Gb 2-Port 554FLR Adapter,"HP FlexFabric 10Gb 2-Port 554FLR Adapter, Null Price New Wholesale"
130,0,"Asus GeForce GTX 1070 Ti Turbo Boost PCIe 3.0 Graphics Card, 8GB GDDR5",Asus DUAL-GTX1060-3G
131,1,Intel - Core i5-3570 3.4GHz Quad-Core Processor BX80637i53570,Intel Core i5-3570 BX80637i53570
132,0,SanDisk N2A-16T CRG 16GB Micro Secure Digital High Capacity Card Class 4,SanDisk Ultra Series SDHC UHS-1 Class 10 16 GB MicroSD
133,1,Asus Motherboard LGA2066 DDR4 M.2 U.2 ATX 2xGbE 2xGbE (PRIME X299-DELUXE) Motherboard,Asus Prime X299-Deluxe Motherboard
134,0,HP EliteBook 850 G3 Notebook PC HP PC - V1H18UT#ABA Computers,HP ProBook 640 G3 Core i5 8GB SSD 256GB@es
135,0,Asus Xonar Essence STX II 7.1 90YA00NN-M0UA00,Gigabyte AMD Radeon RX 550 2GB D5 Graphics Card Card LN80158 GV-RX550D5-2GD
136,1,"Apple MacBook Pro (13-inch, Summer 2012) (15 in)","Apple MacBook Pro (13-inch, Summer 2012) (15 in)"
137,0,HP 8GB LP SDRAM RDIMM,HP 8GB PC2-5300P SDRAM Kit
138,0,Sandisk 256GB Z400s M2 SATA Business Class SSD/Solid State Drive LN70221 - SCAN UK,Micron LambdaTek internal solid state drives
139,0,Corsair SP120 PWM Low Noise High Pressure Fan 4 pin Dual Pack CO-9050012-WW,AMD Athlon X4 870k 3.9 GHz Black Low Noise Edition
140,1,AMD FX-8350 Black Edition,AMD FX8350 Black Edition AM3+ 8 Core CPU
141,0,Asus ROG Strix Z270G GAMING - Prices Tweakers,Asus B250M-A PRIME at en
142,0,SanDisk Extreme Pro 32GB SDHC Clase10 UHS-I | PcComponentes,SanDisk - Extreme 32GB CompactFlash (CF) Memory Card
143,0,Apple iMac 2.9GHz Intel Quad-Core i5 Desktop Computer - MD094LL/A Abt,Apple Retina MacBook Pro 2.5GHz Intel Core i5 Notebook Computer - MD213LLA Abt
144,0,HP Smart Array P600/512 Controller 432103-B21,HP Smart Array P420/2GB with FBWC - Storage controller (RAID) 8
145,0,Intel Processor i7-7700K (BX80677I77700K) 3.2GHz 8-Core,Intel Core i7-6900K PCPartPicker Canada BX80671I76900K
146,0,HP 2GB PC2700 SDRAM Module,HP 2GB PC2-5300 SDRAM Module
147,1,HP 15.6-inch Spectrum Sleeve Ladies Edition,HP 15.6 Valentine Sleeve
148,0,Asus PCE-N10 N150PCE N10 (90-IG1Q003M00-0PA0) - Gigabit Network Adapter,Intel Gigabit CT Desktop Network Adapter-gb A... | EXPI9301CT £25.99 Insight UK-gb
149,0,HP ML370 G5,HP ML370 G6 New Wholesale Price
150,0,WD Red WD20EFRX,WD Blue Desktop Hard Disk Drive - 5400 RPM SATA 6 Gb/s 64MB Cache 3.5 Inch WD40EZRZ-US Data Storage
151,1,HP 36.4Gb Hot Plug 15K Ultra3 HDD,HP 36.4-GB U160 SCSI HPLUG 15K HDD
152,1,Solid State Drive (SSD) Duro Interno,120GB SSDNow V300 Kingston Technology
153,0,Dell Latitude D630 PA-10 Power Adapter (PA1900-02D),"HP 199679-001 10/20-GB Ext SCSI DLT, Null DLT Wholesale HP Price 199679-001"
154,0,Apple 12.9in iPad Pro Wi-Fi tablet 32GB 12.9 Apple ML0G2LL/A,Apple - 12.9-Inch iPad Pro with Wi-Fi 256GB Silver-US
155,0,Kingston Digital 128GB SDXC Class 10 UHS-I Flash Card,Transcend Ultimate - flash memory card 32 GB microSDHC UHS-I Transcend TS32GUSDU3
156,0,USB3_0_VGA_adapter,PCI1394_4_Firewire_card_adapter
157,0,"AMD Processor, AMD 8C Ryzen Threadripper 1900X 3.8GHz 4.0GHz Turbo 16MB L3 Cache 180W 2667MHz DDR4 - Processor","AMD Processor, AMD QC A10-9700E 3.0GHz 3.5GHz Turbo 2MB L2 Cache 35W 2400MHz DDR4 Buy at Connection Public Sector Solutions"
158,0,HP 3.5 DP SAS HDD 456896-001 400GB 10K,HP SATA HDD 431786-B21 120GB 5.4K 2.5in
159,1,HP 512MB DDR200MHz,HP 512MB DDR 200MHz
160,0,Apple iMac 27-inch 3.5GHz Quad-core i7 ME089LL/A,Apple 21.5 2.7GHz Intel Quad-Core i5 iMac Desktop Computer MC812LL/A
161,1,TP-Link TL-SF1005D 5 Port 10/100M Unmanaged Desktop Switch - NCIX,TP-Link TL-SF1005D 5 Ports 10/100 Unmanaged Desktop Switch
162,0,HP CTO ONLY 4GB 2RX4 PC3-10600R-9 KI HP KI - 500658-B21 Server Memory,587507-B21 HP Xeon L5640 2.26GHz DL380 G7 Null New 587507-B21 Wholesale Price 587507-B21
163,1,345021-B21 BL20P G2 Xeon 3.2GHz 1GB (2P Null,"345021-B21 BL20P G2 Xeon 3.2GHz 1GB (2P, Null Price, Wholesale 345021-B21"
164,1,Samsung M393B2G70DB0-YK0 16GB DDR3 PC12800 Memory,Samsung M393B2G70DB0-YK0 CZC 16GB DDR3-1600 ECC RDIMM
165,1,NZXT Phantom 530 Full Tower Gaming Case - Black,NZXT Phantom 530
166,0,Corsair Vengeance LPX - DDR4 16 GB: 2 x 8 GB DIMM 288-pin Corsair System Memory (RAM),Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 2666MHz C16 Memory Kit - Black
167,0,Sandisk Ultra Series SDHC UHS-1 Class 10 16 GB,SanDisk Ultra Premium Edition flash memory card 200 GB microSDXC UH
168,0,Corsair AF120 LED Quiet Edition High Airflow Fan Single Pack - White,Corsair Vengeance LED White 16GB (2x8GB) DDR4 PC4-24000 3000MHz Dual Channel Kit CMU16GX4M2C3000C15
169,0,Logitech C920 1920x1080pixels USB 2.0 Black webcam,Logitech BCC950 ConferenceCam
170,0,HP 64-GB (8x8GB) PC2-5300 SDRAM Kit,HP 1GB (2x512MB) PC2-5300 SDRAM
171,1,230994-001 HP Rail Kit for ML370 G2/G3,230994-001 HP Rail Kit for ML370 G2/G3
172,0,HP Smart Array 641 Controller,HP Smart Array 3200
173,0,"AMD A4-7300, 2x 3.80GHz, boxed",AMD A6 6400K
174,0,HP Xeon E78867 2.13GHz BL680c G7,HP Xeon E5506 2.13GHz DL380 G6
175,0,AMD Ryzen 5 Quad Core Processor - Retail ▷ AMD,AMD Ryzen 5 1400 Quad-Core Processor with Wraith Stealth cooler YD1400BBAEBOX Novatech
176,1,HP Xeon X7560 2.26GHz BL680c G7 589073-B21,"HP Xeon X7560 2.26GHz BL680c G7, Price 589073-B21 New"
177,0,Apple iMac 21.5in 3.1GHz Core i3 Late 2011 MC978LL/A,Apple iMac 21.5in 2.8GHz Quad-core i7 Mid 2011 MC812LL/A-BTO
178,0,Corsair - Vengeance LPX 16GB (2 x 8GB) DDR4-2400 Memory Memory PCPartPicker España,Corsair Vengeance LPX 32GB (2x16GB) DDR4 PC4-21300C16 2666MHz Dual Channel Kit - Black Corsair 2666MH | OcUK
179,0,354560-B21 HP PC3200-ECC SDRAM DIMM Null,354560-B21 HP PC3200-ECC SDRAM DIMM Null
180,0,Seagate 1TB Barracuda 3.5in 7200RPM Internal Hard Drive ST1000DM003,Seagate Desktop HDD 500GB 3.5 SATA II Serial ATA hard disk drive Product data Seagate drive internal drives (ST3500630NS)
181,0,Corsair Vengeance CMZ8GX3M2A1866C9 8GB DDR3-1866 CL9 Memory Kit,Corsair XMS3 8GB (2x4GB) DDR3 PC3-12800 1600MHz Dual Channel Kit
182,0,EVGA NVIDIA GeForce GTX 1080 8GB Founders Edition Graphics Card MZ-N5E1T0BW,"Zotac GeForce GTX 1080 TI AMP Edition Graphics Card, 11GB GDDR5X (ZT-P10810D-10P)"
183,0,Intel EXPI9301CT Gigabit PCI-Express Network Adapter - Intel,TPLINK TLSG1005D SWITCH 5P GIGALAN TPLINK
184,1,4GB DDR4 HX FUR BK CL15 2666MHz,Kingston 4GB PC4-21300 288-pin DDR4 SDRAM DIMM (HX426C15FB/4)
185,0,HP Pavilion Monitor,HP Pavilion Desktop
186,1,"Logitech C920 HD Pro Webcam, Widescreen Video Calling & Recording, 1080p Camera, Desktop/Laptop Webcam","Logitech HD Pro Webcam C920, 1080p Video Calling & Recording, Widescreen Camera, Desktop or Laptop Use"
187,0,"Intel Xeon Processor E5-2690V2 (25M Cache, 3.0GHz) CPU",Intel Core i5-6600K 3.5GHz 6MB LGA1151 Boxed
188,0,SanDisk Extreme MicroSDXC UHSI V30 Card 64GB,Kingston Ultimate flash memory card 128 GB SDXC
189,0,Corsair 32GB Vengeance LPX DDR4 2133MHz RAM/Memory Kit 2x 16GB CMK32GX4M2A2133C13,Corsair CMU32GX4M2C3000C15R
190,0,ASUS H81I-PLUS Asus catálogo,ASUS H170M-E D3 Intel Skylake Micro ATX Motherboard | SCAN UK
