id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
40,0,Instant Immersion German,,39.99,Instant Immersion French,,27.57
41,0,Adobe Creative Suite Design Standard,,1199.0,Adobe Creative Suite Web Premium,,1691.87
42,0,Microsoft CRM Small Business Ed CAL,,9929.0,Microsoft Windows Server License & Software Assurance 1 CAL Open Business,unknown,41.58
43,0,Digidesign Music Production Toolkit,,495.0,Apple/Emagic Logic Pro Software,,unknown
44,0,Adobe Creative Suite Master Collection,,1999.0,Adobe After Effects CS3,,unknown
45,0,Hoyle Kids' Games,Encore,9.99,Hoyle Card Games,unknown,unknown
46,0,Net Ad Creator,,39.99,Laughingbird The Logo Creator,,34.99
47,1,Reel Deal Slots,,9.99,Phantom EFX Reel Deal Slots,,7.36
48,0,Adobe Creative Suite Web Standard,,999.0,Adobe Production Premium CS3 Software Suite for Mac,NaN,1698.95
49,0,Adobe Creative Suite Design Premium,,1599.0,Adobe Creative Suite Web Premium,,1691.87
50,0,Windows Vista Business,Microsoft,329.95,Microsoft Windows Vista Business,,249.95
51,0,QuickBooks Pro Multistore,,1399.95,QuickBooks Pro 2007 Edition,,499.99
52,0,Microsoft Office Mac,,unknown,Microsoft Word 2004 for Mac,,231.29
53,0,Instant Immersion Spanish,,49.99,Instant Immersion Italian,,20.99
54,0,Adobe Acrobat Pro,,273.0,Adobe Acrobat Professional,NaN,405.99
55,0,Apple Final Cut Studio,Apple,1299.0,Adobe Flash CS3 Professional,,699.0
56,0,Reference Success Deluxe,,49.95,High School Success Deluxe,,unknown
57,0,Microsoft Windows Vista,,179.99,Microsoft Windows Vista Home Basic,,99.99
58,0,Microsoft Visual Studio Professional,,549.0,Microsoft Excel,,unknown
59,0,Peachtree by Sage Premium Accounting,Sage Software,499.99,Sage (PTree) Premium Accounting for Nonprofits,,590.35
60,0,Adobe Creative Suite Production Premium,,1699.0,Adobe CS3 Production Premium Upgrade,unknown,822.99
61,0,Microsoft SQL Server Developer Edition,,49.95,Microsoft Exchange Server Enterprise Edition,,6594.2
62,0,Absolute Software Computrace LoJack for Laptops,Absolute Software,49.95,Computrace LoJack for Laptops Subscription Package,,39.95
63,0,valuesoft tune transfer,valuesoft,29.95,pinnacle mobile media converter,,29.95
64,0,Sibelius Professional,,599.99,Sibelius Software Music Production Software,,449.95
65,0,Microsoft Entertainment Pack,,49.5,Entertainment Partners EP Budgeting for Film,unknown,415.99
66,0,Adobe Premiere Pro,,849.0,Adobe Premiere Pro CS3,,320.25
67,0,Microsoft Office Small Business,,735.33,Microsoft Windows Vista Business Retail,,299.99
68,1,World of Rainbow Fish,,19.99,World of Rainbow Fish,,19.19
69,0,Mcafee Internet Security Suite,,89.99,F-Secure Internet Security,,63.35
70,0,SonicWall GMS Standard Edition,SonicWall,unknown,SonicWall CFS Standard Edition,,2124.92
71,0,Microsoft Windows Vista,,399.95,Microsoft Windows Vista Home Premium,,239.99
72,1,IrisPen Express Translator,,149.99,IrisPen Express Translator,,142.29
73,0,Microsoft Office Standard,,239.99,Microsoft MapPoint with GPS Locator,,349.99
74,0,Adobe InDesign CS3 Upgrade,,199.0,Adobe Dreamweaver CS3 Upgrade Windows,,236.74
75,0,Microsoft PowerPoint,,229.99,Microsoft Office Ultimate,,539.95
76,0,Microspot MacDraft Professional,Microspot Ltd.,349.99,Adobe Acrobat V8.0 Professional,,405.99
77,0,Adobe Photoshop Elements,,unknown,Adobe Photoshop CS3 Extended,,279.0
78,1,Snap Spelling,,19.95,Spelling,unknown,4.93
79,0,NetManage Rumba Unix-Hp Edition,NetManage,unknown,InstallAnywhere Enterprise Edition,,4746.16
80,0,ZoneAlarm Internet Security Suite,,49.99,Panda Software Panda Internet Security 2007,,69.99
81,0,Mediafour MacDrive,,49.99,Quark QuarkXpress Upgrade,,244.99
82,0,Microsoft Office Student and Teacher Edition,,149.99,Microsoft Office Student and Teacher Edition,,146.95
83,1,Microsoft Visio Standard,,129.95,Microsoft Office Visio Standard Upgrade,,129.95
84,0,Quicken Premier,Intuit,79.95,QuickBooks Pro,Intuit,398.99
85,0,Microsoft Office Standard,,239.99,Microsoft Word,,109.99
86,0,Peachtree by Sage Premium Accounting,Sage Software,499.99,Laser Checks for Peachtree (R) Accounting,,106.29
87,0,Adobe Dreamweaver,,199.0,Adobe Flash Professional,,205.99
88,1,National Geographic Redshift 5,Topics Entertainment,39.99,Redshift 5 National Geographic,,39.99
89,0,The Print Shop Deluxe,Encore Software,49.99,The Print Shop Zoom,,17.97
90,0,Panda Antivirus,,29.95,Norton Antivirus 3 User Pack,,unknown
91,0,Adobe Creative Suite Production Premium,,799.0,Adobe Acrobat Professional,,145.99
92,0,Power Production Storyboard Artist,,unknown,Power Production Storyboard Quick Software,,299.0
93,0,Adobe CS3 Design Standard,,399.0,Adobe CS3 Web Standard,unknown,1035.99
94,0,Peachtree by Sage,Sage Software,499.99,Peachtree Compatible Continuous Checks-Office Accounting,,91.59
95,0,Adobe After Effects,,299.0,Adobe Contribute,,unknown
96,0,Symantec Backup Exec SBS AWS,,447.74,Symantec Backup Exec for Windows Servers Agent,,644.84
97,0,Station Access Collection,,29.99,Ultimate Puzzle Collection,unknown,9.95
98,0,Microsoft PowerPoint,,109.99,Microsoft Windows Vista Home Basic,,99.99
99,0,Microsoft Office,,399.99,Microsoft Word,,unknown
100,0,Instant Immersion Spanish,,unknown,Instant Immersion Italian,,36.11
101,0,RollerCoaster Tycoon 3,Aspyr Media,49.99,Roller Coaster Tycoon 3,,29.99
102,0,Peachtree by Sage Complete Accounting,Sage Software,269.99,Sage Premium Accounting for Manufacturing,,unknown
103,0,Recam Remote Monitoring Software,,129.0,Corel Ulead DVD Workshop 2 Authoring Software,,299.95
104,0,QuickBooks Premier,,399.95,Adobe Production Premium CS3 Software Suite,,1698.95
105,1,Logic Pro,,199.99,Logic Platinum / Gold to Logic Pro Update,,unknown
106,0,Britannica Deluxe,,29.95,Britannica Deluxe 2008,unknown,26.5
107,0,TLC Arthur's Kindergarten Learning System,Encore,19.99,Encore Reader Rabbit 1st Grade Learning System,,17.97
108,0,Tonka Town,Atari,9.99,Geometry,,unknown
109,0,Punch Home Design,,39.99,Punch Home Design Architectural Series,,118.99
110,0,Adobe Creative Suite Web Premium,,1399.0,Adobe CS3 Master Collection,unknown,2054.99
111,0,Adobe Illustrator CS3,,199.0,Adobe Illustrator CS3,,599.0
112,1,Microsoft Windows Vista Business,,299.95,Microsoft Windows Vista Business,,299.99
113,0,Instant Play Guitar Deluxe,Topics Entertainment,39.48,Instant Immersion Spanish Deluxe,,unknown
114,0,Microsoft Windows Terminal Server Client Additional License,,669.0,Microsoft Windows Server Client Access License,,688.99
115,0,Adventure Workshop,Encore Software,19.99,Encore Software Adventure Workshop,,17.97
116,0,JumpStart Advanced Preschool,Knowledge Adventure,19.99,JumpStart Advanced 3rd Grade,,19.99
117,1,Aquarium 3-in-one,Encore Software,19.99,Aquarium 3-in-one Limited Edition,,19.95
118,0,Hoyle Casino,Encore,19.99,Hoyle Card Games,,19.99
119,0,Mcafee Total Protection,,99.99,Mcafee Total Protection,,86.94
120,0,Microsoft Visio,,259.95,Microsoft Windows Vista Business,,249.95
121,0,Adobe Premiere Pro,,299.0,Premiere Pro CS3,,808.15
122,0,HP ProCurve VPN Client Software,Hewlett Packard,unknown,SafeNet SoftRemote VPN Client License,,184.57
123,0,Adobe Illustrator,,599.0,Adobe InDesign,,205.99
124,0,Punch Home Design Architectural Series,,129.99,Punch Super Home Suite Complete Product,,45.97
125,0,Microsoft Office Professional,,499.99,Web Easy (R) Professional,,unknown
126,0,Microsoft OneNote,,79.95,Microsoft Office Standard Edition,,234.95
127,0,Adobe Creative Suite Web Premium,,1399.0,Adobe CS3 Production Premium,unknown,822.99
128,0,Adobe After Effects,,999.0,Adobe After Effects CS3 Professional Software,,unknown
129,0,Microsoft PowerPoint,,109.99,Microsoft Access,,109.99
130,0,Absolute Software Computrace LoJack for Laptops,,99.95,Absolute Software Computrace LoJack for Laptops,,85.97
131,0,Punch ! Home Design,,39.99,Punch Software Punch ! Home Design Architectural Series 4000,,168.97
132,0,Family Tree Maker Essentials,,29.95,Encore Family Tree Maker Platinum,,85.07
133,0,High School Advantage,Encore Software,29.95,Encore Math Advantage,,unknown
134,0,Adobe Photoshop Elements,,unknown,Adobe Premiere Elements and Photoshop Elements,,149.95
135,0,Adobe InDesign,,199.0,Adobe Photoshop,,189.99
136,1,Turbocad Mac,IMSI,249.99,IMSI Turbocad Mac,,204.67
137,0,Microsoft Windows XP Professional,,199.99,Adobe After Effects Professional,,999.0
138,0,Quicken Premier,,79.95,QuickBooks Premier Edition,,1309.31
139,0,Microsoft Office & Windows Training,,49.95,Microsoft Office Software Suite OEM Mac Apple,,239.95
140,1,QuickBooks Premier Professional Services Edition,,399.95,Intuit QuickBooks Premier Professional Services Edition,,349.95
141,0,Adobe Creative Suite Design Premium,,1599.0,Adobe Creative Suite Design Premium Upgrade,,1687.48
142,0,Adobe Illustrator CS3,,199.0,Adobe Contribute CS3,NaN,82.99
143,0,Microsoft Office Frontpage,,159.98,Microsoft Office SBE,,unknown
144,0,Microsoft Visual Studio,,5099.0,Microsoft Visual Studio Professional Edition,,757.74
145,0,Microsoft OneNote,,99.95,Microsoft Money Home and Business,,89.99
146,0,Peachtree Complete Accounting,,269.99,Peachtree Complete III for DOS,,144.59
147,0,Math Missions The Amazing Arcade Adventure,Scholastic,19.99,Math Missions The Race To Spectacle City Arcade,,8.49
148,0,Adobe Acrobat Professional,,273.0,Adobe Acrobat Professional,,145.99
149,0,Valuesoft Tune Transfer,Valuesoft,29.95,Adobe Captivate 2 Software,unknown,598.95
150,0,Math Missions The Race To Spectacle City,Scholastic,29.95,Math Missions The Amazing Arcade Adventure,,unknown
151,0,Microsoft Visio Standard,,129.95,Microsoft Visual Studio Professional Edition Upgrade,,757.74
152,0,National Geographic Photo Gallery,,9.99,Merriam-Webster's Dictionary,,9.59
153,0,Peachtree by Sage Premium Accounting,Sage Software,599.99,Peachtree Compatible Continuous Forms-Accounting for Windows,,199.99
154,1,Abacus USA/World Extreme Landscapes,,39.95,Abacus USA/World Extreme Landscapes,unknown,38.43
155,0,Sony Sound Forge Audio Studio,,69.99,Sony Creative Software Sound Forge Audio Studio,,55.29
156,0,EMC Retrospect,,unknown,EMC Retrospect,,54.68
157,0,Digidesign Music Production Toolkit,,495.0,Make Songwriter Software,unknown,unknown
158,0,Punch Master Landscape & Home Design,,99.99,Punch Home Design Studio,,unknown
159,0,Microsoft Office Professional,,499.99,Windows XP Professional Edition with SP2,,199.99
160,0,Adobe Photoshop CS3 Extended,,349.0,Adobe Photoshop CS3 Extended Software Full Version,,969.0
161,0,Family Tree Maker,Encore Software,unknown,Family Tree Maker,,42.97
162,0,Instant Immersion Language Lab,,unknown,Instant Immersion Languages,,47.36
163,0,emedia Intermediate Guitar Method,,59.99,emedia Music Corp emedia Intermediate Guitar Method,,49.21
164,0,Apple Final Cut Studio,Apple,1299.0,Final Cut Studio Version Upgrade Package,,460.7
165,0,Steinberg Cubase Studio,Steinberg,499.99,Steinberg Studio Case 2 Music Production System,,164.95
166,0,Punch Master Landscape & Home Design,,59.99,Instant Landscape Design,,17.9
167,0,Registry Mechanic,Encore Software,46.52,,unknown,unknown
168,0,Steinberg Cubase,,549.99,Steinberg WaveLab Studio,,199.95
169,1,Autodesk Autocad Customizing the Interface,,47.95,Autodesk Autocad Customizing the Interface,,39.69
170,1,Humorous Greeting Card Factory,,29.99,Nova Development Humorous Greeting Card Factory,,29.99
171,0,Punch ! 5 in 1 Home Design,,39.99,Punch Software Punch ! 5 in 1 Home Design,,35.99
172,0,Adobe Premiere Pro,,849.0,Adobe Premiere Pro CS3 Video Editing Software For Mac AV Production Software,unknown,unknown
173,0,Microsoft Mappoint,,299.0,Microsoft Word Upgrade,,unknown
174,0,Hallmark Card Studio,,49.99,Sierra Home Hallmark Card Studio,Sierra Home,19.26
175,0,Instant Immersion Italian,,29.99,Instant Immersion Spanish Deluxe,,36.11
176,1,Burning Monkey Solitaire,Freeverse Software,24.99,Burning Monkey Solitaire 3D,,24.99
177,0,Aquarium,Encore Software,19.99,Fallout Collection,,24.49
178,0,Microsoft Office,,29.99,Microsoft Office Pro 2004 Software Suite,,498.95
179,0,Steinberg Cubase,,999.99,Sony Sound Forge Digital Audio Production Suite,,299.95
180,0,Adobe Photoshop,,649.0,Adobe Pagemaker,,79.99
181,0,Diskeeper Professional,Diskeeper Corporation,79.21,Microsoft Office Accounting Professional,,unknown
182,0,Adobe Creative Suite Design Premium,,599.0,Adobe Creative Suite Web Premium,,517.99
183,0,Punch Professional Home Design Suite,,69.99,Punch Home Design Suite Professional Architectural,,59.97
184,0,Instant Immersion Japanese,,unknown,Instant Immersion 33 Languages,,47.36
185,0,Peachtree by Sage Pro Accounting,Sage Software,169.99,Laser Checks for Peachtree (R) Accounting,,unknown
186,0,Allume Aquazone,,38.89,Allume Aquazone Bass Edition,,unknown
187,0,marine aquarium,,29.99,marine aquarium & goldfish aquarium,unknown,19.99
188,1,hp sp linux we,,unknown,sp linux we,,69216.95
189,1,Microsoft Office & Windows Training,,29.99,Microsoft Office and Windows Training,unknown,29.95
190,1,TextBridge Pro,,79.99,ScanSoft TextBridge Pro,,68.99
191,0,Adobe Production Studio,Adobe,1699.0,Adobe Production Premium CS3 Software Suite,,unknown
192,0,Adobe Dreamweaver,,199.0,Adobe Illustrator Upgrade,,206.99
193,0,Adobe Creative Suite Design Premium,,1799.0,Adobe Creative Suite Design Standard Upgrade,,unknown
194,0,Microsoft Data Analyzer,,179.0,Microsoft Office Std Upgrade,,unknown
195,0,Adobe Photoshop Elements,,unknown,Prw Photo Explosion Deluxe,,47.6
196,0,Adobe After Effects,,999.0,Adobe Acrobat Professional,,unknown
197,0,Punch Home Design Architectural Series,,199.99,Punch Home Design Architectural Series Complete Product,,108.97
198,0,M-Audio Pro Tools M-Powered,M-Audio,299.99,Apple/Emagic Logic Pro,,999.0
199,0,Instant Immersion Italian,,129.99,Instant Immersion Japanese Audio Book,,19.95
200,0,Elementary Advantage,Encore Software,unknown,Encore Elementary Advantage,,33.97
201,0,QuickVerse Mac Bible Study,,59.95,Findex QuickVerse Mac Bible Study,,215.42
202,0,M-Audio Pro Tools M-Powered,M-Audio,299.99,Adobe Soundbooth CS3,,198.95
203,0,Pinnacle Mobile Media Organizer,,49.99,Pinnacle Mobile Media Converter Software,,29.95
204,1,Adobe Soundbooth,,199.0,Adobe Soundbooth Audio Editing Software,,198.95
205,0,Microsoft Office,,399.99,Microsoft Outlook,,unknown
206,0,Adobe Creative Suite Design Premium,,599.0,Adobe CS3 Design Premium Upsell,unknown,1639.99
207,0,Symantec Client Security,,3732.0,Symantec Client Security,,3323.92
208,0,CA Internet Security Suite,,69.95,QuickBooks Pro,,unknown
209,0,Adobe Photoshop,,649.0,Adobe Photoshop,,679.99
210,0,Microsoft Excel,,229.99,Microsoft Works Suite,,99.99
211,0,Microsoft Office & Windows Training,,29.99,Microsoft Windows Vista Business,,149.99
212,0,Microsoft Word,,109.99,Microsoft Excel,,unknown
213,0,Business Card Factory Deluxe,Nova Development,29.99,Greeting Card Factory,,unknown
214,0,Middle School Success Essentials,,29.99,Middle School Success Deluxe,,49.99
215,0,SystemSuite Professional,Individual Software,49.99,Sibelius Photoscore Professional,,145.7
216,0,QuickBooks POS Pro Multistore,,1399.95,QuickBooks,,103.99
217,0,Symantec Backup Exec SBS Std,Symantec,811.21,Symantec Backup Exec for Windows Servers Central Admin Server Option,,1219.72
218,0,Microsoft Windows Server Client License,,809.0,Microsoft Internet Security and Acceleration Server Enterprise Edition License,,537.72
219,0,Palo Alto Business Plan Pro Premier,Palo Alto Software,199.0,Quicken Premier,,79.99
220,1,The Print Shop Deluxe,Encore,49.99,The Printshop Deluxe,unknown,29.9
221,0,Microsoft Excel,,229.99,Microsoft Word Upgrade,,108.95
222,0,3D Home Architect Landscape Design Deluxe,Encore,29.99,Encore 3D Home Architect Home Design Deluxe,,25.49
223,0,OnOne Software Intellihance Pro,,unknown,OnOne Software Plug-in Suite,,393.68
224,0,Microsoft Windows Vista Home Basic,,99.95,Microsoft PowerPoint 2002 Upgrade,,108.87
225,0,Microsoft Visual Studio Professional,,799.0,Microspot MacDraft Professional Edition,,249.99
226,0,Adobe Acrobat Standard,Adobe,449.99,Adobe CS3 Design Standard Upsell,,unknown
227,0,Microsoft Office Frontpage,,159.98,Microsoft OneNote,,99.95
228,1,Absolute Software Computrace LoJack for Laptops,Absolute Software,119.99,Absolute Software Computrace LoJack for Laptops,,105.68
229,0,Microsoft Publisher,,99.95,Microsoft PowerPoint,,unknown
230,0,Adobe Creative Suite Design Premium,,599.0,Adobe Contribute CS3 Upgrade,unknown,82.99
231,0,Adobe Flash Pro,,199.0,Adobe PageMaker,,79.99
232,0,QuickBooks,,39.95,QuickBooks,,199.99
233,0,Instant Immersion Spanish Audio,,39.95,Instant Immersion German Audio,,17.55
234,0,Punch Professional Home Design Suite,,99.95,Punch Pro Home Design Suite,,61.8
235,0,vcomm system suite professional,Avanquest,49.95,Adobe CS3 Flash Professional,unknown,724.99
236,0,QuickBooks Pro,,199.95,QuickBooks Premier,,499.99
237,0,Microsoft Office,,399.99,Microsoft Visio Standard,,129.95
238,0,Adobe After Effects,,999.0,Adobe After Effects Professional,,998.95
239,0,Adobe Dreamweaver CS3,,199.0,Adobe Dreamweaver CS3 Complete Package,,189.0
240,1,Namo WebEditor,,99.99,Namo WebEditor Suite,,83.92
241,0,Adobe Creative Suite Web Standard,,999.0,Total Training for Adobe Creative Suite 3 Design Premium,unknown,279.95
242,0,Microsoft Excel,,229.99,Microsoft Office Software Suite,,148.95
243,0,QuickBooks Premier,,399.95,QuickBooks Pro,,499.99
244,0,Microsoft Visual Studio Professional,,549.0,Microsoft Visual Basic . Net Standard,unknown,unknown
245,0,Adobe After Effects,,299.0,Adobe Dreamweaver CS3 Upgrade Windows,unknown,236.74
246,0,Microsoft Visual Studio Team Edition for Software Architect,,5479.0,Microsoft Student with Encarta Premium,,43.6
247,0,Adobe Creative Suite Design Standard,,399.0,Adobe Creative Suite 3 Design Standard,,369.0
248,1,Casual Games Pack,,19.99,Egames Casual Games Pack,,16.62
249,0,Microsoft Visio,,129.95,Microsoft Money,,unknown
250,0,Genuine Fractals Print Pro,,unknown,Onone Software Genuine Fractals Print Pro,,274.97
251,0,Phonics Success Deluxe,,49.99,Math Success Deluxe,,31.06
252,0,Apple Final Cut Studio,,1299.0,Apple Final Cut Express,,unknown
253,0,Norton Internet Security,,199.99,Symantec Norton Internet Security Software,,89.95
254,0,Instant Immersion French,,49.99,Instant Immersion Ingles Audio,,17.55
255,0,Microsoft Mappoint Standard,,299.0,Microsoft Office Basic Edition,unknown,unknown
256,0,SonicWall Global Management System Standard Edition,SonicWall,unknown,SonicWall Global Management System Standard Edition,,1835.31
257,0,ZipMagic,,19.95,ICopyDVDs 2,,unknown
258,0,Adobe Acrobat Professional,Adobe,273.0,Microsoft Office Accounting Professional,,unknown
259,0,Adobe Fireworks CS3,,299.0,Adobe Fireworks Academic,NaN,unknown
260,0,Microsoft Entertainment Pack,,49.5,Microsoft Student with Encarta Premium 2008,,43.6
261,0,QuickBooks Credit Card Processing Kit,,39.95,QuickBooks Credit Card Processing Kit,,39.99
262,1,Punch Super Home Suite,,49.99,Punch Super Home Suite,,45.99
263,0,Retrospect Desktop,,59.99,EMC Insignia Retrospect Desktop,,51.85
264,0,emedia Blues Guitar Legends,emedia,29.94,emedia Essential Bass Guitar DVD,,unknown
265,0,Instant Immersion Italian,,129.99,Instant Immersion Japanese Crash Course,,6.56
266,0,Punch Professional Home Design,Punch Software,99.0,Instant Home Design,,unknown
267,0,Acid Music Studio,,78.95,Acid Music Studio,,59.95
268,0,Reader Rabbit Kindergarten,,9.99,JumpStart Kindergarten,,unknown
269,0,Apple iLife Family Pack,,99.0,Apple iWork Family Pack,,99.99
270,0,Mediafour MacDrive,Mediafour Corporation,49.99,ACT! 2004,,unknown
271,0,Microsoft Windows XP Professional,,199.99,Sony Vegas7 + DVD Editing Software with Sound Forge 8,,549.95
272,0,PrintMaster Gold,Encore Software,30.66,Marine Aquarium & Goldfish Screen Saver,,unknown
273,0,Microsoft Windows Vista Business,,299.95,Microsoft Windows Small Business Server 2003 Version Upgrade License,,186.73
274,0,Adobe Creative Suite Web Standard,,799.0,Adobe Creative Suite Design Premium,,1482.0
275,0,Places,,29.99,Cosmi Imusictools,unknown,19.99
276,0,Family Tree Maker,Encore,109.95,Need For Speed Carbon Collectors Edition,,29.99
277,0,Microsoft Windows Small Business Server CALs,,unknown,Microsoft Windows Small Business Server Upgrade,,186.73
278,0,Rome Total War,,19.99,Destineer Rise of Nations,,45.99
279,0,CA Arcserve Backup,,unknown,Arcserve Backup Protection Suite,,2249.99
280,0,Punch Professional Home Design Suite,,69.99,Web Easy (R) Professional 6,unknown,49.99
281,0,Adobe Creative Suite Design Premium,,1599.0,Adobe CS3 Design Premium Upgrade,,619.99
282,0,Microsoft PowerPoint,,229.99,Microsoft Office Software Suite OEM Mac Apple & Mac Software,,unknown
283,0,Microspot MacDraft PE,,99.95,Microsoft Office 2004 for Students and Teachers,unknown,unknown
284,0,Microsoft PowerPoint,,229.99,Microsoft Outlook,,unknown
285,0,Adobe Creative Suite Design Standard,,899.0,Adobe CS3 Design Premium Academic,unknown,575.99
286,0,Peachtree Complete Accounting,,269.99,Peachtree Complete III,unknown,103.99
287,0,Sibelius Professional,,599.0,SystemSuite Professional Mini,,49.99
288,0,Reference Success Deluxe,Topics Entertainment,49.95,Elementary School Success Deluxe,,unknown
289,0,My Guitar,,29.95,Mike Dowling Homespun Swing Guitar,unknown,36.67
290,0,Pop-Up Stopper Professional,Panicware,29.99,OrgChart Professional,,unknown
291,0,M-Audio Pro Tools M-Powered,M-Audio,299.99,Make Finale Allegro,,164.95
292,0,Microsoft Excel,,229.99,Microsoft Access,,109.99
293,0,The Sims 2 Pets,Aspyr Media,34.99,The Sims Expansion Collection Vol 1,,8.72
294,1,CoreFX Three Level,,59.95,SOS Aggregation Company CoreFX Three Level-Core Learning Ltd.,,51.09
295,0,Adobe Dreamweaver,,199.0,Adobe Creative Suite Design Premium Upgrade,,569.97
296,0,Microsoft Student with Encarta Premium,,49.95,Microsoft Encarta Premium Media Volume CD Win French,,23.53
297,0,Delorme Topo USA Mapping Software,,49.95,Delorme Street Atlas USA Plus DVD,,unknown
298,0,Individual Small Business Advantage,,49.99,Elementary School Success,,unknown
299,0,PC Tools Spyware Doctor,Encore Software,29.95,PC Tools Spyware Doctor,,29.99
300,0,Punch Home Design,,39.99,Punch Pro Home Design Suite,,61.8
301,0,Project X,Marware,199.95,Software Management Approaches: Project Management Estimation and Life Cycle,,unknown
302,0,Apple iLife,,unknown,Apple iLife,,70.47
303,1,Chessmaster 9000,Feral Interactive,39.99,Chessmaster 9000,,38.99
304,0,Adobe After Effects,,299.0,Adobe Design Premium Upgrade,,619.99
305,0,Instant Immersion Italian,,29.99,Instant Immersion Language Lab Deluxe Edition,unknown,14.9
306,0,Instant Immersion Italian,,129.99,Instant Immersion Italian,,17.55
307,1,Brighter Minds The Land Before Time Kindergarten,Brighter Minds Media Inc.,9.99,Brighter Minds The Land Before Time Kindergarten,Brighter Minds Media Inc.,9.99
308,0,PrintMaster Gold,Encore Software,19.99,PrintMaster Gold,,19.99
309,0,Microsoft OneNote,,99.95,MapPoint 2006,,50.39
310,0,Adobe Creative Suite Web Standard,,799.0,Adobe CS3 Web Standard Upgrade,,413.99
311,0,Learn to Play Keyboard,,9.99,Cross Stitch Design Studio,,unknown
312,0,The Print Shop,,30.66,The Print Shop Deluxe SB CS,,42.97
313,0,Adobe Photoshop Elements,,89.99,Adobe Photoshop Elements / Premiere Elements,,139.51
314,0,marine aquarium & goldfish screen saver,,unknown,marine aquarium & goldfish screen saver,,19.99
315,0,JumpStart Advanced 1st Grade,,19.99,Knowledge Adventure JumpStart World 1st Grade,,16.93
316,0,Adobe Premiere Elements,,99.99,Adobe Photoshop Elements with Adobe Premiere Elements,,104.99
317,0,Adobe Creative Suite Design Standard,,399.0,Adobe Creative Suite Web Standard,,369.0
318,0,Corel WordPerfect Office Standard,Corel,149.99,Adobe CS3 Design Standard,unknown,413.99
319,0,Mavis Beacon Teaches Typing Deluxe,Encore Software,39.99,Mavis Beacon Teaches Typing Deluxe,,34.9
320,0,Adobe InDesign,,199.0,Adobe Design Premium,,1865.99
