id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released
11,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock, Music, Metal, Alternative, Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Burning Bright ( Live From Washington State ) Somewhere In The Stratosphere Rock,Shinedown,,Rock,$ 1.29,( C ) 2005 MCA Nashville,3:53,2011-04-18
12,0,"If I Am a Stranger ( Live In Amsterdam ) Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] Singer/Songwriter , Music , Rock $ 0.99 2012 PAXAM RECORDS 5:10",,VAL -,VAL -,$ 0.99,VAL -,5:10,2-Jul-12,Dear Chicago ( Live in Stockholm ) Live After Deaf ( Collection ) 2012 PAXAM RECORDS,Ryan Adams,VAL -,"Folk , Rock",$ 0.99,VAL -,2:29,"July 2 , 2012"
13,0,,,,,,,,,,,,,,,,
14,0,"Closer ( feat . Mike Posner ) Nick Jonas $ 1.29 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 3:48",Unknown,Nick Jonas ( Deluxe Version ),"Pop, Music, Teen Pop, Pop/Rock, Rock",$1.29,VAL -,03:48,2014-11-10,"Numb [ feat . Angel Haze ] [ Clean ] Pop $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. 3:57",Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],VAL -,$1.29,VAL -,03:57,2014-11-10
15,0,Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ),Shinedown,VAL -,"Rock, Music, Metal, Alternative, Hard Rock",$ 1.29,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,45 ( Live Acoustic From Kansas City ) Somewhere In The Stratosphere,Shinedown,VAL -,Rock,$ 1.29,( C ) 2005 MCA Nashville,6:12,2011-04-18
16,0,Starry Eyed ( AN21 and Max Vangeli Remix ) Starry Eyed ( Remixes ) - EP,Ellie Goulding,Starry Eyed ( Remixes ) - EP,"Dance, Music, Pop, Rock",USD 1.29,2011 Polydor Ltd. ( UK ),08:14,15-Feb-11,Lights ( Shook Remix ) Ellie Goulding Lights ( The Remixes Part 1 ),Ellie Goulding,Lights ( The Remixes Part 1 ),Pop,USD 1.29,( C ) 2011 Polydor Ltd. ( UK ),03:49,23-May-11
17,0,Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP,Kaskade & Skrillex,"Dance , Music , Electronic 2012 Ultra Records , Inc.",VAL -,$1.29,VAL -,17-Apr-12,6:14,Scary Monsters And Nice Sprites ( Phonat Remix ) More Monsters And Sprites EP,Skrillex,"Dance & Electronic , Dubstep 2011 Rory Bourke Music Co. ( BMI ) June 7 , 2011",VAL -,$1.29,VAL -,3:39,2011-06-07
18,0,"Titanium ( Spanish Version ) David Guetta Titanium ( Spanish Version ) - Single Dance , Music , Electronic $ 1.29",David Guetta,-,Dance & Electronic,$ 1.29,"2012 What A Music Ltd , Licence exclusive Parlophone Music France",3:58,20-Aug-12,"Titanium ( feat . Sia ) [ Cazzette 's Ant Seeking Hamster Mix ] $ 0.99 January 20 , 2012",David Guetta,Titanium ( Feat . Sia ),Dance & Electronic,$ 0.99,"2011 What A Music Ltd , licence exclusive Parlophone Music France",6:37,"January 20, 2012"
19,1,Halcyon Ellie Goulding,,Halcyon Days ( Deluxe Edition ),"Pop, Music, Dance, Rock",VAL -,Polydor Ltd. ( UK ),3:24,2013-08-27,"Halcyon Ellie Goulding Pop ( C ) 2013 Polydor Ltd. ( UK ) 3:24 August 27 , 2013",,Halcyon,VAL -,$ 1.29,Polydor Ltd. ( UK ),3:24,2013-08-27
20,0,,,,,,,,,,,,,,,,
21,0,The Whisperer ( feat . Sia ),David Guetta,"What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved ","Dance , Music , Electronic , House , Rock , French Pop 2014",$ 1.29,All rights reserved,24-Nov-14,VAL -,Dangerous ( feat . Sam Martin ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:23,"November 24 , 2014"
22,0,Slow Down ( Sure Shot Rockers Reggae Dub Remix ) Slow Down ( Reggae Remixes ) - Single,Selena Gomez,-,"Reggae, Music, Electronic, Dance, Rock",$ 1.29,"2013 Hollywood Records , Inc.",-,20-Aug-13,Good For You ( Yellow Claw & Cesqeaux Remix ) [ feat . A$ AP Rocky ] Pop,Selena Gomez,Good For You ( Remixes ),-,$ 1.29,( C ) 2015 Interscope Records,3:01,"September 4 , 2015"
23,1,"True Colors ( feat . Nicki Minaj ) Blacc Hollywood Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 19-Aug-14",Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap, Music, Rap, East Coast Rap, Hardcore Rap, Rock",$1.29,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,2014-08-19,"True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",Wiz Khalifa,Blacc Hollywood,Rap & Hip-Hop,$1.29,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,2014-08-19
24,1,"Turn Around ( 5,4,3,2,1 ) - Deluxe Single",,"Turn Around ( 5,4,3,2,1 ) - Deluxe Single","Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance",VAL -,© àœ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:35,VAL -,"Turn Around ( 5,4,3,2,1 ) Flo Rida Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20",,Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop,Rap & Hip-Hop,$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States ,3:20,2010-11-26
25,0,Lifted ( feat . Emeli Sand ' ® & Professor Green ) Hotel Cabana ( Deluxe Version ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop, Music, Rock, R&B / Soul, Contemporary R&B, Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,2014-05-06,One Way [ feat . Mic Righteous ] Naughty Boy Hotel Cabana ( Deluxe Version ) [ Explicit ],Naughty Boy,Hotel Cabana ( Deluxe Version ),Pop,$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:26,2014-05-06
26,0,"Young , Wild & Free ( feat . Bruno Mars )",Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap ",$ 1.99,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:12,2011-12-12,Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),"Gangsta & Hardcore , Rap & Hip-Hop ",$ 0.99,Geffen Records,3:08,2004-11-16
27,1,,,,,,,,,,,,,,,,
28,0,If I Am a Stranger ( Live In Amsterdam ) Live After Deaf ( Live ) [ Complete Collection ] 2012 PAXAM RECORDS 5:10,Ryan Adams,-,"Singer/Songwriter , Music , Rock",$ 0.99,-,-,2-Jul-12,"Lucky Now ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ] Ryan Adams $ 1.29 ( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records April 21 , 2015",-,Live At Carnegie Hall [ Explicit ],Rock,$ 1.29,-,6:01,-
29,0,"Masterpiece ( feat . Jordan Rakei ) Disclosure Caracal 2015 Island Records , a division of Universal Music Operations Limited",Disclosure,Caracal,"Electronic, Music, Dance, Garage, House, Rock",Album Only,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",04:01,VAL -,"Holding On [ feat . Gregory Porter ] Disclosure $ 1.29 5:15 September 25 , 2015",Disclosure,Caracal,"Electronica, Dance & Electronic",$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",05:15,2015-09-25
30,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ),David Guetta,VAL -,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,All rights reserved .,3:20,24-Nov-14,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) Listen ( Deluxe ),David Guetta,VAL -,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:08,24-Nov-14
31,0,El Perdon (Forgiveness) - Single,Nicky Jam & Enrique Iglesias,El Perd ' _ n ( Forgiveness ) - Single,"International, Latin Music, Latin Hip-Hop",$ 1.29,2015 Sony Music Entertainment US Latin LLC,3:26,10-Jul-15,El Perdon (The Remixes),Nicky Jam & Enrique Iglesias,El PerdÌ_n ( The Remixes ),"International, Latin Music, Latin Hip-Hop",$ 1.29,,4:09,2015
32,0,"Take Care ( feat . Rihanna ) Take Care ( Deluxe Version ) Hip-Hop/Rap , Music $ 1.29",Drake,VAL -,"Hip-Hop/Rap, Music",$ 1.29,© àœ 2011 Cash Money Records Inc.,4:37,15-Nov-11,"Make Me Proud [ feat . Nicki Minaj ] [ Clean ] Take Care ( Deluxe Edition ) 3:39 March 20 , 2012",Drake,VAL -,Rap & Hip-Hop,$ 1.29,( C ) 2012 Cash Money Records Inc.,3:39,20-Mar-12
33,0,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap Album Only 2015 300 Entertainment/RGF Productions",VAL -,VAL -,05:11,VAL -,My Way ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],"Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",$ 1.29,VAL -,03:33,2015-09-25
34,1,I Ain't Livin' Long Like This - Take It to the Bank - EP 2014 Sony Music Entertainment,Chris Janson,,"Country, Music",$1.29,,04:13,24-Feb-14,"I Ain't Livin' Long Like This - Chris Janson - Take It to the Bank (EP) February 24, 2014",,,Country,$1.29,(C) 2012 Cash Money Records Inc.,04:13,
35,1,I Ca n't Go There ( Acoustic Version ),Kenny Chesney,"No Shoes , No Shirt , No Problems","Country, Music, Contemporary Country, Urban Cowboy",VAL -,VAL -,3:45,2002-04-02,"I Ca n't Go There ( Acoustic Version ) Kenny Chesney No Shoes , No Shirt , No Problems Country 3:45 April 2 , 2002",Kenny Chesney,"No Shoes , No Shirt , No Problems","Country, Music, Contemporary Country, Urban Cowboy",$ 0.99,Underground Avenue,3:45,VAL -
36,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock, Music, Metal, Alternative, Hard Rock",USD 1.29,VAL -,05:06,2011-04-18,Times Like These ( Live Acoustic From Kansas City ),Shinedown,Somewhere In The Stratosphere,Rock 4:07,$ 1.29,( C ) 2005 MCA Nashville,VAL -,2011-04-18
37,1,Who I Am With You,Chris Young,A.M.,Country,$ 1.29,VAL -,3:13,2013-09-16,"Who I Am With You Country September 16, 2013",Chris Young,A.M.,Country,$ 1.29,"(C) 2010 Hollywood Records, Inc.",3:11,VAL -
38,0,If I Am a Stranger ( Live In Amsterdam ) Live After Deaf ( Live ) [ Complete Collection ] 2012 PAXAM RECORDS 5:10,Ryan Adams,Live After Deaf ( Collection ),"Singer/Songwriter, Music, Rock",$0.99,2012 PAXAM RECORDS,05:10,2012-07-02,"16 Days ( Live in London 2 Bonus Track ) Ryan Adams Folk , Rock $ 0.99 4:56 July 2 , 2012",Ryan Adams,Live After Deaf ( Collection ),"Folk, Rock",$0.99,2012 PAXAM RECORDS,04:56,2012-07-02
39,0,Gold ( feat. Eighty4 Fly ) Macklemore & Ryan Lewis The Heist ( Deluxe Edition ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap, Music, Rap, Alternative Rap, West Coast Rap",$ 1.29," Ã¢ 2012 Macklemore , LLC .",4:11,1-Aug-12,"Neon Cathedral ( feat. Allen Stone ) Macklemore & Ryan Lewis The Heist [ Explicit ] Rap & Hip-Hop 2014 Selena Garcia & Steven Gomez October 9 , 2012",Macklemore & Ryan Lewis,The Heist [ Explicit ] Rap & Hip-Hop 2014,Rap & Hip-Hop 2014,$ 1.29,VAL -,4:34,2012-10-09
40,0,The Whisperer ( feat . Sia ),David Guetta,-,"Dance , Music , Electronic , House , Rock , French Pop",USD 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",-,24-Nov-14,S.T.O.P ( feat . Ryan Tedder ) David Guetta,-,-,Dance & Electronic 2015 If Moving Your Mine,USD 1.29,-,3:34,"November 24 , 2014"
41,0,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],Justin Bieber,The Island Def Jam Music Group,"Dance, Music, Rock",$ 1.29,-,4:40,11-Sep-12,Love Me Like You Do ( Sax Instrumental Version ) Justin Ward Love Me Like You Do - Made Popular By Ellie Goulding Pop ( c ) 2015 Covered Records 3:16,-,-,-,$ 0.89,-,-,-
42,1,Doin' My Thing,Luke Bryan,VAL -,Country,$ 1.29,All rights reserved.,3:09,VAL -,Doin' My Thing Luke Bryan Doin' My Thing Country $ 1.29 3:09,Luke Bryan,(C) 2009 Capitol Records Nashville,Country,VAL -,(C) 2009 Capitol Records Nashville,VAL -,"October 2, 2009"
43,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap, Music, Hardcore Rap, East Coast Rap, Rap",USD 1.99,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,05:20,2012-12-04,KK ( feat . Project Pat & Juicy J ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,USD 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,04:09,2014-08-19
44,0,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ] Turn Around ( 5,4,3,2,1 ) [ Remixes ]",Flo Rida,VAL -,"Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:09,19-Apr-11,Gdfr ( Feat . Sage The Gemini & Lookas ) [ K. Theory Remix ],Flo Rida,Gdfr ( Feat . Sage The Gemini & Lookas ) [ Remixes ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:08,2015-01-21
45,0,Fake ( Demo ) Us and Them ( Deluxe Version ),Shinedown,Leave A Whisper ( Deluxe ) - VAL -,"Rock, Music, Metal, Hard Rock, Alternative",$ 1.29,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,05:05,2009-04-10,Left Out [ Demo ],Shinedown,VAL -,Rock,$ 1.29,Mad Decent,03:36,2003-05-27
46,1,"Whateva ( feat . Monty ) Fetty Wap Hip-Hop/Rap , Music , Rap 2015 300 Entertainment/RGF Productions",Unknown,Fetty Wap ( Deluxe ),"Hip-Hop/Rap, Music, Rap",Album Only,Unknown,05:11,Unknown,"Whateva ( feat . Monty ) [ Clean ] Fetty Wap ( Deluxe ) [ Clean ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$1.29,"2000 Mute Records Ltd., a BMG Company, under exclusive license to INgrooves",05:11,2015-09-25
47,0,Every Time You Go Bright Lights ( Deluxe Version ),Ellie Goulding,,"Pop, Music, Dance, Rock",$1.29,,3:25,2010-11-29,I Know You Care,Ellie Goulding,Halcyon ( Deluxe ),Pop,$1.29,( C ) 2013 Polydor Ltd. ( UK ),3:26,2013-08-27
48,1,Goner twenty one pilots,-,Blurryface,Alternative Rock,$1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,2015-05-15,Goner twenty one pilots Alternative Rock $1.29 3:56,-,Blurryface,-,-,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,-,"May 15, 2015"
49,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ),David Guetta,One Love (Deluxe Version),"Dance, Music 2010 Gum Prod licence exclusive Parlophone Music France",$1.29,Parlophone Music France,2:51,21-Aug-09,Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ),David Guetta,One Love (Deluxe Version),Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,$1.29,Virgin Records Ltd,3:31,2009-08-21
50,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ),David Guetta,One Love ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,2014-11-24,Gettin ' Over You ( Feat . Fergie & Lmfao ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:07,2009-08-21
51,0,Obsession ( feat . JD Davis & Miss B ) Pop Life ( Extended Version ) [ Bonus Version ] Album Only 3:06 18-Sep-07,David Guetta,VAL -,"Dance, Music, Rock, Pop, House, Electronic, Electronica, Adult Alternative",VAL -, § 2007 Gum Records,3:06,18-Sep-07,"Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:31 August 21 , 2009",David Guetta,One Love (Deluxe Version),Dance & Electronic,$1.29,2014 Swedish House Mafia Holdings Ltd (BVI) under exclusive license to Virgin Records Ltd,3:31,2009-08-21
52,0,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop, Music, R&B / Soul, Contemporary R&B, Hip-Hop/Rap, Pop/Rock, Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,6-May-14 - 1:28,-,Wonder [ feat . Emeli SandÌ © ],Naughty Boy,Hotel Cabana ( Deluxe Version ),Pop,$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"3:27 - May 6, 2014","May 6, 2014"
53,1,Sunburn ( Bonus Track ),Ed Sheeran,,"Singer/Songwriter, Music",$1.29,2011 Warner Music UK Limited,4:35,2011-09-09,Sunburn ( Deluxe Edition ) Ed Sheeran Pop,,,,$1.29,Doll records,4:35,2011-09-09
54,1,I Do n't Believe You ( Main Version ),P!NK,Funhouse,"Pop, Music, R&B / Soul, Dance, Pop/Rock",VAL -,LaFace Recording LLC,04:36,2008-10-28,I Do n't Believe You P!nk Funhouse ( Explicit ),P!nk,Funhouse,"R&B, Pop (c) 2006 Roadshow",$1.29,Roadshow,04:36,2008-10-28
55,0,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker ) Mark Ronson Uptown Special Pop , Music , R&B / Soul , Funk , Soul $ 1.29 2:16",,-,"Pop, Music, R&B/Soul, Funk, Soul",$ 1.29,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",-,13-Jan-15,"Crack In the Pearl Uptown Special [ Clean ] January 13 , 2015",Mark Ronson,-,Pop,$ 1.29,2015 Real Sounds,2:25,-
56,0,You & Me ( feat . Eliza Doolittle ) Disclosure Settle ( Deluxe Version ),Disclosure,Settle,"Electronic, Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",04:26,15-Apr-14,"Defeated No More [ feat . Edward Macfarlane ] Settle Electronica , Dance & Electronic",Disclosure,Settle,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",06:07,11-Jun-13
57,0,Toyfriend ( feat. Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) - 2:51,David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,02:51,21-Aug-09,"I Wan na Go Crazy ( Feat. Will.I.Am ; Extended ; Continuous Mix Version ) - 4:54 August 21 , 2009",David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,04:54,2009-08-21
58,0,"Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap 2015 300 Entertainment/RGF Productions 5:11",Fetty Wap,-,"Hip-Hop/Rap, Music, Rap",Album Only,-,-,-,My Way ( feat . Monty ) [ Explicit ] Fetty Wap Rap & Hip-Hop $ 1.29,-,Fetty Wap [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:33,"September 25 , 2015"
59,0,"O Little Town of Bethlehem All I Want for Christmas Is a Real Good Tan Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas 4:18 4-Oct-03",Kenny Chesney,-,"Country,Christmas,Honky Tonk,Contemporary Country,Miscellaneous",$0.99,2003 BMG Music,4:18,-,"Sweet Little Jesus Boy 3:04 August 17 , 2000",Kenny Rogers,Christmas Greetings,"Holiday,Christmas,Miscellaneous",$1.29,"( C ) 2000 Capitol Records , LLC",3:04,2000-08-17
