id,label,left_title,right_title
62,0,HP Intel Xeon E7-4830,HP Xeon X7560 2.26GHz 603608-B21
63,0,Cooler Master MasterCase Pro 3 Micro ATX Computer Case,Corsair Carbide Series Air 240 Micro ATX Computer Case CC-9011070-WW
64,1,SA 5I for ML370 G2 (no BBWC) 233609-001,SA 5I for ML370 G2 (no BBWC) 233609-001
65,0,HP ML370 G2 233609-001,HP ML370 G6 495942-B21
66,0,HP 1GB Advanced ECC PC2700 DDR SDRAM DIMM Kit,HP 1GB PC3200 Reg ECC Kit 376638-B21
67,1,Crucial 8GB DDR3L 1600MHz SODIMM CT102464BF160B,Crucial 8GB DDR3L 1600MHz SODIMM CT102464BF160B
68,0,Intel Core i7 6900K 8Core 3.2GHz 20Mb 140W,Intel Core i7-6850K 4.0 GHz
69,1,16GB (1x16GB) DDR3-1866 RDIMM 708641-B21,HPE 16GB DDR3-1866 RDIMM 708641-B21
70,0,HP 249675-001 512MB DDR 200MHz,HP Proliant ML350 G4p PS 390394-001
71,0,Lenovo Y700-15ISK i7-6700HQ 12GB 1TB GTX960M 4GB 15.6 W10,Asus P541UJ-GO626T i7-7500u 12GB 1TB GT920 2GB 15.6 W10
72,0,ASUS Transformer Mini T102HA-D4 Atom x5 Z8350 4GB RAM 128GB,Apple iPad mini 4 Wi-Fi 128GB 7.9 MK9Q2LL/A
73,0,Fujitsu MAY2073RC 73GB 10K 2.5in SAS,HP 300GB 10K FC-AL 359461-007
74,1,Lenovo ThinkServer RD350 Xeon E5-2609V4 1.7GHz 16GB 70QK000WUX,Lenovo ThinkServer RD350 Xeon E5-2609V4 1.7GHz 16GB 70QK000WUX
75,0,MacBook Air 13in i5 1.8GHz 8GB 256GB MQD42LL/A,MacBook Pro 15in 256GB 2017 Space Gray
76,0,Corsair CMV4GX3M2A1333C9,Corsair Vengeance DDR3 8GB (2x4GB) 240-pin CMZ8GX3M2A1866C9
77,0,iPad Mini 4 Wi-Fi 64GB Space Gray,Apple 12.9-inch iPad Pro Wi-Fi 32GB ML0H2LL/A
78,0,AMD Athlon X4 870K BLACK Edition with 95w Quiet Cooler AD870KXBJCSBX,AMD RYZEN 5 1400 3.4GHz 4 CORE 65W AM4 BOX
79,0,"Seagate ST1000DM003, ST2000DM001",Western Digital WD60EFRX 6TB 3.5in SATA HDD
80,1,Apple 10.5-inch iPad Pro Smart Keyboard,Apple Smart Keyboard for 10.5-inch iPad Pro MPTL2LL/A
81,0,AMD A6 5400K Dual Core APU 3.8/3.6GHZ Processor FM2 1MB Cache 65W AD540KOKHJBOX,AMD FX 6300
82,1,Kingston HyperX Fury 16GB DDR3,Kingston HyperX Raev 16GB
83,0,Apple iPad Pro 12.9 Retina Display 256GB WiFi Space Gray MP6G2LL/A,Apple iPad Pro 12.9 256GB Space Gray WiFi
84,0,HP DL585 (4P) OPT 848 2.2GHz 356820-CT1,HP Intel Xeon E7-4820
85,0,HP DL760 Xeon 2.5 1MB (4P) 4G 338974-B21,HP BL20p G2 X2.8GHz/1MB 512MB 359623-B21
86,0,Apple Smart Keyboard for 10.5-inch iPad Pro,Apple 12.9-inch iPad Pro Wi-Fi 32GB ML0H2LL/A
87,0,HP L5640 DL380G7 Add-In Processors (CPUs) 587507-B21,HP Xeon E5506 2.13GHz BL280c G6 507825-B21
88,0,Kingston Fury Black 16GB (1x16GB) DDR4 2400MHz HX424C15FB/16,Kingston 16GB DDR4 2133MHz FURYBLACK
89,0,ASUS Crosshair V Formula-Z,ASRock Fatal1ty 990FX Killer
90,0,HP 287494-B21 128MB PC100 ECC DDR,HP 432803-B21 512MB PC2-5300 ECC DIMM
91,0,Apple MacBook Pro 15-inch 256GB (2017) Space Gray,Apple MacBook Pro 15-inch (Glossy) 2.53GHz Core i5 (Mid 2010) MC372LL/A
92,1,Targus Essential 15-15.6 Backpack Black TSB023EU,Targus 15.4 Backpack Black/Gray
93,0,Microsoft Surface Pro i5-7300U 8GB 256GB SSD FJY-00001,Apple MacBook Air 13in
94,0,Apple iPad Pro 32GB Wi-Fi + 4G Rosa Oro,Apple iPad Pro 12.9 64GB Wi-Fi Silver
95,0,Intel Xeon E5 2690 v2 3.0GHz BX80635E52690V2,HP Intel Xeon E5-2603 1.8GHz
96,0,WD Gold RE 6TB SATA 128MB 3.5in,Western Digital WD1003FZEX 1TB 7200RPM 3.5in
97,0,HP 432803-B21 512MB PC2-5300 ECC DIMM,HP 397411-B21 2GB PC2-5300 FBD
98,0,Fujitsu 73GB 10K 2.5in SAS MAY2073RC,HP 72GB 15K 2.5in SAS HDD DH0072BALWL
99,0,Apple iPad Pro 128GB Gris 12.9in 2017 Wi-fi,Apple iPad Pro 12.9in Charcoal Gray MQ0G2ZM/A
100,0,HP Workstation Z440 Xeon E5-1630V4 3.7GHz 16GB 1TB W9Z09UT#ABA,Lenovo ThinkServer RD350 Xeon E5-2609V4 1.7GHz 16GB 70QK000WUX
101,0,Seagate Barracuda 7200.14 1TB,HP G8 G9 3TB 7.2K 3.5in SATA 628061-S21-SC
102,0,HP Wide Ultra3 SCSI Adapter 154457-B21,HP NC340T Server Adapter 391661-B21
103,0,EVGA GeForce GTX 1080 8GB Founders Edition 08G-P4-6180-KR,Zotac GeForce GTX 1080 TI 11GB GDDR5X ZT-P10810D-10P
104,1,Apple iPad Pro 12.9 2017 128GB Wi-fi Space Grey,Apple iPad Pro 12.9 2017 128GB Wi-fi Space Grey
105,1,Seagate Expansion 1TB 2.5in USB 3.0 Portable Drive,Seagate Expansion 1TB Black Portable Drive
106,0,Transcend 8GB USB 2.0 Flash Drive,Corsair Slider X2 Voyager 32GB USB 3.0 Flash Drive LN62401 - CMFSL3X2-32GB
107,0,PNY Quadro K1200 NVIDIA 4GB Low Profile DP Workstation Graphics Card VCQK1200DP-PB,Gigabyte Radeon RX 480 4GB GDDR5 PCI-Express Graphics Card
108,0,Asus ZenBook 3 UX390UA i5-7200u 8GB 256GB SSD 12.5in W10 Azul,Asus ZenBook 3 Deluxe UX490UA i5-7200u 8GB 256GB SSD 14in W10 Azul
109,0,Lenovo Legion Y520-15 i7-7700HQ 8GB 128GB SSD+1TB GTX1050 4GB 15.6in,HP Zbook 15 G3 i7-6700HQ 8GB 256GB SSD Quadro M1000 2GB 15.6in
110,0,Samsung 840 Series 120GB SATA SSD MZ-7TD120BW,Samsung 840 EVO 250GB
111,0,Dell 73GB 15K U320 NHP 340-9807,Fujitsu 73GB 10K 2.5in SAS MAY2073RC
112,0,Seagate HDD 3TB 3.5in SATA,Seagate ST2000DM001
113,0,Corsair Vengeance LED CMU64GX4M4C3000C15,Corsair Vengeance Red LED 16GB DDR4 2666MHz 2x8GB CMU16GX4M2A2666C16R
114,1,Intel i7-6900K 3.2GHz BX80671I76900K,Intel i7-6900K 3.2GHz
115,0,Gigabyte GA-H110M-S2HP,Asus STRIX Z270G GAMING
116,1,HP 72.8GB U320 SCSI 10K 300955-015,HP 72.8GB U320 SCSI 10K 300955-015
117,0,Seagate ST3750330NS 750GB 15K 3.5in SATA,Seagate ST1000DM003 1TB 7.2K 3.5in SATA
118,1,Lenovo ThinkPad 14 Sleeve Black 4X40N18009,Lenovo ThinkPad 14 Sleeve
119,0,Kingston KVR13N9S8HK2/8 DDR3 4GB,DDR3 SO DIMM 4GB PC1600 CL11
120,0,Flaptop Sleeve MacBook Air 13,AmazonBasics 13.3-Inch Laptop Sleeve
121,0,Corsair SP120 Static Pressure Fan,Corsair Carbide Series CC-9011070-WW Case
122,0,HP SC40Ge Host Bus Adapter 449363-B21,HPE Ethernet 1Gb 4-port 331T Adapter 647594-B21
123,0,AMD A4-7300 3.80GHz Socket FM2+ Radeon HD 8470D Graphics AD7300OKHLBOX,Intel Core i5-7500 3.40GHz
124,0,Asus PCE-AC51 Wi-Fi Adapter 90IG02S0-BO0010,Corsair Vengeance Pro CMY16GX3M2A2133C11
125,0,A-data 16GB CompactFlash Card,PQI 16GB SDHC Secure Digital Card
126,0,HP 301044-B21 2GB 266MHz SDRAM Module,HP 432806-B21 2GB PC2-5300 SDRAM Module
127,0,Dell XPS 12 Convertible Ultrabook,HP Ultrabook 14.1in Case
128,1,TP-LINK TL-WN881ND Adaptador PCI Express Inalámbrico 300Mbps,TP-LINK TL-WN881ND network adapter
129,1,HP FlexFabric 10Gb 2-Port 554FLR Adapter 629142-B21,HP FlexFabric 10Gb 2-Port 554FLR Adapter 629142-B21
130,0,Asus GeForce GTX 1070 Ti 8GB GDDR5 Graphics Card,Asus DUAL-GTX1060-3G Graphics Card
131,1,Intel Core i5-3570 3.4GHz Quad-Core Processor BX80637i53570,Intel Core i5-3570
132,0,SanDisk 16GB MicroSD High Capacity Card Class 4 N2A-16T,SanDisk 16GB SDHC UHS-1 Class 10 Flash Card SDSDU-016G-U46
133,1,Asus PRIME X299-DELUXE LGA2066 DDR4 M.2 U.2 ATX Motherboard,Asus PRIME X299-DELUXE LGA2066 DDR4 ATX Motherboard
134,0,HP EliteBook 850 G3 Notebook PC V1H18UT#ABA,HP ProBook 640 G3 Core i5 8GB SSD 256GB
135,0,Asus Xonar Essence STX II 7.1 90YA00NN-M0UA00,Gigabyte Radeon RX 550 2GB D5 Graphics Card GV-RX550D5-2GD
136,1,"Apple MacBook Pro (13-inch, Summer 2012)","Apple MacBook Pro (13-inch, Summer 2012)"
137,0,HP 8GB (1x8GB) LP SDRAM RDIMM 647897-B21,HP 8GB (2x4GB) SDRAM Kit 408854-B21
138,0,Sandisk Z400s 256GB M.2 SATA SSD SD8SNAT-256G-1122,Micron internal solid state drives
139,0,Corsair SP120 PWM Fan 4 pin (CO-9050012-WW),AMD Athlon X4 870k 3.9 GHz
140,1,AMD FX-8350 Black Edition,AMD FX8350 Black Edition FD8350FRHKBOX
141,0,Asus ROG Strix Z270G GAMING,Asus B250M-A PRIME
142,0,SanDisk Extreme Pro 32GB SDHC UHS-I,SanDisk Extreme 32GB CompactFlash
143,0,Apple 21.5in iMac 2.9GHz Intel Core i5 Desktop Computer MD094LL/A,Apple Retina MacBook Pro 2.5GHz Intel Core i5 Notebook Computer MD213LLA
144,0,HP Smart Array P600 512GB Controller 432103-B21,HP Smart Array P420 2GB Storage controller
145,0,Intel Core i7-7700K BX80677I77700K Processor,Intel Core i7-6900K BX80671I76900K Processor
146,0,HP 358349-B21 2GB SDRAM,HP 432806-B21 2GB SDRAM
147,1,HP 15.6-inch Sleeve,HP 15.6 Valentine Sleeve
148,0,Asus PCE-N10 90-IG1Q003M00-0PA0,Intel Gigabit CT Desktop Network Adapter EXPI9301CT
149,0,HP X5450 3.0GHz ML370 G5 462711-B21,HP E5506 2.13GHz ML370 G6 495942-B21
150,0,WD Red WD20EFRX,WD Blue 4TB HDD 5400RPM SATA 6Gb/s WD40EZRZ-US
151,1,HP 36.4GB 15K Ultra3 SCSI Hot Plug HDD 235065-002,HP 36.4GB 15K U160 SCSI Hot Plug HDD 235065-002
152,1,DISCO DURO INTERNO SOLIDO HDD SSD,Kingston SSDNow V300 120GB
153,0,Dell Latitude D630 PA-10 Power Adapter PA-1900-02D,HP 199679-001 DLT SCSI 10/20-GB
154,0,Apple 12.9-inch iPad Pro Wi-Fi 32GB ML0G2LL/A,Apple 12.9-inch iPad Pro Wi-Fi 256GB
155,0,Kingston 128GB SDXC Class 10 UHS-I 90R/45W Flash Card SDA10/128GB,Transcend 32GB microSDHC UHS-I Flash Memory Card TS32GUSDU3
156,0,StarTech.com USB 3.0 to VGA Adapter LN69871,StarTech.com PCI1394_4 IEEE 1394/Firewire adapter 0065030785341
157,0,AMD Ryzen Threadripper 1900X 3.8GHz 4.0GHz YD190XA8AEWOF,AMD A10-9700E 3.0GHz 3.5GHz
158,0,HP 400GB 10K 3.5in SAS 456896-001,HP 120GB 5.4K 2.5in SATA 431786-B21
159,1,HP 512MB DDR 200MHz 249675-001,HP 512MB DDR 200MHz 249675-001
160,0,Apple iMac 27-inch 3.5GHz Quad-core i7 (Late 2013) ME089LL/A,Apple 21.5-inch Quad-core i5 iMac MC812LL/A
161,1,TP-Link TL-SF1005D 5-Port 10/100M Unmanaged Desktop Switch,TP-Link TL-SF1005D 5-Port 10/100M Switch
162,0,HP 4GB PC3-10600R-9 500658-B21,HP Xeon L5640 2.26GHz DL380 G7 587507-B21
163,1,HP BL20P G2 Xeon 3.2GHz 1GB (2P 345021-B21,HP BL20P G2 Xeon 3.2GHz 1GB (2P 345021-B21
164,1,Samsung M393B2G70DB0-YK0 16GB DDR3 PC12800,Samsung M393B2G70DB0-YK0 16GB DDR3 PC3-12800
165,1,NZXT Phantom 530 Full Tower Gaming Case - Black,NZXT Phantom 530 Negra
166,0,Corsair Vengeance LPX 16GB (2x8GB) DDR4 2400MHz CMK16GX4M2A2400C16,Corsair Vengeance LPX 16GB (2x8GB) DDR4 2666MHz C16 Memory Kit
167,0,SanDisk Ultra SDHC 16GB UHS-1 Class 10,SanDisk Ultra 200GB microSDXC UHS-I SDSDQUAN-200G-A4A
168,0,Corsair AF120 LED 120mm Fan,Corsair Vengeance LPX CMU16GX4M2C3000C16 16GB (2x8GB) DDR4 3000MHz Dual Channel Kit
169,0,Logitech C920 Webcam 960-000764,Logitech BCC950 ConferenceCam
170,0,HP 64GB (8x8GB) PC2-5300 SDRAM 495605-B21,HP 1GB (2x512MB) PC2-5300 SDRAM 397409-B21
171,1,HP Rail Kit for ML370 G2/G3 230994-001,HP Rail Kit for ML370 G2/G3 230994-001
172,0,HP Smart Array 641 Controller 291966-B21,HP Smart Array 3200 295643-B21
173,0,AMD A4-7300 3.80GHz,AMD A6 Series
174,0,HP Xeon E78867 2.13GHz BL680c G7 643778-B21,HP Xeon E5506 2.13GHz DL380 G6 492131-B21
175,0,AMD Ryzen 5 1500X Quad Core 3.70GHz Processor,AMD Ryzen 5 1400 Quad-Core Processor with Wraith Stealth cooler
176,1,HP Xeon X7560 2.26GHz BL680c G7 589073-B21,HP Xeon X7560 2.26GHz BL680c G7 589073-B21
177,0,Apple iMac 21.5-inch 3.1GHz Core i3 (Late 2011) MC978LL/A,Apple iMac 21.5-inch 2.8GHz Quad-core i7 (Mid 2011) MC812LL/A
178,0,Corsair Vengeance LPX 16GB (2x8GB) DDR4 2400MHz CMK16GX4M2A2400C14,Corsair Vengeance LPX 32GB (2x16GB) DDR4 2666MHz Dual Channel Kit CMK32GX4M2A2666C16
179,0,HP 128MB PC100 ECC DDR 287494-B21,HP PC3200-ECC SDRAM DIMM 354560-B21
180,0,Seagate ST1000DM003 1TB 7200RPM 3.5in HDD,Seagate ST3500630NS 500GB 3.5in HDD
181,0,Corsair CMZ8GX3M2A1866C9 8GB (2x4GB) DDR3-1866 CL9 Memory Kit,Corsair XMS3 8GB (2x4GB) DDR3 PC3-12800 1600MHz Dual Channel Kit CMX8GX3M2A1600C9
182,0,EVGA GeForce GTX 1080 8GB Founders Edition Graphics Card LN72479-08G-P4-6180-KR,Zotac GeForce GTX 1080 TI AMP Edition Graphics Card 11GB GDDR5X ZT-P10810D-10P
183,0,Intel EXPI9301CT Gigabit PCI-Express Network Adapter,TPLINK TLSG1005D 5P Gigabit Switch
184,1,4GB 2666MHz DDR4 CL15 HX DIMM,Kingston 4GB 2666MHz DDR4 PC4-21300 HX426C15FB/4 DIMM
185,0,HP Pavilion 32 Monitor,HP Pavilion 570-p060na Desktop
186,1,Logitech HD Pro Webcam C920 1080p Camera,Logitech HD Pro Webcam C920 1080p Camera
187,0,Intel Xeon E5 2690 v2 BX80635E52690V2 3.0GHz,Intel Core i5-6600K 3.5GHz Processor
188,0,SanDisk Extreme MicroSDXC 64GB UHS-I V30,Kingston 128GB SDXC UHS-I
189,0,Corsair Vengeance LPX 32GB (2x16GB) DDR4 2133MHz CMK32GX4M2A2133C13,Corsair 32GB DDR4 CMU32GX4M2C3000C15R
190,0,ASUS H81I-PLUS,ASUS H170M-E Intel Skylake Micro ATX Motherboard 90MB0N70-M0EAY0
191,0,Corsair Vengeance RGB 16GB (2x8GB) DDR4 2666MHz Dual Channel Memory Kit CMK16GX4M2A2666C16,Corsair 16GB DDR4 2400MHz Kit CMK16GX4M4A2400C16
192,0,HP 782995-001 6TB 7.2K 3.5in SAS HDD,HP 454141-002 500GB 7.2K 3.5in SATA
193,0,HP ProLiant BL40p Intel Xeon 2.20 GHz 345628-B21,HP Wide Ultra3 SCSI Adapter 154457-B21
194,0,Asus G501VW-FW106T,Asus ZenBook 3 Deluxe UX490UA-BE029T i5-7200u 8GB 256GB SSD 14 W10 Azul
195,0,HP DL580R G2 Xeon 2.8GHz 325134-001,HP BL20P G2 Xeon 3.2GHz 359031-B21
196,0,Asus PCE-AC55BT,TP-Link TL-WDN4800 Wireless-N Dual Band Adapter
197,1,Compaq DLT Drive 2040 SCSI Tape Drive,HP DLT 20/40-GB SCSI Tape Drive 340743-B21
198,0,Western Digital WD10PURZ 1TB Purple SATA 5400RPM 3.5in,Seagate ST4000DM004 BarraCuda 4TB SATA 5400RPM 3.5in
199,1,128GB SDXC Class 10 UHS-I Flash Card,Kingston 128GB SDXC Class 10 UHS-I Flash Card (SDA10/128GB)
200,0,Corsair Vengeance LPX 32GB (2x16GB) DDR4 2400MHz CMK32GX4M2B3000C15,Corsair Vengeance LPX 32GB DDR4 2400MHz CMK32GX4M4A2400C14
201,1,Intel Core i5-4670K 3.4GHz Quad-Core Processor BX80646I54670K,Intel Core i5-4670K
202,0,HP 493083-001 300GB 10K 2.5in SAS HDD,HP 349237-B21 80GB 7.2K 3.5in SATA HDD DL320 G4
203,0,HP 349237-B21 80GB 7.2K 3.5in SATA HDD DL320 G4,HP 454141-002 500GB 7.2K 3.5in SATA HDD
204,0,HP 632429-003 400GB SAS SLC SSD,Seagate ST2000NM0011 2TB 7.2K 3.5in SATA
205,1,Corsair 16GB DDR4 PC4-21300 2666MHz Kit CMK16GX4M2A2666C16,Corsair Vengeance LPX 16GB (2x8GB) DDR4 2666MHz Kit
206,1,Tech air TAECB001 15.6 Black Backpack for Asus Transformer Book Flip TP200SA-FV0170TS N3060 2GB 32GB 11.6,Tech air TAECB001 15.6 Black Backpack for HP 250 G5 i3-5005U 4GB 1TB 15.6 HD W10
207,0,HP Power Bank para ordenadores portátiles Pro x2 612 G2 Core M3-7Y30 8GB 128GB SSD,Asus ROG G501VW-FW106T
208,0,Sandisk Extreme Pro Compact Flash 32GB,Kingston 64GB High Speed SD Card
209,0,Intel S3500 120GB SATA SSD,Intel 540s 240GB M.2 SATA SSD SSDSCKKW240H6X1
210,1,Apple 27in 2.7GHz Intel Quad-Core i5 iMac MC813LL/A,Apple 27in 2.7GHz Intel Quad-Core i5 iMac Z0M600069
211,0,HP FlexFabric 629142-B21,HP Xeon E5607 2.26GHz 637414-B21
212,1,HP Probook 640 G2 8GB,HP ProBook 640 G3 i5-7200u 8GB 256GB SSD 14 W10Pro
213,0,Samsung 840 EVO 250GB 2.5in Solid State Drive MZ-7TE250BW,Samsung 750 EVO 500GB Solid State Drive MZ-750500BW
214,0,MSI B350 TOMAHAWK ATX AM4 Motherboard,ASUS Prime B250M-A Motherboard Socket 1151
215,1,Sandisk iXpand 64GB,SanDisk iXpand 64GB USB 3.0 Flash Drive
216,0,HP 300GB 10K 2.5in SAS HDD 493083-001 BL685c G6,IBM 146GB 2.5in SAS HDD 42D0421
217,0,HP 40GB Ultra ATA 100 7.2K 230534-B21,HP 512MB PC2-5300 ECC DIMM 432803-B21
218,1,Apple iPad Pro 12.9-Inch Charcoal Gray MQ0G2ZM/A,Apple iPad Pro 12.9 Smart Cover
219,0,Asus VivoBook Pro N552VX i7-6700HQ 8GB 1TB GTX950 4GB W10,Asus ZenBook 3 Deluxe UX490UA i5-7200u 8GB 256GB SSD 14 W10
220,0,Intel Core i3-7350K 2.0 GHz Processor Kaby Lake,Intel Pentium G4560 3.50GHz Processor Kaby Lake
221,0,Acer Aspire ES1-132-P194,Lenovo ThinkPad Work-In Case Gen.2
222,0,Samsung 850 Pro 512GB SSD,Samsung 960 Pro 2TB SSD
