id,label,left_name,left_brewery,left_primary_style,left_secondary_style,left_abv,left_is_amber,left_is_ale,left_is_lager,left_is_imperial,left_special_ingredients,right_name,right_brewery,right_primary_style,right_secondary_style,right_abv,right_is_amber,right_is_ale,right_is_lager,right_is_imperial,right_special_ingredients
13,0,Bourbon Barrel Red Oak Ale,Tornado Brewing Company,Red Ale,Amber,unknown,True,True,False,False,bourbon,Ballast Point Tongue Buckler Imperial Red Ale,Ballast Point Brewing Company,Imperial Red Ale,Bourbon Barrel Aged,10.0,False,True,False,True,bourbon
14,0,John Barleycorn Bourbon Barrel Aged,Mad River Brewing Company,Barleywine,Barrel-Aged,12.5,False,True,False,False,bourbon,AleSmith Old Numbskull,AleSmith Brewing Company,Barley Wine,Barrel-Aged,11.0,False,True,False,False,bourbon
15,1,Royal Amber Ale,Hops Grillhouse & Brewery,Red Ale,Amber,4.5,True,True,False,False,,Kalamazoo Royal Amber Ale,Bell's Brewery,Amber Ale,,unknown,True,True,False,False,
16,1,The Gentle Mongoose,Holy City Brewing,Red Ale,Amber,6.9,True,True,False,False,,Holy City The Gentle Mongoose,Holy City Brewing,Amber Ale,,6.9,True,True,False,False,
17,0,Hop Around Imperial Red Ale,Big Bay Brewing,Red Ale,Amber,9.0,True,True,False,True,,ShuBrew Heart and Sole Imperial Red Ale,ShuBrew,Red Ale,Imperial,6.8,True,True,False,True,
18,0,3 Sisters American Red Ale,Wild Ride Brewing,Red Ale,Amber,6.0,True,True,False,False,,Saimaan Brewer's Special American Red Ale,Saimaan Juomatehdas,Red Ale,Amber,4.7,True,True,False,False,
19,0,Dread Double Red Ale,Bullfrog Brewery,Red Ale,Amber,7.8,True,True,False,False,,Wildcard Double Down Imperial Red Ale,Wildcard Brewing Company,Red Ale,Imperial,7.5,True,True,False,True,
20,0,Mountain Series : Love Rhino,Breckenridge Brewery,Red Ale,Amber,8.9,True,True,False,True,,Madhouse Venture Series Oak Aged Imperial Red,Madhouse Brewing Company,Imperial Red Ale,Oak Aged,8.5,False,True,False,True,oak
21,1,Cow Catcher Red,Mountain Town Station Brewing,Red Ale,Amber,unknown,True,True,False,False,,Mountain Town Cow Catcher Red Ale,Mountain Town Brewing Company,Red Ale,Amber,5.8,True,True,False,False,
22,0,Texas Red Amber Ale,Big Texan Brewery,Red Ale,Amber,4.5,True,True,False,False,,William Street Red Sky Amber Ale,William Street Beer Co.,Amber Ale,,5.0,True,True,False,False,
23,0,6th Anniversary Ale,Kern River Brewing Company,Red Ale,Amber,8.0,True,True,False,True,,Brew Bus Detour Series Rollin Dirty Red Ale,Cigar City Brewing,Red Ale,Wood-Aged,5.0,True,True,False,False,
24,0,Saint Gleason Imperial Red Ale,Abita Brewing Co.,Red Ale,Amber,unknown,True,True,False,True,,Mission Carrack Imperial Red Ale,Mission Brewery,Red Ale,Imperial,10.2,True,True,False,True,
25,0,Bourbon Barrel Red Ale,Figure 8 Brewing,Red Ale,Amber,unknown,True,True,False,True,bourbon,Sick N Twisted Naughty Redhead Imperial Red Ale,Sick N Twisted Brewing Company,Red Ale,Imperial Amber,8.0,True,True,False,True,
26,0,Ruby River Ruby Red Ale,Ruby River Steakhouse & Brewery,Red Ale,Amber,4.0,True,True,False,False,,Pokertree Red Earl Ruby Ale,Pokertree,Red Ale,Amber,5.5,True,True,False,False,
27,0,Stone Liberty Station Outbreak Series Red Ale,Stone Brewing,Red Ale,Amber,7.0,True,True,False,False,,Liberty High Point Rocket's Red Ale,Liberty Brewery & Grill,Red Ale,Irish,unknown,True,True,False,False,
28,0,Channary Imperial Red Ale,Narrows Brewing Co.,Red Ale,Amber,9.4,True,True,False,True,,Fulton The Libertine Imperial Red Ale,Fulton Beer Company,Red Ale,Imperial,8.5,True,True,False,True,rye whiskey
29,0,Constanza Hoppy Red Ale,Bomber Brewing,Red Ale,Amber,6.2,True,True,False,False,,Spiteful Angry Adam Hoppy Red Ale,Spiteful Brewing,Red Ale,Hoppy Amber,6.0,True,True,False,False,
30,0,Arsenal Imperial Red Ale,Great River Brewery,Red Ale,Amber,9.0,True,True,False,True,,Wynwood Fox Imperial Red Ale,Wynwood Brewing Company,Red Ale,Imperial,7.7,False,True,False,True,
31,0,Double Dragon Imperial Red Ale,Phillips Brewing Company,Red Ale,Amber,8.2,True,True,False,True,,Edge Imperial Red Ale,Edge Brewing Company,Red Ale,Imperial,8.5,False,True,False,True,
32,0,Bourbon Barrel Aged Auld Bitch,Tahoe Mountain Brewing,Barleywine,Barrel-Aged,11.0,False,True,False,False,bourbon,Aspen Bourbon Barrel Aged Conundrum Red Ale,Aspen Brewing Company,Red Ale,Barrel-Aged,6.5,True,True,False,False,bourbon
33,1,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,Barleywine,,17.0,False,True,False,True,,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing,Barley Wine,,17.5,False,True,False,True,
34,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,Amber,8.2,True,True,False,True,,Oak Creek King Crimson Imperial Red Ale,Oak Creek Brewing,Red Ale,Imperial,9.5,True,True,False,True,
35,0,Broadhead Bourbon Barrel Aged Red,Bainbridge Island Brewing Company,Red Ale,Barrel-Aged,8.5,True,True,False,False,bourbon,Ballast Point Tongue Buckler Imperial Red Ale,Ballast Point Brewing Company,Imperial Red Ale,Bourbon Barrel Aged,10.0,True,True,False,True,bourbon
36,1,Ballistic Brewing Co. - Gorgon Red Ale,Indian Wells Brewing Company,Red Ale,Amber,5.5,True,True,False,False,,Ballistic Gorgon Red Ale,Indian Wells Brewing,Red Ale,Amber,5.5,True,True,False,False,
37,1,Hearthstone Red Rye Ale,Hearthstone Brewery,Red Ale,Amber,5.0,True,True,False,False,,Hearthstone Red Rye Ale,Hearthstone Brewery,Red Ale,Rye,5.0,False,True,False,False,rye
38,1,River Otter Ale,Union Station Brewery,Red Ale,Amber,5.1,True,True,False,False,,Sacramento River Otter Ale,Sacramento Brewing Company,Pale Ale,English,5.5,False,True,False,False,
39,0,Deputation Imperial Red Ale,Brannon's Pub and Brewery,Red Ale,Amber,8.0,True,True,False,True,,Yukon You Only Live Once Imperial Red Ale,Yukon Brewing Company,Red Ale,Imperial,7.5,True,True,False,True,
40,0,Batch 200 Olympus Mons Imperial Red Ale,Due South Brewing,Red Ale,Amber,9.2,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Red Ale,Imperial,9.2,True,True,False,True,
41,0,Climax Noel - Imperial Red Ale,Eel River Brewing,Red Ale,Imperial Amber,9.2,True,True,False,True,,Fulton The Libertine Imperial Red Ale,Fulton Beer Company,Red Ale,Imperial,8.5,True,True,False,True,rye whiskey
42,0,Old Cascade Amber Ale,Roosterfish Brewing,Red Ale,Amber,5.5,True,True,False,False,,Central Coast Old Mission Amber Ale,Central Coast Brewing,Amber Ale,,5.5,True,True,False,False,
43,0,Single Hop Amber Ale,Three Palms Brewing,Red Ale,Amber,6.8,True,True,False,False,citra,Lancaster Hop Buggy Amber Ale,Lancaster Brewing,Amber Ale,,5.6,True,True,False,False,
44,0,Bourbon Barrel Ro Shampo Imperial Red Ale,Figure 8 Brewing,Red Ale,Amber,unknown,True,True,False,True,bourbon,Spring House Atomic Raygun Imperial Red Ale,Spring House Brewing Company,Red Ale,Imperial,8.3,True,True,False,True,
45,0,Red Dirt Imperial Red Ale,Wiley Roots Brewing,Red Ale,Amber,8.2,True,True,False,True,,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,Red Ale,Imperial,7.6,True,True,False,True,
46,0,Bourbon Barrel Aged Redrum,Trinity Brewhouse,Red Ale,Amber,9.5,True,True,False,False,bourbon,Aspen Bourbon Barrel Aged Conundrum Red Ale,Aspen Brewing Company,Red Ale,Barrel-Aged,6.5,True,True,False,False,bourbon
47,1,Freedom Soho Red,Freedom Brewery,Red Ale,Amber,4.7,True,True,False,False,,Freedom Soho Red,Freedom,Red Lager,Vienna,4.7,True,False,True,False,
48,1,Heavyweight Ticklefight Champion Of The World,Solemn Oath Brewery,Barleywine,American,12.0,False,True,False,False,,Solemn Oath Heavyweight Ticklefight Champion of the World,Solemn Oath Brewery,Barley Wine,,12.0,False,True,False,False,
49,0,Barrel Aged Moustache Ride Red,Flat 12 Bierwerks,Red Ale,Amber,6.1,True,True,False,False,barrel-aged,Fulton The Libertine Imperial Red Ale,Fulton Beer Company,Red Ale,Imperial,8.5,True,True,False,True,rye whiskey
50,1,Neudorf Red Ale,Brasserie Bendorf,Red Ale,Amber,unknown,True,True,False,False,,Bendorf Neudorf Red Ale,Bendorf,Red Ale,Irish,6.0,False,True,False,False,
51,0,Arthur's Imperial Red Ale,Otto's Pub and Brewery,Red Ale,Amber,6.9,True,True,False,True,,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Red Ale,Imperial,7.5,True,True,False,True,
52,0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,Red Ale,Amber,7.5,True,True,False,True,,406 Imperial Red Ale,406 Brewing Company,Red Ale,Imperial,9.2,True,True,False,True,
53,0,Arthur's Imperial Red Ale,Otto's Pub and Brewery,Red Ale,Amber,6.9,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Red Ale,Imperial,9.5,False,True,False,True,
54,0,Red Dragon Smoked Amber Ale,Hoppy Brewing Co.,Red Ale,Amber,5.5,True,True,False,False,smoked,Baird Smoked Amber Ale,Baird Brewing,Amber Ale,Smoked,unknown,True,True,False,False,
55,0,Batch 200 Olympus Mons Imperial Red Ale,Due South Brewing,Red Ale,Imperial Amber,9.2,True,True,False,True,,Ale Mania Imperial Red Ale,Ale Mania (Fritz Ale),Red Ale,Imperial,9.5,False,True,False,True,
56,0,Mr. Grain Jeans Organic Amber Ale,Outpost Natural Foods,Red Ale,Amber,5.5,True,True,False,False,,Squatters Respect Your Mother Amber Ale,Squatters Craft Beers,Amber Ale,,4.0,True,True,False,False,
57,0,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,Red Ale,Amber,8.5,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Red Ale,Imperial,9.5,False,True,False,True,
58,0,Broadhead Bourbon Barrel Aged Red,Bainbridge Island Brewing Company,Red Ale,Barrel-Aged,8.5,True,True,False,False,bourbon,Flat 12 Barrel Aged Moustache Ride Red,Flat 12 Bierwerks,Red Ale,Barrel-Aged,unknown,True,True,False,False,
59,0,Pizza Orgasmica Amber Ale,Devil's Canyon Brewing Company,Red Ale,Amber,6.5,True,True,False,False,,Pizza Port Acacia Amber Ale,Pizza Port (Solana Beach),Amber Ale,,unknown,True,True,False,False,
60,0,Iron Mike's Amber Ale,Jacob Leinenkugel Brewing Company,Red Ale,Amber,unknown,True,True,False,False,,Railway City Iron Spike Amber Ale,Railway City Brewing Company,Amber Ale,,4.6,True,True,False,False,
61,0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,Red Ale,Amber,7.8,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Red Ale,Imperial,9.2,True,True,False,True,
62,0,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,Red Ale,Amber,8.5,True,True,False,True,,Fulton The Libertine Imperial Red Ale,Fulton Beer Company,Red Ale,Imperial,8.5,True,True,False,True,rye whiskey
63,0,Arthur's Imperial Red Ale,Otto's Pub and Brewery,Red Ale,Amber,6.9,True,True,False,True,,Kinetic Infrared Imperial Red Ale,Kinetic Brewing Company,Red Ale,Imperial,9.3,True,True,False,True,
64,0,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Red Ale,Amber,6.4,True,True,False,False,,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Amber Ale,Bitter,5.7,True,True,False,False,
65,0,Eruption Imperial Red Ale,Worthy Brewing,Red Ale,Amber,8.0,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Red Ale,Imperial,9.2,True,True,False,True,
66,0,Barrel Aged Red Ale,BearWaters Brewing,Red Ale,Amber,6.7,True,True,False,False,,Ballast Point Calico Amber Ale,Ballast Point Brewing Company,Amber Ale,Barrel-Aged,5.0,True,True,False,False,rum
67,0,Ballistic Brewing Co. - Gorgon Red Ale,Indian Wells Brewing Company,Red Ale,Amber,5.5,True,True,False,False,,Red Horn Drink Well Red Ale,Red Horn Coffee House and Brewing Company,Red Ale,Amber,5.5,True,True,False,False,
68,0,Ginger Red Ale,Elk Street Brewery & Tap Room,Red Ale,Amber,6.8,True,True,False,False,ginger,Wyatt Earp Red Ale,The Beer Company,Red Ale,Irish,7.0,True,True,False,False,
69,0,North 45 Amber Ale,Petoskey Brewing Company,Red Ale,Amber,5.8,True,True,False,False,,Thirsty Pagan North Coast Amber Ale,Thirsty Pagan Brewing,Amber Ale,,unknown,True,True,False,False,
70,1,Red's On Vacation,Barley John's Brew Pub,Red Ale,Amber,5.44,True,True,False,False,,Barley Johns Reds on Vacation,Barley Johns Brew Pub,Amber Ale,,5.44,True,True,False,False,
71,1,Old Cellar Dweller,Driftwood Brewery,Barleywine,,11.6,False,True,False,False,,Driftwood Old Cellar Dweller Barleywine,Driftwood Brewery,Barleywine,,14.0,False,True,False,False,
72,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,Amber,8.2,True,True,False,True,,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,Red Ale,Imperial,7.8,False,True,False,True,
73,0,Double Dread Imperial Red Ale,Mad River Brewing Company,Red Ale,Amber,8.6,True,True,False,True,,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing,Red Ale,Imperial,7.1,True,True,False,True,
74,0,Roundabout Imperial Red Ale,Bonfire Brewing,Red Ale,Amber,8.8,True,True,False,True,,YuleSmith Imperial Red Ale,AleSmith Brewing Company,Red Ale,Imperial,8.5,True,True,False,True,
75,0,Port Chester Red Ale,Greenpoint Beerworks / Kelso of Brooklyn,Red Ale,Amber,5.5,True,True,False,False,,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port (Ocean Beach),Red Ale,Imperial,9.5,True,True,False,True,
76,0,Red Hopper Imperial Red Ale,Black Acre Brewing,Red Ale,Amber,6.2,True,True,False,True,,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Red Ale,Imperial,7.5,True,True,False,True,
77,1,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,Red Ale,Amber,4.7,True,True,False,False,,Sudwerk Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,Amber Ale,,4.7,True,True,False,False,
78,1,Eldred Rock Amber,Haines Brewing Company,Red Ale,Amber,5.0,True,True,False,False,,Haines Eldred Rock Amber,Haines Brewing,Amber Ale,,5.0,True,True,False,False,
79,0,Double Dread Imperial Red Ale,Mad River Brewing Company,Red Ale,Amber,8.6,True,True,False,True,,406 Imperial Red Ale,406 Brewing Company,Red Ale,Imperial,9.2,False,True,False,True,
80,0,Blood On The Blade Red IPA,Backpocket Brewing,IPA,Red Ale,7.0,True,True,False,False,,Bacchus Bloodhound Blood Red IPA,Bacchus Brewing Company,IPA,Blood Red,6.0,False,True,False,False,
81,1,My Hoppy Valentine,Excel Brewing Company,Red Ale,Amber,6.5,True,True,False,False,,Excel My Hoppy Valentine,Excel Brewing Company,Amber Ale,,6.5,True,True,False,False,
82,0,Hop Around Imperial Red Ale,Big Bay Brewing,Red Ale,Amber,9.0,True,True,False,True,,Austin Beerworks Battle Axe Imperial Red Ale,Austin Beerworks,Red Ale,Imperial,8.0,True,True,False,True,
83,0,6th Anniversary Ale,Kern River Brewing Company,Red Ale,Amber,8.0,True,True,False,True,,Tumbledown Imp Imperial Red Ale,Tumbledown Brewing,Red Ale,Imperial,7.8,True,True,False,True,
84,0,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,Red Ale,Amber,8.5,True,True,False,True,,ShuBrew Heart and Sole Imperial Red Ale,ShuBrew,Red Ale,Imperial,6.8,True,True,False,True,
85,0,C N Red Imperial Red Ale,Redwood Lodge,Red Ale,Amber,8.1,True,True,False,True,,Ballast Point Tongue Buckler Imperial Red Ale,Ballast Point Brewing Company,Red Ale,Imperial,10.0,True,True,False,True,
86,0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,Red Ale,Amber,8.6,True,True,False,True,,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,Red Ale,Imperial,8.5,False,True,False,True,
87,0,All American Red Ale,Centennial Beer Co.,Red Ale,Amber,5.0,True,True,False,False,,Stadin American Red Ale,Stadin Panimo,Red Ale,Amber,4.5,True,True,False,False,
88,0,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,Red Ale,Amber,8.7,True,True,False,False,bourbon,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,Barrel-Aged,9.7,False,True,False,False,bourbon
89,0,Big V Amber Ale,FreeWheel Brewing Company,Red Ale,Amber,4.0,True,True,False,False,,Big Texan Texas Red Amber Ale,Big Texan Brewery,Red Ale,Amber,4.5,True,True,False,False,
90,0,Double Dread Imperial Red Ale,Mad River Brewing Company,Red Ale,Amber,8.6,True,True,False,True,,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,Strong Ale,Imperial Red,7.8,False,True,False,True,
91,0,5 Star Amber Ale,The Civil Life Brewing Company,Red Ale,Amber,5.0,True,True,False,False,,Blue Star Apache Amber Ale,Blue Star Brewing,Amber Ale,,unknown,True,True,False,False,
92,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,Amber,8.2,True,True,False,True,,ShuBrew Heart and Sole Imperial Red Ale,ShuBrew,Red Ale,Imperial,6.8,True,True,False,True,
93,0,Barrel Aged Imperial Red,Hale's Ales Brewery & Pub,Red Ale,Imperial,9.0,True,True,False,True,barrel-aged,Imperial Oak Barrel Aged Odin's Beard,Imperial Oak Brewing,Strong Ale,Barrel-Aged,9.0,False,True,False,True,none
94,0,3 Sisters American Red Ale,Wild Ride Brewing,Red Ale,Amber,6.0,True,True,False,False,,Black Shirt American India Red Ale,Black Shirt Brewing Company,Red Ale,IPA,7.09,True,True,False,False,
95,0,Red Dragon Smoked Amber Ale,Hoppy Brewing,Red Ale,Amber,5.5,True,True,False,False,smoked,Kilted Dragon Bonnie Heather Amber Ale,Kilted Dragon Brewing Company,Amber Ale,,5.0,True,True,False,False,
96,0,Mountain Goat Rare Breed India Red Ale,Mountain Goat Beer,Red Ale,Amber,6.6,True,True,False,False,,Hammond River Red Coat India Red Ale,Hammond River Brewing,Red Ale,Amber,6.5,True,True,False,False,
97,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,Amber,8.2,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Red Ale,Imperial,9.5,False,True,False,True,
98,0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,Red Ale,Amber,7.5,True,True,False,True,,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,Red Ale,Imperial,8.5,True,True,False,True,
99,0,Red-oric Beer Camp # 65,Sierra Nevada Brewing Co.,Red Ale,Amber,8.0,True,True,False,False,,Peter Bs Sum Of Hours Imperial Red Ale,Peter Bs Brewpub,Red Ale,Imperial,9.5,False,True,False,True,
100,1,Belle Gueule Rousse,Brasseurs R.J.,Red Ale,Amber,5.2,True,True,False,False,,Belle Gueule Rousse,Brasseurs RJ,Amber Lager,Vienna,5.2,True,False,True,False,
101,0,Red Rock Amber Ale,OPA-OPA Steakhouse & Brewery,Red Ale,Amber,6.0,True,True,False,False,,Slanted Rock Iron Butt Red Ale,Slanted Rock Brewing Company,Red Ale,Amber,5.8,True,True,False,False,
102,1,Ise Kadoya Amber Ale,Ise Kadoya Brewery,Red Ale,Amber,4.5,True,True,False,False,,Ise Kadoya Amarillo Amber Ale,Ise Kadoya,Amber Ale,,unknown,True,True,False,False,
103,0,Hop Around Imperial Red Ale,Big Bay Brewing,Red Ale,Amber,9.0,True,True,False,True,,Speakeasy Wet Hop Prohibition Red Ale,Speakeasy Ales and Lagers,Red Ale,Amber,6.1,True,True,False,False,wet hop
104,0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,Red Ale,Amber,8.6,True,True,False,True,,406 Imperial Red Ale,406 Brewing Company,Red Ale,Imperial,9.2,False,True,False,True,
105,0,C N Red Imperial Red Ale,Redwood Lodge,Red Ale,Amber,8.1,True,True,False,True,,Tumbledown Imp Imperial Red Ale,Tumbledown Brewing,Red Ale,Imperial,7.8,False,True,False,True,
106,0,All American Red Ale,Centennial Beer Co.,Red Ale,Amber,5.0,True,True,False,False,,Saimaan Brewer's Special American Red Ale,Saimaan Juomatehdas,Red Ale,Amber,4.7,True,True,False,False,
107,0,Molly American Red Ale,New Helvetia Brewing Company,Red Ale,Amber,5.0,True,True,False,False,,Big Time Lift Ticket American Red Ale,Big Time Brewery,IPA,Red Ale,7.0,False,True,False,False,
108,1,Barbarian Red Ale,Cervecería Barbarian,Red Ale,Amber,6.5,True,True,False,False,,Barbarian Red Ale,Cervecería Barbarian,Red Ale,Amber,6.5,True,True,False,False,
109,0,Hop Around Imperial Red Ale,Big Bay Brewing,Red Ale,Amber,9.0,True,True,False,True,,Ale Mania Imperial Red Ale,Ale Mania (Fritz Ale),Strong Ale,Imperial Red,9.5,False,True,False,True,
110,0,Barrel Aged Series Barley Wine,Parallel 49 Brewing Company,Barleywine,Barrel-Aged,11.8,False,True,False,False,,Elevator Barrel Aged Barley Wine,Elevator Brewing Company,Barley Wine,Barrel-Aged,unknown,False,True,False,False,
111,0,West Sixth / Country Boy Country Western ( Volume 3 Imperial Red Ale ),West Sixth Brewing Company,Red Ale,Imperial Amber,13.0,True,True,False,True,,Figueroa Mountain Shark Lips Imperial Red Ale,Figueroa Mountain Brewing,Red Ale,Imperial,8.0,True,True,False,True,
112,0,Roundabout Imperial Red Ale,Bonfire Brewing,Red Ale,Amber,8.8,True,True,False,True,,Marble Imperial Red Ale,Marble Brewery,Red Ale,Imperial,9.0,False,True,False,True,
113,0,Shark Attack Double Red Ale,Port Brewing,Red Ale,Amber,9.0,True,True,False,False,,Midnight Sun Unite Double Red Hot Ale,Midnight Sun Brewing Company,Red Ale,Double,7.5,True,True,False,False,
114,0,Barrel Aged Riverside Red,Intuition Ale Works,Red Ale,Amber,7.8,True,True,False,False,barrel,Blue Pants Big & Tall # 2 Barrel Aged Belgian Red,Blue Pants Brewery,Red Ale,Belgian,9.0,True,True,False,False,barrel-aged
115,1,Oatmeal Amber Ale,Ornery Beer Company Public House,Red Ale,Amber,5.7,True,True,False,False,,John Harvards Oatmeal Amber Ale,John Harvard's Brewhouse,Amber Ale,Oatmeal,6.5,True,True,False,False,
116,0,Buffalo Trace Bourbon Barrel Aged Amber Ale,Wolf Hills Brewing Company,Amber Ale,Barrel-Aged,unknown,True,True,False,False,bourbon,Barley's Barrel Aged Ulysses Imperial Red Ale,Barley's Brewing Company,Red Ale,Imperial,8.6,True,True,False,True,barrel-aged
117,0,Merry Prankster Imperial Red Ale,Rock Bottom Restaurant & Brewery,Red Ale,Amber,4.56,True,True,False,True,,Marble Imperial Red Ale,Marble Brewery,Red Ale,Imperial,9.0,False,True,False,True,
118,0,Mountain Series : Love Rhino,Breckenridge Brewery,Red Ale,Amber,8.9,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Red Ale,Imperial,9.5,False,True,False,True,
119,0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,Red Ale,Amber,7.8,True,True,False,True,,Sick N Twisted Naughty Redhead Imperial Red Ale,Sick N Twisted Brewing Company,Red Ale,Imperial,8.0,True,True,False,True,
120,0,Imperial Moustache Red Ale,Salty Nut Brewery,Red Ale,Amber,6.0,True,True,False,False,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,Red Ale,Imperial,9.2,True,True,False,True,
121,0,Single Hop Amber Ale,Three Palms Brewing,Red Ale,Amber,6.8,True,True,False,False,citra,Hill Farmstead Amarillo Single Hop Pale Ale,Hill Farmstead Brewery,Pale Ale,,5.2,False,True,False,False,
122,1,Vital Infrared Imperial Red,Vital Brewing,Red Ale,Amber,9.4,True,True,False,True,,Vital Infrared Imperial Red,Vital Brewing,Red Ale,Imperial,9.4,False,True,False,True,
123,1,Rip Saw Red,Pints Brewing Co.,Red Ale,Amber,6.5,True,True,False,False,,Pints Rip Saw Red,Pints Brewing Company,Red Ale,Amber,5.9,True,True,False,False,
