id,label,left_name,left_brewery,left_primary_style,left_secondary_style,left_abv,left_is_amber,left_is_ale,left_is_lager,left_is_imperial,left_special_ingredients,right_name,right_brewery,right_primary_style,right_secondary_style,right_abv,right_is_amber,right_is_ale,right_is_lager,right_is_imperial,right_special_ingredients
14,0,John Barleycorn - Bourbon Barrel Aged,Mad River Brewing Company,Barleywine,,12.5,False,False,False,True,bourbon,AleSmith Old Numbskull - Bourbon Barrel Aged,AleSmith Brewing Company,Barley Wine,,11.0,False,True,False,False,bourbon
15,1,Royal Amber Ale,Hops Grillhouse & Brewery,American Amber,,4.5,True,True,False,False,,Kalamazoo Royal Amber Ale,Bells Brewery,Amber Ale,,unknown,True,True,False,False,
16,1,The Gentle Mongoose,Holy City Brewing,American Amber,,6.9,True,True,False,False,none,Holy City The Gentle Mongoose,Holy City Brewing,Amber Ale,,6.9,True,True,False,False,
17,0,Hop Around Imperial Red Ale,Big Bay Brewing Co.,Red Ale,,9.0,True,True,False,True,,ShuBrew Heart and Sole Imperial Red Ale,ShuBrew,American Strong Ale,,6.8,False,True,False,True,
18,0,3 Sisters American Red Ale,Wild Ride Brewing Co.,Red Ale,,6.0,True,True,False,False,,Saimaan Brewers Special American Red Ale,Saimaan Juomatehdas,Red Ale,,4.7,True,True,False,False,
19,0,Dread Double Red Ale,Bullfrog Brewery,Red Ale,,7.8,True,True,False,False,none,Wildcard Double Down Imperial Red Ale,Wildcard Brewing Company,American Strong Ale,,7.5,False,True,False,True,none
20,0,Love Rhino,Breckenridge Brewery,Red Ale,,8.9,True,True,False,True,,Madhouse Venture Series Oak Aged Imperial Red,Madhouse Brewing Company,American Strong Ale,,8.5,False,True,False,True,oak-aged
21,1,Cow Catcher Red,Mountain Town Station Brewing Co.,Red Ale,,unknown,False,True,False,False,,Mountain Town Cow Catcher Red Ale,Mountain Town Brewing Company,Amber Ale,,5.8,True,True,False,False,
22,0,Texas Red Amber Ale,Big Texan Brewery,Red Ale,,4.5,True,True,False,False,,William Street Red Sky Amber Ale,William Street Beer Co.,Amber Ale,,5.0,True,True,False,False,
23,0,6th Anniversary Ale (Dirty Hippie Imperial Red Ale),Kern River Brewing Company,Red Ale,,8.0,True,True,False,True,unknown,Brew Bus Detour Series : Rollin Dirty Red Ale - Wood Aged,Cigar City Brewing,Red Ale,,5.0,False,True,False,False,wood-aged
24,0,Saint Gleason Imperial Red Ale,Abita Brewing Co.,American Amber,,unknown,True,True,False,True,,Mission Carrack Imperial Red Ale,Mission Brewery,American Strong Ale,,10.2,False,True,False,True,
25,0,Bourbon Barrel Ro Shampo Imperial Red Ale,Figure 8 Brewing,Red Ale,,unknown,True,True,False,True,,Sick N Twisted Naughty Redhead Imperial Red Ale,Sick N Twisted Brewing Company,Amber Ale,,8.0,True,True,False,True,none
26,0,Ruby River Ruby Red Ale,Ruby River Steakhouse & Brewery,Red Ale,,4.0,True,True,False,False,,Pokertree Red Earl Ruby Ale,Pokertree,Amber Ale,,5.5,True,True,False,False,
27,0,Stone Liberty Station Outbreak Series : Red Ale,Stone Brewing Co.,Red Ale,,7.0,True,True,False,False,,Liberty High Point Rocket_s Red Ale,Liberty Brewery & Grill - High Point,Irish Ale,,unknown,False,True,False,False,
28,0,Channary Imperial Red Ale,Narrows Brewing Co.,Red Ale,,9.4,True,True,False,True,,Fulton The Libertine Imperial Red Ale - Heaven Hill Rye Whiskey Barrel Aged,Fulton Beer Company,American Strong Ale,,8.5,False,True,False,True,rye whiskey
29,0,Constanza's Hoppy Red Ale,Bomber Brewing,American Amber,Red Ale,6.2,True,True,False,False,,Angry Adam Hoppy Red Ale,Spiteful Brewing,Amber Ale,,6.0,True,True,False,False,none
30,0,Arsenal Imperial Red Ale,Great River Brewery,Red Ale,,9.0,True,True,False,True,none,Wynwood Fox Imperial Red Ale,Wynwood Brewing Company,American Strong Ale,,7.7,False,True,False,True,
31,0,Double Dragon Imperial Red Ale,Phillips Brewing Company,Red Ale,,8.2,True,True,False,True,none,Edge Imperial Red Ale (Spring Seasonal),Edge Brewing,Strong Ale,,8.5,False,True,False,True,
32,0,Bourbon Barrel Aged Auld Bitch,Tahoe Mountain Brewing Co.,Barleywine,,11.0,False,True,False,False,,Aspen Bourbon Barrel Aged Conundrum Red Ale,Aspen Brewing Company,Amber Ale,,6.5,True,True,False,False,bourbon
33,1,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,Barleywine,,17.0,False,True,False,True,none,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing,Barley Wine,,17.5,False,True,False,True,
34,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,Imperial,8.2,True,True,False,True,,Oak Creek King Crimson Imperial Red Ale,Oak Creek Brewing Company,American Strong Ale,unknown,9.5,False,False,False,False,unknown
35,0,Broadhead Bourbon Barrel Aged Red,Bainbridge Island Brewing Company,Red Ale,,8.5,True,True,False,False,bourbon,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,,10.0,False,True,False,True,bourbon
36,1,Ballistic Brewing Co. Gorgon Red Ale,Indian Wells Brewing Company,American Amber,,5.5,True,True,False,False,,Gorgon Red Ale,Indian Wells Brewing,Amber Ale,,5.5,True,True,False,False,
37,1,Hearthstone Red Rye Ale,Hearthstone Brewery,American Amber,,5.0,True,True,False,False,rye,Hearthstone Red Rye Ale,Hearthstone Brewery,Rye Beer,,5.0,False,True,False,False,rye
38,1,River Otter Ale,Union Station Brewery,Amber Ale,,5.1,True,True,False,False,,Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,,5.5,False,True,False,False,
39,0,Deputation Imperial Red Ale,Brannon's Pub and Brewery,Red Ale,,8.0,True,True,False,True,,Yukon You Only Live Once Imperial Red Ale,Yukon Brewing,Amber Ale,,7.5,True,True,False,True,
40,0,Batch Olympus Mons Imperial Red Ale,Due South Brewing Co.,Red Ale,,9.2,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,,9.2,False,True,False,True,
41,0,Climax Noel - Imperial Red Ale,Eel River Brewing Company,American Amber,Red,9.2,True,True,False,True,,Fulton The Libertine Imperial Red Ale - Heaven Hill Rye Whiskey Barrel Aged,Fulton Beer Company,American Strong Ale,,8.5,False,True,False,True,"rye whiskey, barrel-aged"
42,0,Old Cascade Amber Ale,Roosterfish Brewing Company,American Amber,,5.5,True,True,False,False,,Central Coast Old Mission Amber Ale,Central Coast Brewing,Amber Ale,,5.5,True,True,False,False,
43,0,Single Hop #3 Amber Ale with Citra,Three Palms Brewing Co.,American Amber,,6.8,True,True,False,False,Citra,Lancaster Hop Buggy Amber Ale,Lancaster Brewing Co.,Amber Ale,,5.6,True,True,False,False,
44,0,Bourbon Barrel Ro Shampo Imperial Red Ale,Figure 8 Brewing,Red Ale,,unknown,False,True,False,True,,Spring House Atomic Raygun Imperial Red Ale,Spring House Brewing Company,American Strong Ale,,8.3,False,True,False,True,none
45,0,Red Dirt Imperial Red Ale,Wiley Roots Brewing Co.,American Amber,,8.2,True,True,False,True,none,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,Red Ale,,7.6,True,True,False,True,
46,0,Bourbon Barrel Aged Redrum,Trinity Brewhouse,Red Ale,Amber,9.5,True,True,False,False,none,Aspen Bourbon Barrel Aged Conundrum Red Ale,Aspen Brewing Company,Red Ale,,6.5,True,True,False,False,bourbon
47,1,Freedom Soho Red,Freedom Brewery,American Amber Ale,,4.7,True,True,False,False,,Freedom Soho Red,Freedom Brewing,Amber Lager,,4.7,True,False,True,False,
48,1,Heavyweight Ticklefight Champion Of The World,Solemn Oath Brewery,Barleywine,,12.0,False,True,False,True,,Solemn Oath Heavyweight Ticklefight Champion of the World,Solemn Oath Brewery,Barley Wine,,12.0,False,True,False,True,none
49,0,Barrel Aged Moustache Ride Red,Flat 12 Bierwerks,Red Ale,,6.1,True,True,False,False,,Fulton The Libertine Imperial Red Ale - Heaven Hill Rye Whiskey Barrel Aged,Fulton Beer Company,American Strong Ale,,8.5,False,True,False,True,heaven hill rye whiskey
50,1,Neudorf Red Ale,Brasserie Bendorf,Red Ale,,unknown,True,True,False,False,,Bendorf Neudorf Red Ale,Bendorf,Irish Ale,,6.0,False,True,False,False,
51,0,Arthur's Imperial Red Ale,Otto's Pub and Brewery,Red Ale,,6.9,True,True,False,True,none,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,,7.5,True,True,False,True,none
52,0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,American Amber / Red Ale,,7.5,True,True,False,True,,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,unknown,9.2,False,True,False,True,
53,0,Arthur 's Imperial Red Ale,Otto's Pub and Brewery,American Amber,,6.9,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,American Strong Ale,,9.5,False,True,False,True,none
54,0,Red Dragon Smoked Amber Ale,Hoppy Brewing Co.,Amber Ale,,5.5,True,True,False,False,smoked,Baird Smoked Amber Ale,Baird Brewing Co.,Smoked,,unknown,True,False,False,False,
55,0,Batch 200 Olympus Mons Imperial Red Ale,Due South Brewing Co.,Red Ale,,9.2,True,True,False,True,,Ale Mania Imperial Red Ale,Ale Mania (Fritz Ale),American Strong Ale,,9.5,False,True,False,True,
56,0,Mr. Grain Jeans Organic Amber Ale,Outpost Natural Foods,Amber Ale,,5.5,True,True,False,False,organic,Squatters Respect Your Mother Organic Amber Ale,Squatters Craft Beers,Amber Ale,,4.0,True,True,False,False,
57,0,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,Red Ale,,8.5,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,American Strong Ale,,9.5,False,True,False,True,
58,0,Broadhead Bourbon Barrel Aged Red,Bainbridge Island Brewing Company,Red Ale,,8.5,True,True,False,False,bourbon,Flat 12 Barrel Aged Moustache Ride Red,Flat 12 Bierwerks,Amber Ale,,unknown,True,True,False,False,
59,0,Pizza Orgasmica Amber Ale,Devil's Canyon Brewing Company,Amber Ale,,6.5,True,True,False,False,,Pizza Port Acacia Amber Ale,Pizza Port (Solana Beach),Belgian Ale,,unknown,False,True,False,False,
60,0,Iron Mike's Amber Ale,Jacob Leinenkugel Brewing Company,Amber Ale,,unknown,True,True,False,False,,Railway City Iron Spike Amber Ale,Railway City Brewing Company,Amber Ale,unknown,4.6,True,True,False,False,
61,0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,Red Ale,,7.8,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,,9.2,False,True,False,True,
62,0,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,American Amber,,8.5,True,True,False,True,,unknown,unknown,unknown,unknown,unknown,False,False,False,False,unknown
63,0,Arthur's Imperial Red Ale,Otto's Pub and Brewery,Amber Ale,,6.9,True,True,False,True,,Kinetic Infrared Imperial Red Ale,Kinetic Brewing Company,Red Ale,,9.3,False,True,False,True,
64,0,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,,6.4,True,True,False,False,,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Bitter,,5.7,True,True,False,False,
65,0,Eruption Imperial Red Ale,Worthy Brewing Co.,Red Ale,,8.0,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,unknown,9.2,False,True,False,True,
66,0,Barrel Aged Red Ale,BearWaters Brewing Co.,Red Ale,,6.7,True,True,False,False,,Ballast Point Calico Amber Ale - Rum Barrel Aged,Ballast Point Brewing Company,Amber Ale,,5.0,True,True,False,False,rum
67,0,Ballistic Brewing Co. - Gorgon Red Ale,Indian Wells Brewing Company,Red Ale,,5.5,True,True,False,False,none,Red Horn Drink Well Red Ale,Red Horn Coffee House and Brewing Company,Amber Ale,unknown,5.5,True,True,False,False,
68,0,The Ginger A Red Ale,Elk Street Brewery and Tap Room,Red Ale,unknown,6.8,True,True,False,False,,Wyatt Earp Red Ale,The Beer Company,Irish Ale,,7.0,False,True,False,False,
69,0,North 45 Amber Ale,Petoskey Brewing Company,American Amber,,5.8,True,True,False,False,,Thirsty Pagan North Coast Amber Ale,Thirsty Pagan Brewing,Amber Ale,,unknown,True,True,False,False,
70,1,Red's On Vacation,Barley John's Brew Pub,American Amber Ale,,5.44,True,True,False,False,none,Barley Johns Reds on Vacation,Barley Johns Brew Pub,Amber Ale,unknown,5.44,True,True,False,False,
71,1,Old Cellar Dweller,Driftwood Brewery,Barleywine,,11.6,False,True,False,False,none,Driftwood Old Cellar Dweller Barleywine,Driftwood Brewery (Canada),Barley Wine,,14.0,False,True,False,False,
72,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,,8.2,True,True,False,True,,Lagunitas Imperial Red Ale,Lagunitas Brewing Company (Heineken),American Strong Ale,,7.8,False,True,False,True,
73,0,Double Dread Imperial Red Ale,Mad River Brewing Company,American Amber,,8.6,True,False,False,True,,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co.,Red Ale,,7.1,False,True,False,True,
74,0,Roundabout Imperial Red Ale,Bonfire Brewing Company,American Amber,,8.8,True,True,False,True,,AleSmith YuleSmith (Winter) Imperial Red Ale,AleSmith Brewing Company,American Strong Ale,,8.5,False,True,False,True,
75,0,Port Chester Red Ale,Greenpoint Beerworks / Kelso of Brooklyn,Red Ale,,5.5,True,True,False,False,,Rhino Chaser Imperial Red Ale,Pizza Port (Ocean Beach),Red Ale,,9.5,True,True,False,True,
76,0,Red Hopper,Black Acre Brewing Co.,American Red Ale,,6.2,True,True,False,True,,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Red Ale,,7.5,True,True,False,True,none
77,1,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,American Amber,,4.7,True,True,False,False,,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,Amber Ale,,4.7,True,True,False,False,
78,1,Eldred Rock Amber,Haines Brewing Company,American Amber,,5.0,True,True,False,False,,Haines Eldred Rock Amber,Haines Brewing Co.,Amber Ale,,5.0,True,True,False,False,
79,0,Double Dread Imperial Red Ale,Mad River Brewing Company,Amber,Red Ale,8.6,True,True,False,True,,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,,9.20,False,True,False,True,
80,0,Blood On The Blade Red IPA,Backpocket Brewing,IPA,,7.0,False,True,False,False,,Bacchus / Burrow Bloodhound Blood Red IPA,Bacchus Brewing Company (Australia),IPA,,6.0,False,True,False,False,
81,1,My Hoppy Valentine,Excel Brewing Company,American Amber,,6.5,True,True,False,False,,Excel My Hoppy Valentine,Excel Brewing Company,Amber Ale,,6.5,True,True,False,False,
82,0,Hop Around Imperial Red Ale,Big Bay Brewing Co.,American Amber,,9.0,True,True,False,True,,Austin Beerworks Battle Axe Imperial Red Ale,Austin Beerworks,Strong Ale,,8.0,False,True,False,True,
83,0,6th Anniversary Ale,Kern River Brewing Company,American Red Ale,,8.0,True,True,False,True,dirty hippie,Tumbledown Imp Imperial Red Ale,Tumbledown Brewing LLC,Red Ale,,7.8,False,True,False,True,none
84,0,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,American Amber / Red Ale,,8.5,True,True,False,True,,ShuBrew Heart and Sole Imperial Red Ale,Shubrew,American Strong Ale,,6.8,False,True,False,True,
85,0,unknown,unknown,unknown,unknown,unknown,False,False,False,False,unknown,Ballast Point Tongue Buckler Imperial Red Ale,Ballast Point Brewing Company,American Strong Ale,,10.0,False,True,False,True,
86,0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,Red Ale,,8.6,True,True,False,True,,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,,8.5,False,True,False,True,none
87,0,All American Red Ale,Centennial Beer Company,Red Ale,,5.0,True,True,False,False,,Stadin American Red Ale,Stadin Panimo,Amber,,4.5,True,True,False,False,none
88,0,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,Amber Ale,,8.7,True,True,False,False,bourbon,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,,9.7,False,True,False,False,bourbon
89,0,Big V Amber Ale,FreeWheel Brewing Company,Amber Ale,,4.0,True,True,False,False,,Big Texan Texas Red Amber Ale,Big Texan Brewery,Amber Ale,,4.5,True,True,False,False,
90,0,Double Dread Imperial Red Ale,Mad River Brewing Company,Red Ale,,8.6,True,True,False,True,,Lagunitas Imperial Red Ale,Lagunitas Brewing Company (Heineken),American Strong Ale,,7.8,False,True,False,True,none
91,0,5 Star Amber Ale,The Civil Life Brewing Company,Amber Ale,,5.0,True,True,False,False,,Blue Star Apache Amber Ale,Blue Star Brewing Co.,Amber Ale,,unknown,True,True,False,False,
92,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,,8.2,True,True,False,True,,ShuBrew Heart and Sole Imperial Red Ale,Shubrew,American Strong Ale,,6.8,False,True,False,True,
93,0,Barrel Aged Imperial Red,Hale's Ales Brewery & Pub,Red Ale,,9.0,True,True,False,True,none,Odin's Beard,Imperial Oak Brewing,Strong Ale,,9.0,False,True,False,True,unknown
94,0,3 Sisters American Red Ale,Wild Ride Brewing Company,American Amber,,6.0,True,True,False,False,,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,,7.09,False,True,False,False,
95,0,Red Dragon Smoked Amber Ale,Hoppy Brewing Company,American Amber,Smoked,5.5,True,True,False,False,smoke,Kilted Dragon Bonnie Heather Amber Ale,Kilted Dragon Brewing Company,Amber Ale,,5.0,True,True,False,False,none
96,0,Mountian Goat Rare Breed India Red Ale,Mountain Goat Beer Pty Ltd,Red Ale,,6.6,True,True,False,False,none,Hammond River Red Coat India Red Ale,Hammond River Brewing,Red Ale,,6.5,True,True,False,False,
97,0,Lavery Imperial Red Ale,Lavery Brewing Company,Red Ale,,8.2,True,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Strong Ale,,9.5,False,True,False,True,
98,0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,Red Ale,,7.5,True,True,False,True,none,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,Red Ale,,8.5,True,False,True,True,
99,0,Redoric Beer Camp #65,Sierra Nevada Brewing Co.,American Red Ale,,8.0,True,True,False,True,,Peter Bs Sum Of Hours Imperial Red Ale,Peter Bs Brewpub,American Strong Ale,,9.5,False,True,False,True,
100,1,Belle Gueule Rousse,Brasseurs RJ,American Amber Ale,,5.2,True,True,False,False,,Belle Gueule Rousse,Brasseurs RJ,Lager,Vienna,5.2,False,True,True,False,
101,0,Red Rock Amber Ale,OPA-OPA Steakhouse & Brewery,Amber Ale,,6.0,True,True,False,False,,Slanted Rock Iron Butt Red Ale,Slanted Rock Brewing Company,Amber Ale,,5.8,True,True,False,False,
102,1,Ise Kadoya Amber Ale,Ise Kadoya Brewery,American Amber,,4.5,True,True,False,False,,Ise Kadoya Amarillo Amber Ale,Ise Kadoya,Amber,,unknown,True,True,False,False,
103,0,Hop Around Imperial Red Ale,Big Bay Brewing Co.,Red Ale,,9.0,True,True,False,True,,Speakeasy Wet Hop Prohibition Red Ale,Speakeasy Ales and Lagers,Amber Ale,unknown,6.1,True,True,False,False,
104,0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,Red Ale,,8.6,True,True,False,True,none,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,,9.2,False,True,False,True,
105,0,C N Red Imperial Red Ale,Redwood Lodge,American Amber,Red Ale,8.1,True,True,False,True,,Tumbledown Imp Imperial Red Ale,Tumbledown Brewing,Red Ale,,7.8,True,True,False,True,
106,0,All American Red Ale,Centennial Beer Co.,American Amber,Red Ale,5.0,True,True,False,False,,Saimaan Brewer_s Special American Red Ale,Saimaan Juomatehdas,Amber Ale,,4.7,True,True,False,False,
107,0,Molly American Red Ale,New Helvetia Brewing Company,Red Ale,,5.0,True,True,False,False,,Big Time Lift Ticket American Red Ale,Big Time Brewery,IPA,,7.0,False,True,False,False,
108,1,Barbarian Red Ale,Cervecería Barbarian,American Amber,,6.5,True,True,False,False,none,Barbarian Red Ale,CervecerÃa Barbarian,Amber Ale,,6.5,True,True,False,False,
109,0,Hop Around Imperial Red Ale,Big Bay Brewing Company,Red Ale,,9.0,True,True,False,True,,Ale Mania Imperial Red Ale,Ale Mania Fritz Ale,Strong Ale,,9.5,False,True,False,True,
110,0,Barrel Aged Series : Barley Wine,Parallel 49 Brewing Company,American Barleywine,unknown,11.8,False,True,False,False,,Elevator Barrel Aged Barley Wine,Elevator Brewing Company,Barley Wine,,unknown,False,False,False,True,
111,0,Country Western (Volume 3 Imperial Red Ale),West Sixth Brewing,Red Ale,,13.0,True,True,False,True,none,Figueroa Mountain / Pizza Port Shark Lips Imperial Red Ale,Figueroa Mountain Brewing,American Strong Ale,,8.0,False,True,False,True,none
112,0,Roundabout Imperial Red Ale,Bonfire Brewing Co.,Red Ale,,8.8,True,True,False,True,,Marble Imperial Red Ale,Marble Brewery,American Strong Ale,,9.0,False,True,False,True,
113,0,Shark Attack Double Red Ale,Port Brewing,Red Ale,,9.0,True,True,False,True,none,Midnight Sun Unite Double Red Hot Ale,Midnight Sun Brewing Company,Amber Ale,,7.5,True,True,False,False,
114,0,Barrel Aged Riverside Red,Intuition Ale Works,Amber,,7.8,True,True,False,False,none,Blue Pants Big & Tall #2 : Barrel Aged Belgian Red,Blue Pants Brewery,Amber Ale,,9.0,True,True,False,False,"barrel-aged, belgian"
115,1,Oatmeal Amber Ale,Ornery Beer Company Public House,Amber Ale,,5.7,True,True,False,False,,John Harvards Oatmeal Amber Ale,John Harvard's Brewhouse (Corporate Office),Amber Ale,,6.5,True,True,False,False,oatmeal
116,0,Buffalo Trace Bourbon Barrel Aged Amber Ale,Wolf Hills Brewing Company,Amber Ale,,unknown,True,True,False,False,bourbon,Barley_s Barrel Aged Ulysses Imperial Red Ale,Barleys Brewing Company,American Strong Ale,,8.6,False,True,False,True,barrel-aged
117,0,Merry Prankster Imperial Red Ale,Rock Bottom Restaurant & Brewery,Amber Ale,,4.56,True,True,False,True,,Marble Imperial Red Ale,Marble Brewery,American Strong Ale,,9.0,False,True,False,True,none
118,0,Love Rhino,Breckenridge Brewery,Red Ale,,8.9,False,True,False,True,,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,Strong Ale,,9.5,False,True,False,True,
119,0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Amber,,7.8,True,True,False,True,,Sick N Twisted Naughty Redhead Imperial Red Ale,Sick N Twisted Brewing Company,Amber Ale,,8.0,True,False,False,True,
120,0,Imperial Moustache Red Ale,Salty Nut Brewery,Red Ale,,6.0,True,True,False,True,,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,,9.2,False,True,False,True,
121,0,Single Hop #3 Amber Ale W/Citra,Three Palms Brewing Company,American Amber Ale,,6.8,True,True,False,False,Citra,Hill Farmstead Amarillo Single Hop Pale Ale,Hill Farmstead Brewery,Pale Ale,,5.2,False,True,False,False,
122,1,Vital Infrared Imperial Red,Vital Brewing,American Amber,,9.4,True,False,False,True,,Vital Infrared Imperial Red,Vital Brewing,American Strong Ale,,9.4,False,True,False,True,none
123,1,Rip Saw Red,Pints Brewing Company,American Amber Ale,,6.5,True,True,False,False,,Pints Rip Saw Red,Pints Brewing Company,Amber Ale,unknown,5.9,True,True,False,False,
124,0,Bourbon Barrel Ro Shampo Imperial Red Ale,Figure 8 Brewing,Red Ale,,unknown,True,True,False,True,bourbon,Cape Cod Bourbon Barrel Red,Cape Cod Beer,Amber Ale,,5.5,True,True,False,False,bourbon
125,0,Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,Red Ale,,unknown,True,True,False,False,,Flossmoor Station Barrel Aged Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,Amber Ale,,6.5,True,True,False,False,barrel-aged
126,0,Tst Brw 01 - Imperial Red Ale,Brouwerij De Koninck NV,Red Ale,,7.8,True,True,False,True,,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,unknown,8.0,False,True,False,True,
127,0,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber,,9.2,True,True,False,True,,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,Strong Ale,,unknown,False,True,False,True,
