id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
158,0,Punch ! Master Landscape & Home Design,Punch ! Software,99.99,Punch Software Home Design Studio for Mac,Punch Software,135.99
159,0,Microsoft Office 2004 Professional (Mac),Microsoft,499.99,Microsoft Windows XP Professional Edition with SP2,Unknown,199.99
160,0,Adobe Photoshop CS3 Extended (Upgrade) for Mac,Adobe,349.0,Adobe Photoshop CS3 Extended Software Full Version for Macintosh,NaN,969.0
161,0,Family Tree Maker Version 16 Collectors Edition,Encore Software,unknown,Family Tree Maker Version 16 Standard SB CS by Family Tree Maker,Encore Software,42.97
162,0,Instant Immersion Language Lab Deluxe Edition,Topics Entertainment,unknown,Instant Immersion 33 Languages,,47.36
163,0,Emedia Intermediate Guitar Method (OS X),Emedia,59.99,Emedia Music Corp Emedia Intermediate Guitar Method,unknown,49.21
164,0,Apple Final Cut Studio 2 (Mac),Apple,1299.0,Final Cut Studio v. 2 Version Upgrade Package 1 Seat DVD Mac,NaN,460.7
165,0,Steinberg Cubase Studio 4,Steinberg,499.99,Steinberg Studio Case 2 Music Production System Educational Discount Music Production Software,Unknown,164.95
166,0,Punch ! Master Landscape & Home Design,Punch ! Software,59.99,Instant Landscape Design 3.0,unknown,17.9
167,0,Registry Mechanic by Encore Software,Encore Software,46.52,Registry Mechanic by Encore Software,Encore Software,736.95
168,0,Steinberg Cubase 4 Competitive Crossgrade,Steinberg (Yamaha),549.99,Steinberg WaveLab Studio 6 Audio Editing Software Competitive Crossgrade Music Production Software,unknown,199.95
169,1,Autodesk AutoCAD 2007 Courseware Customizing the Interface,Autodesk PSG,47.95,AutoCAD 2007 Courseware Customizing the Interface,unknown,39.69
170,1,Humorous Greeting Card Factory,Nova Development,29.99,Nova Development - Humorous Greeting Card Factory,Nova Development,29.99
171,0,Punch ! 5 in 1 Home Design,Punch ! Software,39.99,Punch ! 5 in 1 Home Design,Punch Software,35.99
172,0,Adobe Premiere Pro 2.0,Adobe,849.0,"Adobe Premiere Pro CS3 (CS3) Video Editing Software for Mac, AV Production Software",Adobe,798.95
173,0,Microsoft MapPoint 2006 Standard Edition,Microsoft,299.0,Microsoft Word 2007 Upgrade (PC),Unknown,109.95
174,0,Hallmark Card Studio 2005 Deluxe,Sierra Home,49.99,"Hallmark Card Studio Special Edition for Win 98, ME, 2000, XP",SierraHome,19.26
175,0,Instant Immersion Italian 2.0,Topics Entertainment,USD 29.99,Instant ImmerS Spanish DLUX 2,unknown,USD 36.11
176,1,Burning Monkey Solitaire 2005 Edition,Freeverse Software,24.99,Burning Monkey Solitaire 3D,unknown,24.99
177,0,Aquarium 3-in-One Collection (Win/Mac),Encore Software,19.99,Fallout Collection (DVD-ROM),unknown,24.49
178,0,Microsoft Office & Windows Training,Topics Entertainment,29.99,Microsoft Microsoft Office Pro 2004 Software Suite for Mac Apple & Mac Software,Unknown,498.95
179,0,Steinberg Cubase 4 Digital Audio Software,Steinberg,999.99,Sony Media Software Sound Forge 9 Digital Audio Production Suite Music Production Software,Unknown,299.95
180,0,Adobe Photoshop CS2 (Mac) [Old Version],Adobe,649.0,Adobe PageMaker 7.0 for Mac Version Upgrade,unknown,79.99
181,0,Diskeeper 2007 Professional Single License Pack,Diskeeper Corporation,79.21,Microsoft Office Accounting Professional 2007 (PC),Unknown,229.95
182,0,Adobe Creative Suite 3 (CS3) Design Premium Upgrade for Mac,Adobe,599.0,Adobe CS3 Web Premium Upgrade,unknown,517.99
183,0,Punch ! Professional Home Design Suite,Punch ! Software,69.99,Punch ! Home Design Suite Professional Architectural (1 User) for PC,Punch ! Software,59.97
184,0,Instant Immersion Japanese (Audio Book),Topics Entertainment,unknown,Instant Immersion 33 Languages,,47.36
185,0,Peachtree by Sage Pro Accounting 2007,Sage Software,169.99,Laser Checks for PeachTree (R) Accounting for Windows 8.0-2005,Unknown,106.29
186,0,Allume Aquazone Seven Seas Deluxe,Allume,38.89,Allume Aquazone Bass Edition,Smith-Micro-Software,19.99
187,0,Marine Aquarium 2.0 (PC & Mac),Encore,29.99,Marine Aquarium & Goldfish Aquarium,unknown,19.99
188,1,HP SP Linux WE 50 Lic/CD 3.0 C,Hewlett-Packard - (Consumables),unknown,HP SP Linux WE 50 Lic/CD 3.0 C,Hewlett-Packard - (Consumables),69216.95
189,1,Microsoft Office & Windows Training,Topics Entertainment,29.99,Microsoft Office and Windows Training (Win 98 ME NT 2000 XP),NaN,29.95
190,1,Nuance Communications Inc. TextBridge Pro 11,Nuance Communications Inc.,79.99,Nuance Communications Inc. TextBridge Pro V. 11,Nuance Communications Inc.,68.99
191,0,Adobe Production Studio Premium,Adobe,1699.0,Adobe Production Premium CS3 Software Suite for Windows Professional Editing Software,NaN,1698.95
192,0,Adobe Dreamweaver CS3 Upgrade,Adobe,199.0,Adobe Illustrator CS3 Upgrade from Freehand for Mac,NaN,206.99
193,0,Adobe Creative Suite 3 (CS3) Design Premium for Mac,Adobe,1799.0,Adobe Creative Suite 3 (CS3) Design Suite Standard Upgrade (Upsell) for Mac,NaN,859.96
194,0,Microsoft Data Analyzer 2002,Microsoft,USD 179.00,Microsoft Office 2004 Std Upgrade,unknown,USD 219.99
195,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package,Adobe Systems Inc.,unknown,Photo Explosion Deluxe v. 3.0 Complete Package,,47.6
196,0,Adobe After Effects Professional 7.0,Adobe,999.0,Adobe Acrobat V8.0 Professional for Mac Academic,Adobe-Education-Box,159.99
197,0,Punch ! Home Design Architectural Series 4000 V10,Punch ! Software,199.99,Punch Software Punch ! Home Design Architectural Series 18 Complete Product (1 User) Standard English PC,Unknown,108.97
