id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
54,0,Adobe Acrobat Pro Upgrade (Pro to Pro) Mac,Adobe Software,273.0,Adobe Acrobat 8.0 Professional for Mac,,unknown
55,0,Apple Final Cut Studio 2 (Mac),Apple,1299.0,Adobe Flash CS3 Professional (Mac),,unknown
56,0,Reference Success Deluxe 2006,Topics Entertainment,49.95,High School Success Deluxe 2006,,unknown
57,0,Microsoft Windows Vista Business 32-bit,Microsoft,179.99,Microsoft (R) Windows Vista (TM) Home Basic,,unknown
58,0,Microsoft Visual Studio Professional 2005 Upgrade,Microsoft,549.0,Microsoft Excel 2007 (CAL),,unknown
59,0,Peachtree by Sage Premium Accounting 2007,Sage Software,499.99,Sage (PTree) VernFP2007RT Premium Accounting for Nonprofits 2007,,unknown
60,0,Adobe Creative Suite CS3 Production Premium,Adobe,1699.0,Adobe CS3 Production Premium Upgrade,,unknown
61,0,Microsoft SQL Server Developer Edition 2005 (CD/DVD),Microsoft,49.95,Microsoft Exchange Server 2007 Enterprise Edition Complete Package 1 Server,Unknown,6594.2
62,0,Computrace LoJack for Laptops 1 Year License (Mac),Absolute Software,49.95,LoJack for Laptops Subscription Package 1 Year 1 Notebook,,unknown
63,0,ValueSoft Tune Transfer for iPod Software for Windows XP,ValueSoft,29.95,Pinnacle Mobile Media Converter Software for Windows iPod Software,,unknown
64,0,Sibelius 4 Professional Edition,Sibelius Software Ltd.,599.99,Sibelius 5 Music Production Software,Sibelius Software Ltd.,449.95
65,0,Microsoft Entertainment Pack CE,Microsoft,49.5,Entertainment Partners EP Budgeting for Film,,unknown
66,0,Adobe Premiere Pro 2.0,Adobe,849.0,Premiere Pro CS3 Mac Upgrade,,unknown
67,0,Microsoft Office Small Business 2007,Microsoft,735.33,Microsoft Windows Vista Business Retail No Open Box Returns,,unknown
68,1,World of Rainbow Fish,,19.99,World of Rainbow Fish (A9839M2H),,19.19
69,0,McAfee Internet Security Suite 2007,McAfee,89.99,F-Secure Internet Security 2007 (3 PCs),,unknown
70,0,SonicWall GMS Standard Edition,SonicWall,unknown,SonicWall CFS Standard Edition for SonicWall Pro 1260/2040/3060 / 4060 Subscription,SonicWall,2124.92
71,0,Microsoft Windows Vista Ultimate Full Version [DVD],Microsoft,399.95,Microsoft (R) Windows Vista (TM) Home Premium,,unknown
72,1,IrisPen Express Translator,Iris,149.99,Iris Inc IrisPen Express Translator,,unknown
73,0,Microsoft Office 2004 Standard Upgrade (Mac),Microsoft,239.99,Microsoft MapPoint 2006 with GPS Locator (PC),,unknown
74,0,Adobe InDesign CS3 Upgrade from PageMaker,Adobe,199.0,Adobe Dreamweaver CS3 Upgrade Windows,,unknown
75,0,Microsoft PowerPoint 2004 (Mac),Microsoft,229.99,Microsoft Office Ultimate 2007,,unknown
76,0,Microspot MacDraft Professional (Mac),Microspot Ltd.,349.99,Adobe Acrobat V8.0 Professional for Mac,,unknown
77,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package,Adobe Systems Inc.,unknown,Adobe Photoshop CS3 Extended Complete Package (Academic),,279.0
78,1,Snap! Spelling (Jewel Case),,19.95,Spelling,Unknown,unknown
79,0,NetManage Rumba Unix-Hp Edition V. 7.3 Upgrade License,NetManage,unknown,InstallAnywhere Enterprise Edition V. 8 Product Upgrade License + 1 Year,Unknown,4746.16
80,0,ZoneAlarm Internet Security Suite,Zone Labs,49.99,Panda Software Panda Internet Security 2007,,unknown
81,0,Mediafour MacDrive 6 for Windows,Mediafour Corporation,49.99,Quark QuarkXPress 7 Upgrade for Mac & Windows,,unknown
82,0,Microsoft Office Student and Teacher Edition 2004 Macintosh,Microsoft,149.99,Microsoft (R) Office 2004 for Mac Student and Teacher Edition,,unknown
83,1,Microsoft Visio Standard 2007 Version Upgrade,Microsoft,129.95,Microsoft Office Visio Standard 2007 Upgrade (PC),,unknown
84,0,Quicken 2007 Premier,Intuit,79.95,QuickBooks Pro 2007 (3-User),Intuit,unknown
85,0,Microsoft Office 2004 Standard Upgrade (Mac),Microsoft,239.99,Microsoft Word 2007 (CAL),Unknown,unknown
86,0,Peachtree by Sage Premium Accounting 2007,Sage Software,499.99,Laser Checks for Peachtree (R) Accounting for Windows 8.0-2005,,unknown
87,0,Adobe Dreamweaver CS3 Upgrade,Adobe,199.0,Adobe CS3 Flash Professional Upgrade,,unknown
88,1,National Geographic Presents Redshift 5 Planetarium Software,Topics Entertainment,39.99,Redshift 5 (National Geographic Presents) (Win 98 ME 2000 XP),,39.99
89,0,The Print Shop 22 Deluxe,Encore,49.99,Encore Software The Print Shop Zoom,,unknown
90,0,Panda Antivirus 2007,Panda Software,29.95,Norton Antivirus 2007 3 User Pack,,unknown
91,0,Adobe Creative Suite CS3 Production Premium Upgrade,Adobe,799.0,Adobe Acrobat V8.0 Professional for Mac (Upgrade),,unknown
92,0,Power Production Storyboard Artist,Power Production,unknown,Power Production Storyboard Quick 5 Software for Mac and Windows Animation Software,unknown,299.0
93,0,Adobe CS3 Design Standard (MacOSX DVD),Adobe,399.0,Adobe CS3 Web Standard,,unknown
94,0,Peachtree by Sage Premium Accounting 2007,Sage Software,499.99,Peachtree (R) Compatible Continuous Checks-Office Accounting 12.0,,unknown
95,0,Adobe After Effects CS3 Upgrade,Adobe,299.0,Adobe Contribute CS3 Upgrade,,unknown
96,0,Symantec Backup Exec 11d Win SBS Agent for Windows Systems,Symantec,447.74,Symantec Backup Exec 11d for Windows Servers Agent for DB2 on Windows Servers,,unknown
97,0,Station Access Collection,,29.99,Ultimate Puzzle Collection,Unknown,unknown
98,0,Microsoft PowerPoint 2004 Upgrade (Mac),Microsoft,109.99,Microsoft Windows Vista Home Basic Upgrade (PC),,unknown
99,0,Microsoft Office 2004 Standard (Mac),Microsoft,399.99,Microsoft Word 2007 Upgrade (PC),,unknown
100,0,Instant Immersion Spanish (Audio Book),,unknown,Instant ImmerSIV Italian DLUX 2,,36.11
101,0,RollerCoaster Tycoon 3,Aspyr Media,49.99,Roller Coaster Tycoon 3 for PC,,unknown
102,0,Peachtree by Sage Complete Accounting 2007,Sage Software,269.99,Sage Premium Accounting for Manufacturing 2007 Multi-User,,unknown
103,0,Recam Remote Monitoring Software,,129.0,Corel Ulead DVD Workshop 2 Authoring Software,Unknown,unknown
104,0,QuickBooks Premier Professional Services Edition 2007,Intuit,399.95,Adobe Production Premium CS3 Software Suite for Windows Professional Editing Software,,unknown
105,1,Logic Pro 6 Upgrade from Logic Platinum/Gold 5 & 6,Apple,199.99,Apple Software T9161LL/A Logic Platinum / Gold 5 & 6 to Logic Pro 6 Update,Apple Software,149.0
106,0,Britannica Deluxe,Avanquest Software,29.95,Britannica Deluxe 2008,,26.5
107,0,TLC Arthur's Kindergarten Learning System 2008,Encore,19.99,Encore Software TLC Reader Rabbit 1st Grade Learning System 2008,,unknown
108,0,Tonka Town,Atari,9.99,Geometry (Win/Mac) (Jewel Case),,unknown
109,0,Punch! 5 in 1 Home Design,Punch Software,39.99,Punch Software Architectural Series 18 (Home Design) - Punch ! 5 in 1,Punch Software,unknown
110,0,Adobe Creative Suite CS3 Web Premium,Adobe,1399.0,Adobe CS3 Master Collection (Upgrade from CS1),,unknown
111,0,Adobe Illustrator CS3 Mac Ed,Adobe,199.0,Adobe Illustrator CS3 (Mac),Unknown,unknown
112,1,Microsoft Windows Vista Business Full Version [DVD],Microsoft,299.95,Microsoft Windows Vista Business (PC),,unknown
113,0,Instant Play Guitar Deluxe V2,Topics Entertainment,39.48,Instant Immersion Spanish Deluxe 2.0 Topics,,unknown
114,0,Microsoft Windows Terminal Server 2003 Client Additional License for Users - 5 User,Microsoft,669.0,Microsoft CAL (Client Access License) R18-00908 Windows Server 2003 20-Pack (Per User),Microsoft,688.99
115,0,Adventure Workshop 7th Edition,Encore Software,19.99,"Adventure Workshop 7th Edition (Preschool, 1st Grade)",,17.97
116,0,Jumpstart Advanced Preschool V2 .0,Knowledge Adventure,19.99,Jumpstart Advanced 3rd Grade (PC/Mac) Knowledge Adventure,,unknown
117,1,Aquarium 3-in-One Collection,Encore Software,19.99,Aquarium 3-in-One Limited Edition (Win 95/98/ME/2000/Xp/Mac 10.1 or Higher),,unknown
118,0,Hoyle Casino (2007),Encore,19.99,Hoyle (R) Card Games 2007,,unknown
119,0,Mcafee Total Protection 2007 3 Users,Mcafee,99.99,Mcafee Total Protection 2007 Complete Package 3 Users CD Mini-Box Wi,,unknown
120,0,Microsoft Visio Standard 2007,Microsoft,259.95,Microsoft Windows Vista Business Full Version,,unknown
121,0,Adobe Premiere Pro CS3 Upgrade,Adobe,299.0,Premiere Pro CS3 (Mac),,unknown
122,0,HP ProCurve VPN Client Software Unlimited Client Licenses,Hewlett Packard,unknown,SafeNet SoftRemote VPN Client License (5 Users) Win,,184.57
123,0,Adobe Illustrator CS3,Adobe,599.0,Adobe InDesign CS3 Upgrade,,unknown
124,0,Punch! Home Design Architectural Series 18,Punch! Software,129.99,"Punch Super Home Suite Complete Product (Standard English, PC)",,unknown
125,0,Microsoft Office 2004 Professional (Mac),Microsoft,499.99,Web Easy (R) Professional 6,,unknown
126,0,Microsoft OneNote 2007 Upgrade,Microsoft,79.95,Microsoft Office 2004 (R) for Mac Standard Edition Upgrade Version,,unknown
127,0,Adobe Creative Suite CS3 Web Premium,Adobe,1399.0,Adobe CS3 Production Premium Upgrade,,unknown
128,0,Adobe After Effects 7.0 Professional (Mac),Adobe,999.0,Adobe After Effects CS3 Professional Software for Windows,,unknown
129,0,Microsoft PowerPoint 2004 Upgrade (Mac),Microsoft,109.99,Microsoft Access 2007,,unknown
130,0,Computrace LoJack for Laptops 3 Year License,Absolute Software,99.95,Absolute Software Computrace LoJack for Laptops 3 Year License (Win XP),,85.97
131,0,Punch! 5 in 1 Home Design,Punch Software,39.99,Punch Software Architectural Series 4000 v. 10.0 (PC),,unknown
132,0,Family Tree Maker Version 16 Essentials,Encore,29.95,Encore Inc Family Tree Maker 2008 Platinum,,unknown
133,0,High School Advantage,Encore Software,29.95,Math Advantage,,unknown
134,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package,Adobe Systems Inc.,unknown,Adobe Premiere Elements 3 and Photoshop Elements 5 Software for Windows Consumer Video Editing Software,unknown,149.95
135,0,Adobe InDesign CS3 Upgrade [Mac],Adobe,199.0,Adobe Photoshop CS3 for Mac Upgrade,,unknown
136,1,Turbocad Mac 3D,IMSI,249.99,IMSI Design LLC Turbocad Mac 3D,,204.67
137,0,Microsoft Windows XP Professional Upgrade with SP2,Microsoft,199.99,Adobe After Effects Professional 7 Software for Windows (Effects Software),,unknown
138,0,Quicken 2007 Premier,Intuit,79.95,QuickBooks Premier Edition 2007 (5-User),,unknown
139,0,Microsoft Office & Windows Training Professional,,unknown,Microsoft Office 2004 Software Suite OEM Mac Apple & Mac Software,,239.95
140,1,QuickBooks Premier Professional Services Edition 2007,Intuit,399.95,Intuit QuickBooks Premier Professional Services Edition 2007 Software Win Tax & Finance Software,,unknown
141,0,Adobe Creative Suite CS3 Design Premium,Adobe,1599.0,Adobe Creative Suite 3 Design Premium Upgrade Package (1 User),,unknown
142,0,Adobe Illustrator CS3 Upgrade [Mac],Adobe,199.0,Adobe Contribute CS3 Upgrade,,unknown
143,0,Microsoft Office FrontPage 2003 Academic Version Windows,Microsoft,159.98,Microsoft Office SBE 2007 Win32,,unknown
144,0,Microsoft Visual Studio Test Agent 2005,Microsoft,5099.0,Microsoft Visual Studio 2005 Professional Edition Upgrade Package + MSDN Professional,,unknown
145,0,Microsoft OneNote 2007,Microsoft,99.95,Microsoft Money 2007 Home and Business (PC),,unknown
146,0,Peachtree by Sage Complete Accounting 2007,Sage Software,269.99,Peachtree (R) Complete III for DOS 5.0-10.0 Continuous Checks,,unknown
147,0,Math Missions : The Amazing Arcade Adventure Grades 3-5,Scholastic,19.99,Math Missions : The Race to Spectacle City Arcade (Grades K-2),,unknown
148,0,Adobe Acrobat Professional 8 (Windows),Adobe,273.0,Adobe Acrobat 8.0 Professional for Mac Upgrade,,unknown
149,0,ValueSoft Tune Transfer for iPod Software for Windows XP,ValueSoft,29.95,Adobe Captivate 2 Software for Windows Presentation Software,,unknown
150,0,Math Missions : The Race to Spectacle City Arcade (Grades K-2),Scholastic,29.95,Math Missions : The Amazing Arcade Adventure (Grades 3-5),,unknown
151,0,Microsoft Visio Standard 2007,Microsoft,129.95,Visual Studio 2005 Professional Edition Upgrade Package + MSDN Professional,,unknown
152,0,National Geographic Photo Gallery,,9.99,Merriam-Webster's Dictionary (Win/Mac) (Jewel Case),,unknown
153,0,Peachtree by Sage Premium Accounting for Nonprofits 2007,Sage Software,599.99,Peachtree (R) Compatible Continuous Forms - Accounting for Windows 8.0-2004 Version,,unknown
154,1,USA/World Extreme Landscapes Bundle,Abacus,39.95,Abacus USA/World Extreme Landscapes Bundle,,unknown
155,0,Sony Sound Forge Audio Studio 8,Sony Pictures Digital Entertainment,69.99,Sony Creative Software Sound Forge Audio Studio V. 8.0 Complete Product,,unknown
156,0,EMC Retrospect 7.5 Upgrade (Multi Server) Windows Only,,unknown,EMC Retrospect 7.5 Professional Windows Upgrade Only,EMC,54.68
157,0,Digidesign Music Production Toolkit (Pro Tools LE),Digidesign,495.0,Make Songwriter Software Music Production Software,,unknown
158,0,Punch! Master Landscape & Home Design,Punch Software,99.99,Punch Software Home Design Studio (90500) Mac,Punch Software,135.99
159,0,Microsoft Office 2004 Professional (Mac),Microsoft,499.99,Microsoft Windows XP Professional Edition with SP2,,unknown
160,0,Adobe Photoshop CS3 Extended Upgrade,Adobe,349.0,Adobe Photoshop CS3 Extended Software Full Version,Unknown,unknown
161,0,Family Tree Maker Version 16 Collector's Edition,Encore Software,unknown,Encore Software Family Tree Maker Version 16 Standard SB CS by Family Tree Maker,,42.97
162,0,Instant Immersion Language Lab Deluxe Edition,,unknown,Instant Immersion 33 Languages,,47.36
163,0,emedia Intermediate Guitar Method OS X,eMedia,59.99,eMedia Music Corp eMedia Intermediate Guitar Method,,unknown
164,0,Apple Final Cut Studio 2 (Mac),Apple,1299.0,Final Cut Studio V. 2 Version Upgrade Package 1 Seat DVD Mac,,unknown
165,0,Steinberg Cubase Studio 4,Steinberg,499.99,Steinberg Studio Case 2 Music Production System Educational Discount,,unknown
166,0,Punch! Master Landscape & Home Design,Punch! Software,59.99,Instant Landscape Design 3.0,,unknown
167,0,Registry Mechanic by Encore Software,Encore Software,46.52,Software,,unknown
168,0,Cubase 4 Competitive Crossgrade,Steinberg (Yamaha),549.99,Steinberg Wavelab Studio 6 Audio Editing Software Competitive Crossgrade Music Production Software,,unknown
169,1,Autodesk AutoCAD 2007 Courseware Customizing the Interface,Autodesk PSG,47.95,AutoCAD 2007 Courseware Customizing the Interface,,unknown
170,1,Humorous Greeting Card Factory,Nova Development,29.99,Nova Development Humorous Greeting Card Factory,Nova Development,29.99
171,0,Punch! 5 in 1 Home Design,Punch Software,39.99,Punch Software Punch ! 5 in 1 Home Design,Punch Software,35.99
172,0,Adobe Premiere Pro 2.0,Adobe,849.0,Adobe Premiere Pro CS3 Video Editing Software for Mac AV Production Software,,unknown
173,0,Microsoft Mappoint 2006 Standard Edition,Microsoft,299.0,Microsoft Word 2007 Upgrade (PC),,unknown
174,0,Hallmark Card Studio 2005 Deluxe,Sierra Home,49.99,Sierra Home HSE Hallmark Card Studio Special Edition Win 98 ME 2000 XP,Sierra Home,unknown
175,0,Instant Immersion Italian 2.0,Topics Entertainment,29.99,Instant Immerse Spanish DLUX 2,,unknown
176,1,Burning Monkey Solitaire,Freeverse Software,24.99,Burning Monkey Solitaire 3D,,24.99
177,0,Aquarium 3-in-One Collection,Encore Software,19.99,Fallout Collection (DVD-ROM),,unknown
178,0,Microsoft Office & Windows Training,,29.99,Microsoft Microsoft Office Pro 2004 Software Suite Mac Apple & Mac Software,unknown,unknown
179,0,Cubase 4,Steinberg,999.99,Sound Forge 9 Digital Audio Production Suite (Music Production Software),,unknown
180,0,Adobe Photoshop CS2 (Mac) [Old Version],Adobe,649.0,Adobe PageMaker 7.0 for Mac Version Upgrade,,unknown
181,0,Diskeeper 2007 Professional Single License Pack,Diskeeper Corporation,79.21,Microsoft Office Accounting Professional 2007 (PC),,unknown
182,0,Adobe Creative Suite CS3 Design Premium Upgrade [Mac],Adobe,599.0,Adobe CS3 Web Premium Upgrade,Unknown,unknown
183,0,Punch! Professional Home Design Suite,Punch Software,69.99,Punch ! Home Design Suite Professional Architectural (1-User) PC,,59.97
184,0,Instant Immersion Japanese (Audio Book),,unknown,Instant Immersion 33 Languages,,47.36
185,0,Peachtree by Sage Pro Accounting 2007,Sage Software,169.99,Laser Checks for Peachtree (R) Accounting for Windows 8.0-2005,,unknown
186,0,Allume Aquazone Seven Seas Deluxe,Allume,38.89,Allume Aquazone Bass Edition,,unknown
187,0,Marine Aquarium 2.0 (PC & Mac),Encore,29.99,Marine Aquarium & Goldfish Aquarium,,unknown
188,1,HP Software Linux We 50 Lic/Cd 3.0 C,Hewlett-Packard,unknown,HP Software Linux We 50 Lic/Cd 3.0 C,Hewlett-Packard,69216.95
189,1,Microsoft Office & Windows Training,,29.99,Microsoft Office and Windows Training (Win 98 ME NT 2000 XP),unknown,29.95
190,1,TextBridge Pro 11,Nuance Communications Inc.,79.99,Scansoft TextBridge Pro V. 11,Nuance Communications Inc.,68.99
191,0,Adobe Production Studio Premium,Adobe,1699.0,Adobe Production Premium CS3 Software Suite for Windows Professional Editing Software,,unknown
192,0,Adobe Dreamweaver CS3 Upgrade,Adobe,199.0,Adobe Illustrator CS3 Upgrade from Freehand for Mac,,unknown
193,0,Adobe Creative Suite CS3 Design Premium [Mac],Adobe,1799.0,Adobe Creative Suite 3 (CS3) Design Suite Standard Upgrade (Upsell) Mac,,unknown
194,0,Microsoft Data Analyzer 2002,Microsoft,179.0,Microsoft Office 2004 Std Upgrade,,unknown
195,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package,Adobe Systems Inc.,unknown,Photo Explosion Deluxe v. 3.0 Complete Package,,47.6
196,0,Adobe After Effects Professional 7.0,Adobe,999.0,Adobe Acrobat V8.0 Professional for Mac Academic,,unknown
197,0,Punch! Home Design Architectural Series 4000 V10,Punch!,199.99,Punch Software Punch ! Home Design Architectural Series 18 Complete Product (S) Standard English PC,,unknown
198,0,M-Audio Pro Tools M-Powered 7.3,M-Audio,299.99,Logic Pro 7.2 Software Music Production Software,,unknown
199,0,Instant Immersion Italian Platinum,Topics Entertainment,129.99,Instant Immersion Japanese (Audio Book) (Audio Book),,unknown
200,0,Elementary Advantage 2008,Encore Software,unknown,Encore Software Elementary Advantage 2008 Training/WBT PC,,33.97
201,0,QuickVerse Mac Bible Study 2007 White Box,Findex,59.95,QuickVerse Mac Bible Study 2007 Gold Box,,unknown
202,0,M-Audio Pro Tools M-Powered 7.3,M-Audio,299.99,Adobe Soundbooth CS3 Audio Editing Software Windows Music Production Software,,unknown
203,0,Pinnacle Mobile Media Organizer,Pinnacle,49.99,Pinnacle Mobile Media Converter Software for Windows iPod Software,,unknown
204,1,Adobe Soundbooth CS3 [Mac],Adobe,199.0,Adobe Soundbooth CS3 Audio Editing Software Mac Music Production Software,,unknown
205,0,Microsoft Office 2004 Standard (Mac),Microsoft,399.99,Microsoft Office Outlook 2007,,unknown
206,0,Adobe Creative Suite CS3 Design Premium Upgrade [Mac],Adobe,599.0,Adobe CS3 Design Premium Upsell,,unknown
207,0,Symantec Client Security 3.1 with Groupware Protection Business Pack 50 User,Symantec,3732.0,Symantec Client Security with Groupware Protection Business Pack V. 3.1 -,,unknown
208,0,CA Internet Security Suite 2007 3 User,Computer Associates,69.95,QuickBooks Pro 2007 3 User,Intuit,unknown
209,0,Adobe Photoshop CS3,Adobe,649.0,Adobe (R) Photoshop (R) 7.0 Upgrade for PC,Unknown,unknown
210,0,Microsoft Excel 2004 (Mac),Microsoft,229.99,Microsoft Works Suite 2006,,unknown
211,0,Microsoft Office & Windows Training,,29.99,Microsoft Windows Vista Business 32-bit OEM,Unknown,149.99
212,0,Microsoft Word 2004 Upgrade (Mac),Microsoft,109.99,Microsoft Excel 2004 Spreadsheet Software Mac Apple & Mac Software,,unknown
213,0,Business Card Factory Deluxe 3.0,Nova Development,29.99,Nova Greeting Card Factory for Mac,,unknown
214,0,Middle School Success Essentials,Topics Entertainment,29.99,Middle School Success Deluxe 2008 (PC/Mac) Topics,,unknown
215,0,SystemSuite 8 Professional,Individual Software,49.99,Sibelius Sibelius Photoscore Professional 4,,unknown
216,0,QuickBooks POS: Pro Multistore 6.0,Intuit Inc.,1399.95,QuickBooks (R),,unknown
217,0,Symantec Backup Exec SBS Std 11D Win Small Business Server Standard,Symantec,811.21,Symantec Backup Exec 11D for Windows Servers Central Admin Server Option,,unknown
218,0,Microsoft Windows Server 2003 Client Additional License,Microsoft,809.0,Microsoft Internet Security and Acceleration Server Enterprise Edition License,,unknown
