id,label,left_title,right_title
56,0,HP 221275-B21 DL740R Xeon Server Part,HP 453475-B21 DL140 G3 Xeon L5335 2.0GHz Server Part
57,0,Corsair Vengeance LPX 32GB (2x16GB) DDR4-3000 CL15 DIMM Kit,Corsair Vengeance LPX 32GB (2x16GB) DDR4-3200 CL16 DIMM Kit
58,0,NETGEAR ReadyNAS 212 Diskless Network Attached Storage,"Western Digital Black WD60EZBX 6TB 3.5"" SATA 6Gb/s HDD"
59,0,"Apple iPad Pro 12.9"" MQ0G2ZM/A","Apple iPad Pro 10.5"" MQ092ZM/A"
60,1,Zotac GeForce GTX 1060 AMP! Edition 3GB GDDR5 Graphics Card,Zotac GeForce GTX 1060 AMP! Edition 3GB GDDR5 Graphics Card
61,0,"Western Digital IronWolf Pro 8TB 3.5"" SATA 6Gb/s HDD","Western Digital Purple WD20PURZ 2TB 3.5"" SATA 6Gb/s HDD"
62,0,HP Xeon E7-4830 Server Part,HP 603608-B21 Xeon X7560 2.26GHz Server Part
63,0,Cooler Master MasterCase Pro 3 Micro ATX Computer Case,Corsair Carbide Series Air 240 Micro ATX Computer Case
64,1,HP 233609-001 SA 5I Server Part,HP 233609-001 SA 5I Server Part
65,0,HP 233609-001 ML370 G2 Server Part,HP 495942-B21 ML370 G6 2.13GHz Server Part
66,0,HP 1GB PC2700 DDR SDRAM Server Memory Kit,HP 376638-B21 1GB PC3200 Registered ECC Server Memory Kit
67,1,Crucial 8GB DDR3L 1600MHz SODIMM CT102464BF160B Laptop Memory,Crucial 8GB DDR3L 1600MHz SODIMM CT102464BF160B Laptop Memory
68,0,Intel Core i7-6900K 3.2GHz 8-Core CPU,Intel Core i7-6850K 4.0GHz CPU
69,1,HP/HPE 16GB (1x16GB) DDR3-1866 Registered DIMM,HP/HPE 16GB PC3-14900 DDR3 SDRAM Registered DIMM (708641-B21)
70,0,HP 249675-001 512MB DDR2 200MHz Server Memory,HP 390394-001 Proliant ML350 G4p Power Supply 2 Pack
71,0,Lenovo Y700-15ISK i7-6700HQ 12GB 1TB GTX960M 4GB 15.6 Gaming Laptop,Asus VivoBook Max K541UA i7-7500u 12GB 1TB GT920 2GB 15.6 Laptop
72,0,"ASUS Transformer Mini T102HA 10.1"" Atom x5 Z8350 4GB RAM 128GB Notebook","Apple iPad mini 4 Wi-Fi 128GB 7.9"" Tablet"
73,0,"Fujitsu 73-GB 10K 2.5"" SAS Server Part",HP 359461-007 300-GB 10K FC-AL Server Part
74,1,Lenovo ThinkServer RD350 Xeon E5-2609V4 1.7GHz 16GB Server Part,Lenovo ThinkServer RD350 Xeon E5-2609V4 1.7GHz 16GB Server Part
75,0,"Apple MacBook Air 13"" i5 1.8GHz 8GB 256GB","Apple MacBook Pro 15"" 2.7GHz i5 256GB"
76,0,,
77,0,Apple iPad Mini 4 Wi-Fi 64GB Space Gray Tablet,Apple 12.9-inch iPad Pro Wi-Fi 32GB ML0H2LL/A Tablet
78,0,AMD Athlon X4 870K 3.7GHz 4-Core AM3+ Desktop CPU with Cooler,AMD Ryzen 5 1400 3.4GHz 4-Core AM4 Desktop CPU
79,0,"Seagate Barracuda ST1000DM003 1TB 3.5"" SATA 6Gb/s HDD","Western Digital Red WD60EFRX 6TB 3.5"" SATA 6Gb/s HDD"
80,1,Apple iPad Pro 10.5-inch Smart Keyboard,Apple Smart Keyboard for iPad Pro 10.5 US English MPTL2LL/A
81,0,,
82,1,Kingston HyperX Fury 16GB DDR3 DIMM Kit,Kingston HyperX Raev 16GB DDR3 DIMM Kit
83,0,"Apple iPad Pro 12.9"" Retina Display 256GB WiFi Space Gray MP6G2LL/A","Apple iPad Pro 12.9"" 256GB Space Gray WiFi"
84,0,HP DL585 2.2GHz Server Part,HP Intel Xeon E7-4820 Server Part
85,0,HP 338974-B21 DL760 Xeon 2.5GHz (4P) Server Part,HP 359623-B21 BL20p G2 Xeon 2.8GHz (4P) Server Part
86,0,Apple Smart Keyboard for iPad Pro 10.5,Apple 12.9-inch iPad Pro Wi-Fi 32GB ML0H2LL/A Tablet
87,0,HP 587507-B21 DL380G7 Server Part,HP 507825-B21 Xeon E5506 2.13GHz BL280c G6 Server Part
88,0,Kingston Fury Black HX424C15FB/16 16GB (1x16GB) DDR4-2400 CL15 240-Pin DIMM,Kingston Fury Black 16GB (1x16GB) DDR4-2133 CL14 240-Pin DIMM
89,0,ASUS Crosshair V Formula Motherboard,ASRock Fatal1ty 990FX Killer Motherboard
90,0,HP 287494-B21 128MB PC100 ECC DDR Server Memory,HP 432803-B21 512MB PC2-5300 ECC DDR Server Memory
91,0,Apple MacBook Pro 15-inch 256GB 2017 Space Gray,Apple MacBook Pro 15-inch 2.53GHz Core i5 (Mid 2010) MC372LL/A
92,1,Targus Essential 15.6 Backpack Black,Targus Notebook Backpack 15.4 Black/Grey
93,0,Microsoft Surface Pro i5-7300U 8GB 256GB SSD,"Apple MacBook Air 13"" 2012"
94,0,"Apple iPad Pro 9.7"" 32GB Wi-Fi + Cellular Rose Gold","Apple iPad Pro 12.9"" 128GB Wi-Fi Silver"
95,0,Intel Xeon E5-2690 v2 3.0GHz Processor BX80635E52690V2,HP Xeon E5-2603 1.8GHz Processor
96,0,"Western Digital Gold RE 6TB 3.5"" SATA HDD","Western Digital WD1003FZEX 1TB 3.5"" SATA 7200RPM HDD"
97,0,HP 432803-B21 512MB PC2-5300 ECC DDR2 Server Memory Kit,HP 397411-B21 2GB (2x1GB) PC2-5300 DDR2 Server Memory Kit
98,0,,
99,0,"Apple iPad Pro 12.9"" 128GB Wi-Fi","Apple iPad Pro 12.9"" MQ0G2ZM/A"
100,0,HP Workstation Z440 Xeon E5-1630V4 3.7GHz 16GB 1TB Server,Lenovo ThinkServer RD350 Xeon E5-2609V4 1.7GHz 16GB Server
101,0,"Seagate Barracuda ST3000DM001 1TB 3.5"" SATA 6Gb/s HDD","HP 628061-S21 3TB 7.2K 3.5"" SATA Server HDD"
102,0,HP 154457-B21 Ultra3 SCSI Adapter Server Part,HP 391661-B21 NC340T Server Adapter
103,0,EVGA GeForce GTX 1080 8GB Video Card,Zotac GeForce GTX 1080 TI 11GB Video Card
104,1,Apple iPad Pro 12.9 2017 128GB Space Grey Wi-fi,Apple iPad Pro 12.9 2017 128GB Space Grey Wi-fi
105,1,"Seagate Expansion 1TB 2.5"" USB 3.0 Portable HDD",Seagate Expansion 1TB Portable USB 3.0 HDD
106,0,Transcend USB 2.0 8GB Flash Drive,Corsair Survivor Stealth USB 3.0 32GB Flash Drive CMFSL3X2-32GB
107,0,PNY Quadro K1200 NVIDIA 4GB Low Profile Workstation Graphics Card,Gigabyte Radeon RX 480 4GB GDDR5 Graphics Card
108,0,"Asus ZenBook 3 UX390UA-GS042T i5-7200u 8GB 256GB SSD 12.5"" Laptop","Asus ZenBook 3 Deluxe UX490UA-BE029T i5-7200u 8GB 256GB SSD 14"" Laptop"
109,0,,
110,0,,
111,0,Dell 340-9807 73GB 15K SAS 2.5 Server Hard Drive,Fujitsu MAY2073RC 73GB 10K 2.5 SAS Server Hard Drive
112,0,"Western Digital Red WD20EFRX 2TB 3.5"" 7200RPM SATA HDD","Seagate ST2000DM001 2TB 3.5"" SATA HDD"
113,0,,
114,1,Intel i7-6900K 3.2GHz LGA2011-V3 CPU,Intel i7-6900K 3.2GHz LGA2011-V3 CPU
115,0,Gigabyte GA-H110M-S2HP Motherboard,ASUS ROG STRIX Z270G GAMING Motherboard
116,1,HP 300955-015 72.8GB U320 SCSI 10000RPM Server Hard Drive,HP 300955-015 72.8GB U320 SCSI 10000RPM Server Hard Drive
117,0,"Seagate ST3750330NS 750GB 15K 3.5"" SATA Server HDD","Seagate ST1000DM003 1TB 7.2K 3.5"" SATA HDD"
118,1,Lenovo ThinkPad 14 Sleeve Black 4X40N18009,Lenovo ThinkPad 14 Sleeve
119,0,Kingston ValueRAM KVR13N9S8HK2/8 8GB (2x4GB) DDR3-1333 CL9 240-Pin DIMM Kit,DDR3 SO DIMM 4GB PC3-12800 CL11 240-Pin DIMM
120,0,"MacBook Air 13"" Laptop Sleeve","AmazonBasics 13.3"" Laptop Sleeve Black"
121,0,Corsair SP120 Case Fan,Corsair Carbide Series Air 240 Mini Tower Case CC-9011070-WW
122,0,HP 449363-B21 SC40Ge Host Bus Adapter,HPE 647594-B21 Ethernet 1Gb 4-port 331T Host Bus Adapter
123,0,AMD A4-7300 3.80GHz Dual Core FM2+ Processor with Radeon HD 8470,Intel Core i5-7500 3.40GHz Quad-Core Processor
124,0,Asus PCE-AC51 Wi-Fi Adapter for Desktop Computer,Corsair Vengeance Pro CMY16GX3M2A2133C11 16GB (2x8GB) DDR4-2133 CL11 DIMM Kit
125,0,Adata 16GB CompactFlash Card,PQI 16GB SDHC Class 6 Secure Digital Card
126,0,HP 301044-B21 2GB 266MHz DDR2 Server Memory Module,HP 432806-B21 2GB PC2-5300 DDR2 Server Memory Module
127,0,,
128,1,TP-Link TL-WN881ND Wireless PCI Express Adapter,TP-Link TL-WN881ND Wireless PCI Express Adapter
129,1,HP 629142-B21 FlexFabric 10Gb 2-Port 554FLR Server Adapter,HP 629142-B21 FlexFabric 10Gb 2-Port 554FLR Server Adapter
130,0,Asus GeForce GTX 1070 Ti 8GB GDDR5 PCIe 3.0 Graphics Card,Asus GeForce GTX 1060 3GB GDDR5 PCIe 3.0 Graphics Card
131,1,Intel Core i5-3570 3.4GHz Quad-Core Processor BX80637i53570,Intel Core i5-3570 3.4GHz Quad-Core Processor
132,0,SanDisk 16GB MicroSDHC Flash Memory Card,SanDisk Ultra SDHC 16GB UHS-1 Class 10 Flash Memory Card
133,1,ASUS Prime X299-Deluxe ATX Motherboard,ASUS Prime X299-Deluxe ATX Motherboard
134,0,HP EliteBook 850 G3 Notebook PC,HP ProBook 640 G3 Notebook PC Core i5 8GB SSD 256GB
135,0,ASUS Xonar Essence STX II 7.1 Sound Card,Gigabyte Radeon RX 550 2GB Graphics Card
136,1,Apple MacBook Pro 13-inch Summer 2012,Apple MacBook Pro 13-inch Summer 2012
137,0,HP 647897-B21 8GB (1x8GB) LP DDR2 Server Memory Kit,HP 408854-B21 8GB (2x4GB) PC2-5300 DDR2 Server Memory Kit
138,0,Sandisk Z400s M.2 256GB SATA SSD,Micron LambdaTek 256GB M.2 SATA SSD
139,0,Corsair SP120 PWM Fan 120mm 2-Pack,AMD Athlon X4 870k 3.9GHz Quad-Core Processor
140,1,AMD FX-8350 Black Edition CPU,AMD FX8350 Black Edition AM3+ 8-Core CPU
141,0,Asus ROG Strix Z270G GAMING Motherboard,Asus PRIME B250M-A Motherboard
142,0,SanDisk Extreme Pro 32GB SDHC UHS-I Flash Memory Card,SanDisk Extreme 32GB CompactFlash Memory Card
143,0,"Apple iMac MD094LL/A 21.5"" 2.9GHz Quad-Core i5 Desktop Computer",Apple Retina MacBook Pro MD213LLA 2.5GHz Quad-Core i5 Notebook Computer
144,0,HP 432103-B21 Smart Array P600/512 Server Controller,HP P420/2GB Smart Array Server Controller
145,0,Intel Core i7-7700K Processor BX80677I77700K,Intel Core i7-6900K Processor BX80671I76900K
146,0,HP 358349-B21 2GB PC2700 SDRAM Server Memory Module,HP 432806-B21 2GB PC2-5300 DDR2 SDRAM Server Memory Module
147,1,"HP 15.6"" Spectrum Sleeve (Ladies Edition)","HP 15.6"" Valentine Sleeve"
148,0,ASUS PCE-N10 Gigabit Network Adapter,Intel Gigabit CT Desktop Network Adapter
149,0,HP 462711-B21 ML370 G5 3.0GHz Server Part,HP 495942-B21 ML370 G6 2.13GHz Server Part
150,0,"Western Digital Red WD20EFRX 2TB 3.5"" SATA 6Gb/s HDD","Western Digital Blue WD40EZRZ 4TB 3.5"" SATA 6Gb/s 5400RPM HDD"
151,1,HP 235065-002 36.4GB 15000RPM Ultra3 SCSI Server HDD,HP 235065-002 36.4GB 15000RPM Ultra3 SCSI Server HDD
152,1,Internal HDD SSD,Kingston SSDNow V300 120GB SSD
153,0,Dell Latitude D630 PA-10 Power Adapter PA-1900-02D,HP 199679-001 DLT Server Part
154,0,Apple 12.9 iPad Pro Wi-Fi 32GB 12.9,Apple 12.9 iPad Pro Wi-Fi 256GB
155,0,Kingston 128GB SDXC UHS-I Class 10 Flash Card,Transcend 32GB microSDHC UHS-I Flash Card
156,0,StarTech.com USB 3.0 to VGA Adapter,StarTech.com PCI1394_4 IEEE 1394/Firewire Adapter
157,0,AMD Ryzen Threadripper 1900X Processor,AMD A10-9700E Processor
158,0,"HP 456896-001 400GB 3.5"" SAS 10000RPM HDD","HP 431786-B21 120GB 2.5"" 1.5G SATA HDD"
159,1,HP 249675-001 512MB DDR2 200MHz Server Memory,HP 249675-001 512MB DDR2 200MHz Server Memory
160,0,"Apple iMac ME089LL/A 27"" 3.5GHz Quad-Core i7","Apple iMac MC812LL/A 21.5"" 2.7GHz Quad-Core i5"
161,1,TP-Link TL-SF1005D 5-Port 10/100Mbps Unmanaged Desktop Switch,TP-Link TL-SF1005D 5-Port 10/100Mbps Unmanaged Desktop Switch
162,0,HP 4GB (2x2GB) PC3-10600R DDR3 Server Memory Kit,HP DL380 G7 Xeon L5640 2.26GHz Server Part
163,1,HP 345021-B21 BL20p G2 Xeon 3.2GHz 1GB (2P) Server Part,HP 345021-B21 BL20p G2 Xeon 3.2GHz 1GB (2P) Server Part
164,1,Samsung 16GB DDR3 PC12800 Memory,Samsung M393B2G70DB0-YK0 16GB DDR3-1600 ECC RDIMM
165,1,NZXT Phantom 530 Full Tower Case Black,NZXT Phantom 530 Case Negra
166,0,Corsair Vengeance LPX 16GB (2x8GB) DDR4-2400 CL16 DIMM Kit,Corsair Vengeance LPX 16GB (2x8GB) DDR4-2666 CL16 DIMM Kit
167,0,SanDisk Ultra SDHC 16GB UHS-1 Class 10 Flash Memory Card,SanDisk Ultra Premium Edition microSDXC 200GB UHS-1 Flash Memory Card
168,0,Corsair AF120 LED 120mm Case Fan,Corsair Vengeance LPX CMU16GX4C3000C15 16GB (2x8GB) DDR4-3000 CL15 Kit
169,0,Logitech C920 USB 2.0 Webcam,Logitech BCC950 ConferenceCam
170,0,HP 495605-B21 64GB (8x8GB) PC2-5300 DDR2 Server Memory Kit,HP 397409-B21 1GB (2x512MB) PC2-5300 DDR2 Server Memory Kit
171,1,HP 230994-001 ML370 G2/G3 Rail Kit Server Part,HP 230994-001 ML370 G2/G3 Rail Kit Server Part
172,0,HP 291966-B21 Smart Array 641 Server Part,HP 295643-B21 Smart Array 3200 Server Part
173,0,AMD A4-7300 3.8GHz Desktop Processor,AMD A6-6400K Desktop Processor
174,0,HP 643778-B21 Xeon E78867 2.13GHz Server Part,HP 492131-B21 Xeon E5506 2.13GHz DL380 G6 Server Part
175,0,AMD Ryzen 5 1500X Quad-Core 3.70GHz Processor Socket AM4,AMD Ryzen 5 1400 Quad-Core 3.70GHz Processor Socket AM4
176,1,HP 589073-B21 Xeon X7560 2.26GHz BL680c G7 Server Part,HP 589073-B21 Xeon X7560 2.26GHz BL680c G7 Server Part
177,0,"Apple iMac MC978LL/A 21.5"" 3.1GHz Core i3 (Late 2011)","Apple iMac MC812LL/A 21.5"" 2.8GHz Quad-Core i7 (Mid 2011)"
178,0,Corsair Vengeance LPX 16GB (2x8GB) DDR4-2400 CL14 DIMM Kit,Corsair Vengeance LPX 32GB (2x16GB) DDR4-2666 CL16 DIMM Kit
179,0,HP 287494-B21 128MB PC100 ECC DDR Server Memory,HP 354560-B21 PC3200 ECC DDR Server Memory
180,0,"Seagate Barracuda ST1000DM003 1TB 3.5"" 7200RPM SATA HDD","Seagate ST3500630NS 500GB 3.5"" SATA HDD"
181,0,Corsair Vengeance CMZ8GX3M2A1866C9 8GB (2x4GB) DDR3-1866 CL9 Memory Kit,Corsair XMS3 CMX8GX3M2A1600C9 8GB (2x4GB) DDR3-1600 CL9 Memory Kit
182,0,EVGA GeForce GTX 1080 8GB Graphics Card,Zotac GeForce GTX 1080 Ti AMP Edition 11GB Graphics Card ZT-P10810D-10P
183,0,Intel EXPI9301CT Gigabit Network Adapter,TP-Link TLSG1005D 5-Port Gigabit Switch
184,1,Kingston 4GB DDR4-2666 CL15 HX DIMM,Kingston 4GB PC4-21300 DDR4 SDRAM DIMM HX426C15FB/4
185,0,HP Pavilion 32 Monitor,HP Pavilion 570-p060na Desktop
186,1,Logitech HD Pro Webcam C920 1080p Webcam,Logitech HD Pro Webcam C920 1080p Webcam
187,0,Intel Xeon E5 2690 v2 3.0GHz Processor BX80635E52690V2,Intel Core i5-6600K 3.5GHz Processor LGA1151
188,0,SanDisk Extreme MicroSDXC 64GB UHS-I Card,Kingston Ultimate SDXC 128GB Flash Memory Card
189,0,Corsair Vengeance LPX 32GB (2x16GB) DDR4-2133 CL13 DIMM Kit,Corsair CMU32GX4M2C3000C15 32GB (2x16GB) DDR4-3000 CL15 DIMM Kit
190,0,ASUS H81I-PLUS Motherboard,ASUS H170M-E D3 Micro ATX Motherboard
191,0,Corsair Vengeance RGB 16GB (2x8GB) DDR4-2666 CL16 240-Pin DIMM Kit,Corsair 16GB (2x8GB) DDR4-2400 CL16 240-Pin DIMM Kit
192,0,,
193,0,HP 345628-B21 ProLiant BL40p Xeon 2.2GHz Server Part,HP 154457-B21 Ultra3 SCSI Adapter
194,0,,
195,0,HP DL580R G2 Xeon 2.8GHz Server Part,HP BL20P G2 Xeon 3.2GHz (2P) Server Part
196,0,Asus PCE-AC55BT Wireless Adapter,TP-Link TL-WDN4800 Wireless Adapter
197,1,HP/Compaq DLT Tape Drive SCSI,HP 340743-B21 DLT Tape Drive SCSI
198,0,"Western Digital Purple WD10PURZ 1TB 3.5"" SATA 6Gb/s HDD","Seagate Barracuda ST4000DM004 4TB 3.5"" SATA 6Gb/s 5400RPM HDD"
199,1,Kingston 128GB SDXC Class 10 UHS-I Flash Card,Kingston 128GB SDXC Class 10 UHS-I Flash Card
200,0,Corsair Vengeance LPX 32GB (2x16GB) DDR4-3200 CL16 288-Pin DIMM Kit,Corsair Vengeance LPX CMK32GX4M4A2400C14 32GB (2x16GB) DDR4-2400 CL14 288-Pin DIMM Kit
201,1,Intel Core i5-4670K 3.4GHz Quad-Core Processor BX80646I54670K,Intel Core i5-4670K 3.4GHz Quad-Core Processor
202,0,"HP 493083-001 300GB 10K 2.5"" SAS HDD","HP 349237-B21 80GB 7.2K 3.5"" SATA HDD"
203,0,"HP 349237-B21 80GB 7200RPM 3.5"" SATA HDD Server Part","HP 454141-002 500GB 7200RPM 3.5"" SATA HDD Server Part"
204,0,"HP 632429-003 400GB 2.5"" SAS SLC SSD","Seagate ST2000NM0011 2TB 3.5"" 7200RPM SATA HDD"
205,1,Corsair 16GB (2x8GB) DDR4-2666 CL16 240-Pin DIMM Kit CMK16GX4M2A2666C16,Corsair Vengeance LPX 16GB (2x8GB) DDR4-2666 CL16 240-Pin DIMM Kit
206,1,Tech air TAECB001 15.6 Laptop Backpack Black,HP 250 G5 15.6 Laptop Backpack Black
207,0,,
208,0,Sandisk Extreme Pro CF 32GB,Kingston 64GB SD Card
209,0,"Intel S3500 120GB 2.5"" SATA 6Gb/s SSD",Intel 540s SSDSCKKW240H6X1 240GB M.2 SATA 6Gb/s SSD
210,1,"Apple iMac MC813LL/A 27"" 2.7GHz Quad‑Core i5","Apple iMac Z0M600069 27"" 2.7GHz Quad‑Core i5"
211,0,HP 629142-B21 FlexFabric 10Gb 2-Port 554FLR Server Adapter,HP 637414-B21 Xeon E5607 2.26GHz BL460c G7 Server Part
212,1,,
213,0,,
214,0,MSI B350 Tomahawk ATX AM4 Motherboard,ASUS Prime B250M-A ATX Socket 1151 Motherboard
215,1,SanDisk iXpand USB 3.0 64GB Flash Drive,SanDisk iXpand USB 3.0 64GB Flash Drive
216,0,"HP 300GB 10K 2.5"" SAS HDD BL685c G6","IBM 146GB 2.5"" SAS HDD 42D0421"
217,0,HP 40GB Ultra ATA 7.2K Server Hard Drive,HP 432803-B21 512MB PC2-5300 ECC DDR2 Server Memory
218,1,"Apple iPad Pro 12.9"" MQ0G2ZM/A Smart Cover","Apple iPad Pro 12.9"" Smart Cover"
219,0,Asus VivoBook Pro N552VX i7-6700HQ 8GB 1TB GTX950 4GB Windows 10 Laptop,Asus ZenBook 3 Deluxe UX490UA i5-7200u 8GB 256GB SSD 14 Windows 10 Laptop
220,0,Intel Core i3-7350K 4.20GHz Dual-Core Processor LGA1151,Intel Pentium G4560 3.50GHz Dual-Core Processor LGA1151
221,0,"Acer Aspire ES1-132-P194 13.3"" Notebook",Lenovo ThinkPad Work-In Case Gen.2 Notebook Case
222,0,Samsung 850 Pro SSD 512GB,Samsung 960 Pro SSD 2TB
223,0,Corsair Carbide 400Q Mid Tower Case CC-9011100-WW,Corsair Air Series AF140 Case Fan CO-9050009-WW
224,0,HP 323146-B21 BL20p Xeon 3.06GHz Server Part,HP 293461-B21 BL40p Xeon 1.5GHz Server Part
225,0,AMD A6 6400K 3.9GHz FM2 Processor,Intel Core i7-4820K 3.7GHz Quad-Core Processor BX80633I74820K
226,0,Corsair Vengeance LPX 32GB (4x8GB) DDR4-3200 CL16,Corsair Vengeance LPX 32GB (2x16GB) DDR4-2133 CL13
227,1,HP 345020-B21 BL20p G2 Xeon 3.2GHz Server Part,HP 345020-B21 BL20p G2 Xeon 3.2GHz Server Part
